20210731
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.0
7.00	0.1
7.25	0.1
7.50	0.1
7.75	0.2
8.00	0.5
8.25	0.8
8.50	0.8
8.75	1.5
9.00	2.3
9.25	3.2
9.50	4.0
9.75	4.3
10.00	5.5
10.25	6.8
10.50	7.5
10.75	7.7
11.00	7.0
11.25	8.1
11.50	8.7
11.75	6.5
12.00	6.9
12.25	3.9
12.50	3.1
12.75	2.6
13.00	3.7
13.25	4.4
13.50	5.4
13.75	5.3
14.00	6.7
14.25	5.3
14.50	7.9
14.75	6.7
15.00	6.3
15.25	4.5
15.50	3.2
15.75	2.1
16.00	2.1
16.25	1.0
16.50	1.3
16.75	0.9
17.00	0.5
17.25	0.5
17.50	0.3
17.75	0.2
18.00	0.1
18.25	0.1
18.50	0.0
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
