2021/07/30,5:00,0.0
2021/07/30,5:15,0.0
2021/07/30,5:30,0.0
2021/07/30,5:45,0.0
2021/07/30,6:00,0.0
2021/07/30,6:15,1.3
2021/07/30,6:30,2.7
2021/07/30,6:45,1.4
2021/07/30,7:00,5.6
2021/07/30,7:15,5.9
2021/07/30,7:30,8.2
2021/07/30,7:45,12.4
2021/07/30,8:00,13.9
2021/07/30,8:15,6.3
2021/07/30,8:30,4.2
2021/07/30,8:45,2.0
2021/07/30,9:00,2.0
2021/07/30,9:15,2.0
2021/07/30,9:30,2.7
2021/07/30,9:45,3.8
2021/07/30,10:00,5.5
2021/07/30,10:15,7.7
2021/07/30,10:30,9.9
2021/07/30,10:45,13.1
2021/07/30,11:00,18.5
2021/07/30,11:15,23.7
2021/07/30,11:30,29.8
2021/07/30,11:45,36.9
2021/07/30,12:00,41.1
2021/07/30,12:15,42.1
2021/07/30,12:30,37.1
2021/07/30,12:45,38.0
2021/07/30,13:00,34.9
2021/07/30,13:15,33.3
2021/07/30,13:30,37.7
2021/07/30,13:45,37.3
2021/07/30,14:00,25.2
2021/07/30,14:15,18.0
2021/07/30,14:30,31.0
2021/07/30,14:45,31.2
2021/07/30,15:00,23.0
2021/07/30,15:15,21.1
2021/07/30,15:30,21.8
2021/07/30,15:45,22.3
2021/07/30,16:00,18.9
2021/07/30,16:15,20.1
2021/07/30,16:30,22.7
2021/07/30,16:45,20.4
2021/07/30,17:00,18.1
2021/07/30,17:15,14.5
2021/07/30,17:30,11.3
2021/07/30,17:45,9.6
2021/07/30,18:00,6.9
2021/07/30,18:15,4.7
2021/07/30,18:30,3.4
2021/07/30,18:45,1.7
2021/07/30,19:00,0.6
2021/07/30,19:15,0.0
2021/07/30,19:30,0.0
2021/07/30,19:45,0.0
2021/07/30,20:00,0.0
