Date,Visibility
2021/08/06 0:00,10340.0,
2021/08/06 0:01,10310.0,
2021/08/06 0:02,10430.0,
2021/08/06 0:03,10510.0,
2021/08/06 0:04,10710.0,
2021/08/06 0:05,10780.0,
2021/08/06 0:06,10800.0,
2021/08/06 0:07,10780.0,
2021/08/06 0:08,10850.0,
2021/08/06 0:09,10700.0,
2021/08/06 0:10,10750.0,
2021/08/06 0:11,11000.0,
2021/08/06 0:12,11190.0,
2021/08/06 0:13,11290.0,
2021/08/06 0:14,11290.0,
2021/08/06 0:15,11430.0,
2021/08/06 0:16,11520.0,
2021/08/06 0:17,11710.0,
2021/08/06 0:18,11820.0,
2021/08/06 0:19,12050.0,
2021/08/06 0:20,12180.0,
2021/08/06 0:21,12250.0,
2021/08/06 0:22,12270.0,
2021/08/06 0:23,12420.0,
2021/08/06 0:24,12540.0,
2021/08/06 0:25,12540.0,
2021/08/06 0:26,12630.0,
2021/08/06 0:27,12550.0,
2021/08/06 0:28,12550.0,
2021/08/06 0:29,12150.0,
2021/08/06 0:30,11430.0,
2021/08/06 0:31,10780.0,
2021/08/06 0:32,10260.0,
2021/08/06 0:33,9660.0,
2021/08/06 0:34,8980.0,
2021/08/06 0:35,8380.0,
2021/08/06 0:36,7810.0,
2021/08/06 0:37,7280.0,
2021/08/06 0:38,6870.0,
2021/08/06 0:39,6740.0,
2021/08/06 0:40,6730.0,
2021/08/06 0:41,6640.0,
2021/08/06 0:42,6460.0,
2021/08/06 0:43,6310.0,
2021/08/06 0:44,6310.0,
2021/08/06 0:45,6510.0,
2021/08/06 0:46,6770.0,
2021/08/06 0:47,7080.0,
2021/08/06 0:48,7440.0,
2021/08/06 0:49,7630.0,
2021/08/06 0:50,7890.0,
2021/08/06 0:51,8240.0,
2021/08/06 0:52,8840.0,
2021/08/06 0:53,9620.0,
2021/08/06 0:54,10170.0,
2021/08/06 0:55,10220.0,
2021/08/06 0:56,10350.0,
2021/08/06 0:57,10530.0,
2021/08/06 0:58,10540.0,
2021/08/06 0:59,10660.0,
2021/08/06 1:00,10660.0,
2021/08/06 1:01,10700.0,
2021/08/06 1:02,10740.0,
2021/08/06 1:03,10650.0,
2021/08/06 1:04,10760.0,
2021/08/06 1:05,11140.0,
2021/08/06 1:06,11320.0,
2021/08/06 1:07,11340.0,
2021/08/06 1:08,11180.0,
2021/08/06 1:09,,
2021/08/06 1:10,10790.0,
2021/08/06 1:11,10230.0,
2021/08/06 1:12,9960.0,
2021/08/06 1:13,9630.0,
2021/08/06 1:14,9360.0,
2021/08/06 1:15,9220.0,
2021/08/06 1:16,9050.0,
2021/08/06 1:17,8920.0,
2021/08/06 1:18,,
2021/08/06 1:19,8740.0,
2021/08/06 1:20,8680.0,
2021/08/06 1:21,8740.0,
2021/08/06 1:22,9050.0,
2021/08/06 1:23,9140.0,
2021/08/06 1:24,9080.0,
2021/08/06 1:25,9040.0,
2021/08/06 1:26,8940.0,
2021/08/06 1:27,8860.0,
2021/08/06 1:28,8880.0,
2021/08/06 1:29,8940.0,
2021/08/06 1:30,9100.0,
2021/08/06 1:31,9110.0,
2021/08/06 1:32,9250.0,
2021/08/06 1:33,9250.0,
2021/08/06 1:34,9300.0,
2021/08/06 1:35,9440.0,
2021/08/06 1:36,9570.0,
2021/08/06 1:37,9620.0,
2021/08/06 1:38,9730.0,
2021/08/06 1:39,9830.0,
2021/08/06 1:40,9720.0,
2021/08/06 1:41,9680.0,
2021/08/06 1:42,9420.0,
2021/08/06 1:43,9570.0,
2021/08/06 1:44,9430.0,
2021/08/06 1:45,9180.0,
2021/08/06 1:46,8900.0,
2021/08/06 1:47,8720.0,
2021/08/06 1:48,8600.0,
2021/08/06 1:49,8350.0,
2021/08/06 1:50,8160.0,
2021/08/06 1:51,8060.0,
2021/08/06 1:52,7990.0,
2021/08/06 1:53,7830.0,
2021/08/06 1:54,7680.0,
2021/08/06 1:55,7540.0,
2021/08/06 1:56,7520.0,
2021/08/06 1:57,7500.0,
2021/08/06 1:58,7420.0,
2021/08/06 1:59,7420.0,
2021/08/06 2:00,7300.0,
2021/08/06 2:01,7040.0,
2021/08/06 2:02,6750.0,
2021/08/06 2:03,6580.0,
2021/08/06 2:04,6570.0,
2021/08/06 2:05,6650.0,
2021/08/06 2:06,6660.0,
2021/08/06 2:07,6620.0,
2021/08/06 2:08,6600.0,
2021/08/06 2:09,6600.0,
2021/08/06 2:10,6660.0,
2021/08/06 2:11,6760.0,
2021/08/06 2:12,6860.0,
2021/08/06 2:13,6800.0,
2021/08/06 2:14,6770.0,
2021/08/06 2:15,6670.0,
2021/08/06 2:16,6590.0,
2021/08/06 2:17,6450.0,
2021/08/06 2:18,6290.0,
2021/08/06 2:19,6130.0,
2021/08/06 2:20,5970.0,
2021/08/06 2:21,5890.0,
2021/08/06 2:22,5910.0,
2021/08/06 2:23,5890.0,
2021/08/06 2:24,5810.0,
2021/08/06 2:25,5700.0,
2021/08/06 2:26,5600.0,
2021/08/06 2:27,5580.0,
2021/08/06 2:28,5530.0,
2021/08/06 2:29,5390.0,
2021/08/06 2:30,5130.0,
2021/08/06 2:31,5010.0,
2021/08/06 2:32,4830.0,
2021/08/06 2:33,4800.0,
2021/08/06 2:34,4800.0,
2021/08/06 2:35,4830.0,
2021/08/06 2:36,4840.0,
2021/08/06 2:37,4940.0,
2021/08/06 2:38,5110.0,
2021/08/06 2:39,5480.0,
2021/08/06 2:40,6050.0,
2021/08/06 2:41,6350.0,
2021/08/06 2:42,6770.0,
2021/08/06 2:43,7200.0,
2021/08/06 2:44,7600.0,
2021/08/06 2:45,8240.0,
2021/08/06 2:46,8630.0,
2021/08/06 2:47,7810.0,
2021/08/06 2:48,6930.0,
2021/08/06 2:49,4840.0,
2021/08/06 2:50,2930.0,
2021/08/06 2:51,2390.0,
2021/08/06 2:52,2020.0,
2021/08/06 2:53,1740.0,
2021/08/06 2:54,1590.0,
2021/08/06 2:55,1440.0,
2021/08/06 2:56,1310.0,
2021/08/06 2:57,1250.0,
2021/08/06 2:58,1230.0,
2021/08/06 2:59,1140.0,
2021/08/06 3:00,1210.0,
2021/08/06 3:01,1210.0,
2021/08/06 3:02,1260.0,
2021/08/06 3:03,1340.0,
2021/08/06 3:04,1350.0,
2021/08/06 3:05,1400.0,
2021/08/06 3:06,1490.0,
2021/08/06 3:07,1510.0,
2021/08/06 3:08,1600.0,
2021/08/06 3:09,,
2021/08/06 3:10,2410.0,
2021/08/06 3:11,2930.0,
2021/08/06 3:12,3010.0,
2021/08/06 3:13,3550.0,
2021/08/06 3:14,3600.0,
2021/08/06 3:15,3420.0,
2021/08/06 3:16,3220.0,
2021/08/06 3:17,2930.0,
2021/08/06 3:18,1580.0,
2021/08/06 3:19,1210.0,
2021/08/06 3:20,1020.0,
2021/08/06 3:21,880.0,
2021/08/06 3:22,810.0,
2021/08/06 3:23,800.0,
2021/08/06 3:24,800.0,
2021/08/06 3:25,690.0,
2021/08/06 3:26,630.0,
2021/08/06 3:27,640.0,
2021/08/06 3:28,780.0,
2021/08/06 3:29,930.0,
2021/08/06 3:30,1090.0,
2021/08/06 3:31,1330.0,
2021/08/06 3:32,1420.0,
2021/08/06 3:33,1490.0,
2021/08/06 3:34,1590.0,
2021/08/06 3:35,2590.0,
2021/08/06 3:36,5440.0,
2021/08/06 3:37,6280.0,
2021/08/06 3:38,6850.0,
2021/08/06 3:39,6960.0,
2021/08/06 3:40,6710.0,
2021/08/06 3:41,6390.0,
2021/08/06 3:42,6260.0,
2021/08/06 3:43,6070.0,
2021/08/06 3:44,5950.0,
2021/08/06 3:45,6000.0,
2021/08/06 3:46,6110.0,
2021/08/06 3:47,6070.0,
2021/08/06 3:48,6140.0,
2021/08/06 3:49,6410.0,
2021/08/06 3:50,6810.0,
2021/08/06 3:51,7680.0,
2021/08/06 3:52,8620.0,
2021/08/06 3:53,9580.0,
2021/08/06 3:54,10300.0,
2021/08/06 3:55,10730.0,
2021/08/06 3:56,11410.0,
2021/08/06 3:57,12610.0,
2021/08/06 3:58,12810.0,
2021/08/06 3:59,12230.0,
2021/08/06 4:00,11330.0,
2021/08/06 4:01,8950.0,
2021/08/06 4:02,4740.0,
2021/08/06 4:03,3730.0,
2021/08/06 4:04,3260.0,
2021/08/06 4:05,3050.0,
2021/08/06 4:06,3020.0,
2021/08/06 4:07,3010.0,
2021/08/06 4:08,3010.0,
2021/08/06 4:09,3030.0,
2021/08/06 4:10,3080.0,
2021/08/06 4:11,3320.0,
2021/08/06 4:12,4880.0,
2021/08/06 4:13,6640.0,
2021/08/06 4:14,8840.0,
2021/08/06 4:15,10840.0,
2021/08/06 4:16,11190.0,
2021/08/06 4:17,11700.0,
2021/08/06 4:18,12110.0,
2021/08/06 4:19,12600.0,
2021/08/06 4:20,13240.0,
2021/08/06 4:21,14060.0,
2021/08/06 4:22,15110.0,
2021/08/06 4:23,16240.0,
2021/08/06 4:24,17260.0,
2021/08/06 4:25,18420.0,
2021/08/06 4:26,19620.0,
2021/08/06 4:27,20020.0,
2021/08/06 4:28,20680.0,
2021/08/06 4:29,21240.0,
2021/08/06 4:30,21560.0,
2021/08/06 4:31,21100.0,
2021/08/06 4:32,20950.0,
2021/08/06 4:33,21040.0,
2021/08/06 4:34,20040.0,
2021/08/06 4:35,19110.0,
2021/08/06 4:36,16780.0,
2021/08/06 4:37,16060.0,
2021/08/06 4:38,15520.0,
2021/08/06 4:39,14660.0,
2021/08/06 4:40,14070.0,
2021/08/06 4:41,13440.0,
2021/08/06 4:42,12980.0,
2021/08/06 4:43,12410.0,
2021/08/06 4:44,12120.0,
2021/08/06 4:45,11970.0,
2021/08/06 4:46,12090.0,
2021/08/06 4:47,11610.0,
2021/08/06 4:48,11510.0,
2021/08/06 4:49,,
2021/08/06 4:50,11050.0,
2021/08/06 4:51,10830.0,
2021/08/06 4:52,10790.0,
2021/08/06 4:53,10680.0,
2021/08/06 4:54,10660.0,
2021/08/06 4:55,10740.0,
2021/08/06 4:56,10790.0,
2021/08/06 4:57,11140.0,
2021/08/06 4:58,11260.0,
2021/08/06 4:59,11500.0,
2021/08/06 5:00,11740.0,
2021/08/06 5:01,12000.0,
2021/08/06 5:02,12200.0,
2021/08/06 5:03,12280.0,
2021/08/06 5:04,12510.0,
2021/08/06 5:05,12710.0,
2021/08/06 5:06,13120.0,
2021/08/06 5:07,13500.0,
2021/08/06 5:08,13880.0,
2021/08/06 5:09,13980.0,
2021/08/06 5:10,14170.0,
2021/08/06 5:11,14370.0,
2021/08/06 5:12,14720.0,
2021/08/06 5:13,14880.0,
2021/08/06 5:14,15090.0,
2021/08/06 5:15,15210.0,
2021/08/06 5:16,15250.0,
2021/08/06 5:17,15280.0,
2021/08/06 5:18,15220.0,
2021/08/06 5:19,15380.0,
2021/08/06 5:20,15690.0,
2021/08/06 5:21,16140.0,
2021/08/06 5:22,16250.0,
2021/08/06 5:23,16870.0,
2021/08/06 5:24,17270.0,
2021/08/06 5:25,17740.0,
2021/08/06 5:26,18110.0,
2021/08/06 5:27,18360.0,
2021/08/06 5:28,18770.0,
2021/08/06 5:29,19280.0,
2021/08/06 5:30,19450.0,
2021/08/06 5:31,19230.0,
2021/08/06 5:32,19570.0,
2021/08/06 5:33,19180.0,
2021/08/06 5:34,18990.0,
2021/08/06 5:35,19070.0,
2021/08/06 5:36,19150.0,
2021/08/06 5:37,19220.0,
2021/08/06 5:38,19360.0,
2021/08/06 5:39,19190.0,
2021/08/06 5:40,19230.0,
2021/08/06 5:41,19600.0,
2021/08/06 5:42,19310.0,
2021/08/06 5:43,19250.0,
2021/08/06 5:44,18830.0,
2021/08/06 5:45,18390.0,
2021/08/06 5:46,17690.0,
2021/08/06 5:47,17460.0,
2021/08/06 5:48,17240.0,
2021/08/06 5:49,16880.0,
2021/08/06 5:50,16680.0,
2021/08/06 5:51,16500.0,
2021/08/06 5:52,16570.0,
2021/08/06 5:53,16750.0,
2021/08/06 5:54,17160.0,
2021/08/06 5:55,17500.0,
2021/08/06 5:56,17890.0,
2021/08/06 5:57,18000.0,
2021/08/06 5:58,18130.0,
2021/08/06 5:59,18520.0,
2021/08/06 6:00,18510.0,
2021/08/06 6:01,18700.0,
2021/08/06 6:02,18570.0,
2021/08/06 6:03,18630.0,
2021/08/06 6:04,18360.0,
2021/08/06 6:05,18150.0,
2021/08/06 6:06,18020.0,
2021/08/06 6:07,17950.0,
2021/08/06 6:08,17920.0,
2021/08/06 6:09,17730.0,
2021/08/06 6:10,17620.0,
2021/08/06 6:11,17640.0,
2021/08/06 6:12,,
2021/08/06 6:13,17990.0,
2021/08/06 6:14,18140.0,
2021/08/06 6:15,18170.0,
2021/08/06 6:16,18090.0,
2021/08/06 6:17,18140.0,
2021/08/06 6:18,18230.0,
2021/08/06 6:19,18530.0,
2021/08/06 6:20,18770.0,
2021/08/06 6:21,18690.0,
2021/08/06 6:22,18550.0,
2021/08/06 6:23,18690.0,
2021/08/06 6:24,18790.0,
2021/08/06 6:25,18970.0,
2021/08/06 6:26,19330.0,
2021/08/06 6:27,19290.0,
2021/08/06 6:28,19600.0,
2021/08/06 6:29,19650.0,
2021/08/06 6:30,19870.0,
2021/08/06 6:31,19730.0,
2021/08/06 6:32,19890.0,
2021/08/06 6:33,19780.0,
2021/08/06 6:34,19800.0,
2021/08/06 6:35,19850.0,
2021/08/06 6:36,19640.0,
2021/08/06 6:37,19560.0,
2021/08/06 6:38,19110.0,
2021/08/06 6:39,19030.0,
2021/08/06 6:40,18960.0,
2021/08/06 6:41,19180.0,
2021/08/06 6:42,19270.0,
2021/08/06 6:43,19280.0,
2021/08/06 6:44,19240.0,
2021/08/06 6:45,19020.0,
2021/08/06 6:46,19260.0,
2021/08/06 6:47,19220.0,
2021/08/06 6:48,19360.0,
2021/08/06 6:49,19600.0,
2021/08/06 6:50,19430.0,
2021/08/06 6:51,19310.0,
2021/08/06 6:52,19060.0,
2021/08/06 6:53,18950.0,
2021/08/06 6:54,18960.0,
2021/08/06 6:55,19580.0,
2021/08/06 6:56,19510.0,
2021/08/06 6:57,19510.0,
2021/08/06 6:58,19590.0,
2021/08/06 6:59,19300.0,
2021/08/06 7:00,19590.0,
2021/08/06 7:01,19620.0,
2021/08/06 7:02,19860.0,
2021/08/06 7:03,20190.0,
2021/08/06 7:04,20270.0,
2021/08/06 7:05,19720.0,
2021/08/06 7:06,19570.0,
2021/08/06 7:07,19350.0,
2021/08/06 7:08,19000.0,
2021/08/06 7:09,19120.0,
2021/08/06 7:10,18720.0,
2021/08/06 7:11,18600.0,
2021/08/06 7:12,18140.0,
2021/08/06 7:13,17590.0,
2021/08/06 7:14,17360.0,
2021/08/06 7:15,17160.0,
2021/08/06 7:16,17000.0,
2021/08/06 7:17,17030.0,
2021/08/06 7:18,17030.0,
2021/08/06 7:19,16630.0,
2021/08/06 7:20,16260.0,
2021/08/06 7:21,16010.0,
2021/08/06 7:22,15940.0,
2021/08/06 7:23,15810.0,
2021/08/06 7:24,15510.0,
2021/08/06 7:25,15270.0,
2021/08/06 7:26,15120.0,
2021/08/06 7:27,15000.0,
2021/08/06 7:28,14930.0,
2021/08/06 7:29,15060.0,
2021/08/06 7:30,15240.0,
2021/08/06 7:31,15140.0,
2021/08/06 7:32,15180.0,
2021/08/06 7:33,15210.0,
2021/08/06 7:34,15470.0,
2021/08/06 7:35,15600.0,
2021/08/06 7:36,15700.0,
2021/08/06 7:37,15740.0,
2021/08/06 7:38,15630.0,
2021/08/06 7:39,15740.0,
2021/08/06 7:40,15710.0,
2021/08/06 7:41,15750.0,
2021/08/06 7:42,15690.0,
2021/08/06 7:43,15760.0,
2021/08/06 7:44,15500.0,
2021/08/06 7:45,15820.0,
2021/08/06 7:46,15870.0,
2021/08/06 7:47,15860.0,
2021/08/06 7:48,16260.0,
2021/08/06 7:49,16230.0,
2021/08/06 7:50,16530.0,
2021/08/06 7:51,17040.0,
2021/08/06 7:52,17010.0,
2021/08/06 7:53,17270.0,
2021/08/06 7:54,17440.0,
2021/08/06 7:55,,
2021/08/06 7:56,17060.0,
2021/08/06 7:57,17160.0,
2021/08/06 7:58,17130.0,
2021/08/06 7:59,17200.0,
2021/08/06 8:00,17230.0,
2021/08/06 8:01,,
2021/08/06 8:02,17060.0,
2021/08/06 8:03,17310.0,
2021/08/06 8:04,17380.0,
2021/08/06 8:05,17350.0,
2021/08/06 8:06,17300.0,
2021/08/06 8:07,17020.0,
2021/08/06 8:08,16650.0,
2021/08/06 8:09,16580.0,
2021/08/06 8:10,16770.0,
2021/08/06 8:11,16540.0,
2021/08/06 8:12,16420.0,
2021/08/06 8:13,16010.0,
2021/08/06 8:14,15660.0,
2021/08/06 8:15,15670.0,
2021/08/06 8:16,15720.0,
2021/08/06 8:17,15790.0,
2021/08/06 8:18,15970.0,
2021/08/06 8:19,15740.0,
2021/08/06 8:20,15310.0,
2021/08/06 8:21,15240.0,
2021/08/06 8:22,15110.0,
2021/08/06 8:23,15070.0,
2021/08/06 8:24,15140.0,
2021/08/06 8:25,15230.0,
2021/08/06 8:26,14970.0,
2021/08/06 8:27,14980.0,
2021/08/06 8:28,14790.0,
2021/08/06 8:29,14750.0,
2021/08/06 8:30,14790.0,
2021/08/06 8:31,14680.0,
2021/08/06 8:32,14650.0,
2021/08/06 8:33,14680.0,
2021/08/06 8:34,14490.0,
2021/08/06 8:35,14280.0,
2021/08/06 8:36,14580.0,
2021/08/06 8:37,14490.0,
2021/08/06 8:38,14540.0,
2021/08/06 8:39,14330.0,
2021/08/06 8:40,14220.0,
2021/08/06 8:41,14220.0,
2021/08/06 8:42,14090.0,
2021/08/06 8:43,14050.0,
2021/08/06 8:44,14050.0,
2021/08/06 8:45,14140.0,
2021/08/06 8:46,13960.0,
2021/08/06 8:47,13950.0,
2021/08/06 8:48,13820.0,
2021/08/06 8:49,14010.0,
2021/08/06 8:50,14040.0,
2021/08/06 8:51,14160.0,
2021/08/06 8:52,14050.0,
2021/08/06 8:53,13970.0,
2021/08/06 8:54,14020.0,
