Date,Visibility
2021/07/04 0:00,28880.0,
2021/07/04 0:01,28920.0,
2021/07/04 0:02,29340.0,
2021/07/04 0:03,29810.0,
2021/07/04 0:04,30500.0,
2021/07/04 0:05,30800.0,
2021/07/04 0:06,30640.0,
2021/07/04 0:07,30990.0,
2021/07/04 0:08,31710.0,
2021/07/04 0:09,32060.0,
2021/07/04 0:10,32820.0,
2021/07/04 0:11,33320.0,
2021/07/04 0:12,34240.0,
2021/07/04 0:13,34270.0,
2021/07/04 0:14,33870.0,
2021/07/04 0:15,33590.0,
2021/07/04 0:16,33090.0,
2021/07/04 0:17,32300.0,
2021/07/04 0:18,32160.0,
2021/07/04 0:19,32300.0,
2021/07/04 0:20,31950.0,
2021/07/04 0:21,31080.0,
2021/07/04 0:22,30340.0,
2021/07/04 0:23,30160.0,
2021/07/04 0:24,30520.0,
2021/07/04 0:25,30440.0,
2021/07/04 0:26,30600.0,
2021/07/04 0:27,31470.0,
2021/07/04 0:28,31450.0,
2021/07/04 0:29,30980.0,
2021/07/04 0:30,30750.0,
2021/07/04 0:31,30610.0,
2021/07/04 0:32,30090.0,
2021/07/04 0:33,29900.0,
2021/07/04 0:34,29100.0,
2021/07/04 0:35,28410.0,
2021/07/04 0:36,28220.0,
2021/07/04 0:37,28020.0,
2021/07/04 0:38,28340.0,
2021/07/04 0:39,28630.0,
2021/07/04 0:40,28790.0,
2021/07/04 0:41,29340.0,
2021/07/04 0:42,30370.0,
2021/07/04 0:43,30870.0,
2021/07/04 0:44,30690.0,
2021/07/04 0:45,30820.0,
2021/07/04 0:46,30640.0,
2021/07/04 0:47,30660.0,
2021/07/04 0:48,30420.0,
2021/07/04 0:49,31020.0,
2021/07/04 0:50,30640.0,
2021/07/04 0:51,30160.0,
2021/07/04 0:52,29790.0,
2021/07/04 0:53,29840.0,
2021/07/04 0:54,31000.0,
2021/07/04 0:55,31360.0,
2021/07/04 0:56,31630.0,
2021/07/04 0:57,30730.0,
2021/07/04 0:58,30220.0,
2021/07/04 0:59,29230.0,
2021/07/04 1:00,28910.0,
2021/07/04 1:01,28740.0,
2021/07/04 1:02,28440.0,
2021/07/04 1:03,27700.0,
2021/07/04 1:04,27000.0,
2021/07/04 1:05,27040.0,
2021/07/04 1:06,27630.0,
2021/07/04 1:07,28840.0,
2021/07/04 1:08,29080.0,
2021/07/04 1:09,29890.0,
2021/07/04 1:10,31280.0,
2021/07/04 1:11,32020.0,
2021/07/04 1:12,31510.0,
2021/07/04 1:13,31540.0,
2021/07/04 1:14,31460.0,
2021/07/04 1:15,31050.0,
2021/07/04 1:16,30140.0,
2021/07/04 1:17,29640.0,
2021/07/04 1:18,29340.0,
2021/07/04 1:19,28890.0,
2021/07/04 1:20,28510.0,
2021/07/04 1:21,28570.0,
2021/07/04 1:22,29230.0,
2021/07/04 1:23,29820.0,
2021/07/04 1:24,30330.0,
2021/07/04 1:25,31030.0,
2021/07/04 1:26,31760.0,
2021/07/04 1:27,32340.0,
2021/07/04 1:28,32720.0,
2021/07/04 1:29,32800.0,
2021/07/04 1:30,32520.0,
2021/07/04 1:31,32220.0,
2021/07/04 1:32,31690.0,
2021/07/04 1:33,31350.0,
2021/07/04 1:34,31740.0,
2021/07/04 1:35,32170.0,
2021/07/04 1:36,32240.0,
2021/07/04 1:37,31600.0,
2021/07/04 1:38,31360.0,
2021/07/04 1:39,31100.0,
2021/07/04 1:40,31410.0,
2021/07/04 1:41,31500.0,
2021/07/04 1:42,32270.0,
2021/07/04 1:43,32220.0,
2021/07/04 1:44,32080.0,
2021/07/04 1:45,31740.0,
2021/07/04 1:46,30880.0,
2021/07/04 1:47,30880.0,
2021/07/04 1:48,31090.0,
2021/07/04 1:49,31280.0,
2021/07/04 1:50,31180.0,
2021/07/04 1:51,30880.0,
2021/07/04 1:52,29990.0,
2021/07/04 1:53,30170.0,
2021/07/04 1:54,29630.0,
2021/07/04 1:55,29430.0,
2021/07/04 1:56,29640.0,
2021/07/04 1:57,29810.0,
2021/07/04 1:58,29460.0,
2021/07/04 1:59,29340.0,
2021/07/04 2:00,28940.0,
2021/07/04 2:01,29000.0,
2021/07/04 2:02,29710.0,
2021/07/04 2:03,29790.0,
2021/07/04 2:04,30130.0,
2021/07/04 2:05,29880.0,
2021/07/04 2:06,30380.0,
2021/07/04 2:07,30380.0,
2021/07/04 2:08,30810.0,
2021/07/04 2:09,31100.0,
2021/07/04 2:10,31570.0,
2021/07/04 2:11,31610.0,
2021/07/04 2:12,31030.0,
2021/07/04 2:13,30820.0,
2021/07/04 2:14,30140.0,
2021/07/04 2:15,30260.0,
2021/07/04 2:16,30100.0,
2021/07/04 2:17,29890.0,
2021/07/04 2:18,29670.0,
2021/07/04 2:19,29470.0,
2021/07/04 2:20,28890.0,
2021/07/04 2:21,28840.0,
2021/07/04 2:22,29630.0,
2021/07/04 2:23,30490.0,
2021/07/04 2:24,31410.0,
2021/07/04 2:25,31800.0,
2021/07/04 2:26,31760.0,
2021/07/04 2:27,32130.0,
2021/07/04 2:28,32660.0,
2021/07/04 2:29,32690.0,
2021/07/04 2:30,33110.0,
2021/07/04 2:31,31870.0,
2021/07/04 2:32,30500.0,
2021/07/04 2:33,29490.0,
2021/07/04 2:34,29090.0,
2021/07/04 2:35,28610.0,
2021/07/04 2:36,28490.0,
2021/07/04 2:37,28350.0,
2021/07/04 2:38,27690.0,
2021/07/04 2:39,27320.0,
2021/07/04 2:40,27500.0,
2021/07/04 2:41,28690.0,
2021/07/04 2:42,29560.0,
2021/07/04 2:43,30190.0,
2021/07/04 2:44,30610.0,
2021/07/04 2:45,30960.0,
2021/07/04 2:46,31430.0,
2021/07/04 2:47,31660.0,
2021/07/04 2:48,32140.0,
2021/07/04 2:49,32870.0,
2021/07/04 2:50,33000.0,
2021/07/04 2:51,33670.0,
2021/07/04 2:52,33910.0,
2021/07/04 2:53,33620.0,
2021/07/04 2:54,33450.0,
2021/07/04 2:55,34040.0,
2021/07/04 2:56,34060.0,
2021/07/04 2:57,33800.0,
2021/07/04 2:58,33970.0,
2021/07/04 2:59,34270.0,
2021/07/04 3:00,35060.0,
2021/07/04 3:01,34980.0,
2021/07/04 3:02,35130.0,
2021/07/04 3:03,35390.0,
2021/07/04 3:04,35440.0,
2021/07/04 3:05,35300.0,
2021/07/04 3:06,35400.0,
2021/07/04 3:07,36150.0,
2021/07/04 3:08,36660.0,
2021/07/04 3:09,36620.0,
2021/07/04 3:10,35720.0,
2021/07/04 3:11,34910.0,
2021/07/04 3:12,34190.0,
2021/07/04 3:13,33240.0,
2021/07/04 3:14,32550.0,
2021/07/04 3:15,31580.0,
2021/07/04 3:16,31510.0,
2021/07/04 3:17,31240.0,
2021/07/04 3:18,31090.0,
2021/07/04 3:19,30680.0,
2021/07/04 3:20,30080.0,
2021/07/04 3:21,30040.0,
2021/07/04 3:22,30070.0,
2021/07/04 3:23,30700.0,
2021/07/04 3:24,30860.0,
2021/07/04 3:25,30860.0,
2021/07/04 3:26,30440.0,
2021/07/04 3:27,30250.0,
2021/07/04 3:28,30170.0,
2021/07/04 3:29,30840.0,
2021/07/04 3:30,31260.0,
2021/07/04 3:31,31250.0,
2021/07/04 3:32,31730.0,
2021/07/04 3:33,32490.0,
2021/07/04 3:34,32960.0,
2021/07/04 3:35,33260.0,
2021/07/04 3:36,32780.0,
2021/07/04 3:37,32170.0,
2021/07/04 3:38,32240.0,
2021/07/04 3:39,32020.0,
2021/07/04 3:40,32450.0,
2021/07/04 3:41,33260.0,
2021/07/04 3:42,33330.0,
2021/07/04 3:43,32120.0,
2021/07/04 3:44,31840.0,
2021/07/04 3:45,32370.0,
2021/07/04 3:46,32800.0,
2021/07/04 3:47,32970.0,
2021/07/04 3:48,32210.0,
2021/07/04 3:49,31620.0,
2021/07/04 3:50,31250.0,
2021/07/04 3:51,30640.0,
2021/07/04 3:52,30410.0,
2021/07/04 3:53,31070.0,
2021/07/04 3:54,31130.0,
2021/07/04 3:55,30940.0,
2021/07/04 3:56,30990.0,
2021/07/04 3:57,31190.0,
2021/07/04 3:58,31060.0,
2021/07/04 3:59,30980.0,
2021/07/04 4:00,30480.0,
2021/07/04 4:01,29790.0,
2021/07/04 4:02,29380.0,
2021/07/04 4:03,28450.0,
2021/07/04 4:04,27970.0,
2021/07/04 4:05,27680.0,
2021/07/04 4:06,27520.0,
2021/07/04 4:07,27480.0,
2021/07/04 4:08,27780.0,
2021/07/04 4:09,27880.0,
2021/07/04 4:10,28000.0,
2021/07/04 4:11,28350.0,
2021/07/04 4:12,28330.0,
2021/07/04 4:13,28590.0,
2021/07/04 4:14,29300.0,
2021/07/04 4:15,29390.0,
2021/07/04 4:16,29450.0,
2021/07/04 4:17,29530.0,
2021/07/04 4:18,29550.0,
2021/07/04 4:19,28780.0,
2021/07/04 4:20,28380.0,
2021/07/04 4:21,28130.0,
2021/07/04 4:22,28710.0,
2021/07/04 4:23,28970.0,
2021/07/04 4:24,29310.0,
2021/07/04 4:25,29980.0,
2021/07/04 4:26,30290.0,
2021/07/04 4:27,30490.0,
2021/07/04 4:28,30220.0,
2021/07/04 4:29,30870.0,
2021/07/04 4:30,30940.0,
2021/07/04 4:31,30350.0,
2021/07/04 4:32,30260.0,
2021/07/04 4:33,30490.0,
2021/07/04 4:34,30430.0,
2021/07/04 4:35,30050.0,
2021/07/04 4:36,29260.0,
2021/07/04 4:37,28260.0,
2021/07/04 4:38,28460.0,
2021/07/04 4:39,28690.0,
2021/07/04 4:40,29230.0,
2021/07/04 4:41,29750.0,
2021/07/04 4:42,28820.0,
2021/07/04 4:43,28220.0,
2021/07/04 4:44,27450.0,
2021/07/04 4:45,26990.0,
2021/07/04 4:46,27370.0,
2021/07/04 4:47,28820.0,
2021/07/04 4:48,29900.0,
2021/07/04 4:49,31010.0,
2021/07/04 4:50,32300.0,
2021/07/04 4:51,33910.0,
2021/07/04 4:52,36000.0,
2021/07/04 4:53,38400.0,
2021/07/04 4:54,40970.0,
2021/07/04 4:55,43630.0,
2021/07/04 4:56,45330.0,
2021/07/04 4:57,44920.0,
2021/07/04 4:58,44430.0,
2021/07/04 4:59,43720.0,
2021/07/04 5:00,42550.0,
2021/07/04 5:01,42110.0,
2021/07/04 5:02,40490.0,
2021/07/04 5:03,38330.0,
2021/07/04 5:04,37250.0,
2021/07/04 5:05,36770.0,
2021/07/04 5:06,36160.0,
2021/07/04 5:07,35430.0,
2021/07/04 5:08,34860.0,
2021/07/04 5:09,34580.0,
2021/07/04 5:10,34590.0,
2021/07/04 5:11,34590.0,
2021/07/04 5:12,35920.0,
2021/07/04 5:13,37400.0,
2021/07/04 5:14,37250.0,
2021/07/04 5:15,37290.0,
2021/07/04 5:16,38040.0,
2021/07/04 5:17,39680.0,
2021/07/04 5:18,40510.0,
2021/07/04 5:19,40640.0,
2021/07/04 5:20,40760.0,
2021/07/04 5:21,41160.0,
2021/07/04 5:22,40360.0,
2021/07/04 5:23,40380.0,
2021/07/04 5:24,39360.0,
2021/07/04 5:25,36610.0,
2021/07/04 5:26,35030.0,
2021/07/04 5:27,33830.0,
2021/07/04 5:28,33000.0,
2021/07/04 5:29,32230.0,
2021/07/04 5:30,32180.0,
2021/07/04 5:31,31500.0,
2021/07/04 5:32,31300.0,
2021/07/04 5:33,30880.0,
2021/07/04 5:34,30880.0,
2021/07/04 5:35,31270.0,
2021/07/04 5:36,31260.0,
2021/07/04 5:37,30970.0,
2021/07/04 5:38,30790.0,
2021/07/04 5:39,30650.0,
2021/07/04 5:40,29670.0,
2021/07/04 5:41,29080.0,
2021/07/04 5:42,29240.0,
2021/07/04 5:43,29030.0,
2021/07/04 5:44,28880.0,
2021/07/04 5:45,27540.0,
2021/07/04 5:46,25550.0,
2021/07/04 5:47,23520.0,
2021/07/04 5:48,21930.0,
2021/07/04 5:49,19610.0,
2021/07/04 5:50,17680.0,
2021/07/04 5:51,15770.0,
2021/07/04 5:52,14460.0,
2021/07/04 5:53,13130.0,
2021/07/04 5:54,11950.0,
2021/07/04 5:55,11040.0,
2021/07/04 5:56,10050.0,
2021/07/04 5:57,9400.0,
2021/07/04 5:58,8570.0,
2021/07/04 5:59,8510.0,
2021/07/04 6:00,8600.0,
2021/07/04 6:01,8760.0,
2021/07/04 6:02,8800.0,
2021/07/04 6:03,8980.0,
2021/07/04 6:04,9360.0,
2021/07/04 6:05,9950.0,
2021/07/04 6:06,10980.0,
2021/07/04 6:07,11860.0,
2021/07/04 6:08,13480.0,
2021/07/04 6:09,14230.0,
2021/07/04 6:10,15100.0,
2021/07/04 6:11,16360.0,
2021/07/04 6:12,17960.0,
2021/07/04 6:13,19280.0,
