Date,Grass Temperature
2021/08/17 17:00,25.1,
2021/08/17 17:01,25.1,
2021/08/17 17:02,25.1,
2021/08/17 17:03,25.1,
2021/08/17 17:04,25.1,
2021/08/17 17:05,25.1,
2021/08/17 17:06,25.1,
2021/08/17 17:07,25.1,
2021/08/17 17:08,25.1,
2021/08/17 17:09,25.1,
2021/08/17 17:10,25.1,
2021/08/17 17:11,25.1,
2021/08/17 17:12,25.1,
2021/08/17 17:13,25.0,
2021/08/17 17:14,25.0,
2021/08/17 17:15,25.0,
2021/08/17 17:16,25.0,
2021/08/17 17:17,25.0,
2021/08/17 17:18,25.0,
2021/08/17 17:19,25.0,
2021/08/17 17:20,25.0,
2021/08/17 17:21,24.9,
2021/08/17 17:22,24.9,
2021/08/17 17:23,24.9,
2021/08/17 17:24,24.9,
2021/08/17 17:25,24.8,
2021/08/17 17:26,24.8,
2021/08/17 17:27,24.8,
2021/08/17 17:28,24.7,
2021/08/17 17:29,24.7,
2021/08/17 17:30,24.7,
2021/08/17 17:31,24.7,
2021/08/17 17:32,24.6,
2021/08/17 17:33,24.6,
2021/08/17 17:34,24.6,
2021/08/17 17:35,24.6,
2021/08/17 17:36,24.5,
2021/08/17 17:37,24.5,
2021/08/17 17:38,24.5,
2021/08/17 17:39,24.5,
2021/08/17 17:40,24.5,
2021/08/17 17:41,24.4,
2021/08/17 17:42,24.4,
2021/08/17 17:43,24.4,
2021/08/17 17:44,24.4,
2021/08/17 17:45,24.4,
2021/08/17 17:46,24.4,
2021/08/17 17:47,24.4,
2021/08/17 17:48,24.4,
2021/08/17 17:49,24.3,
2021/08/17 17:50,24.3,
2021/08/17 17:51,24.3,
2021/08/17 17:52,24.3,
2021/08/17 17:53,24.3,
2021/08/17 17:54,24.3,
2021/08/17 17:55,24.2,
2021/08/17 17:56,24.2,
2021/08/17 17:57,24.2,
2021/08/17 17:58,24.2,
2021/08/17 17:59,24.1,
2021/08/17 18:00,24.1,
2021/08/17 18:01,24.1,
2021/08/17 18:02,24.1,
2021/08/17 18:03,24.1,
2021/08/17 18:04,24.1,
2021/08/17 18:05,24.0,
2021/08/17 18:06,24.0,
2021/08/17 18:07,24.0,
2021/08/17 18:08,24.0,
2021/08/17 18:09,24.0,
2021/08/17 18:10,23.9,
2021/08/17 18:11,23.9,
2021/08/17 18:12,23.9,
2021/08/17 18:13,23.9,
2021/08/17 18:14,23.9,
2021/08/17 18:15,23.9,
2021/08/17 18:16,23.9,
2021/08/17 18:17,23.9,
2021/08/17 18:18,23.9,
2021/08/17 18:19,23.9,
2021/08/17 18:20,23.8,
2021/08/17 18:21,23.8,
2021/08/17 18:22,23.8,
2021/08/17 18:23,23.8,
2021/08/17 18:24,23.8,
2021/08/17 18:25,23.8,
2021/08/17 18:26,23.8,
2021/08/17 18:27,23.7,
2021/08/17 18:28,23.7,
2021/08/17 18:29,23.7,
2021/08/17 18:30,23.7,
2021/08/17 18:31,23.7,
2021/08/17 18:32,23.7,
2021/08/17 18:33,23.6,
2021/08/17 18:34,23.6,
2021/08/17 18:35,23.6,
2021/08/17 18:36,23.6,
2021/08/17 18:37,23.5,
2021/08/17 18:38,23.5,
2021/08/17 18:39,23.5,
2021/08/17 18:40,23.4,
2021/08/17 18:41,23.4,
2021/08/17 18:42,23.4,
2021/08/17 18:43,23.3,
2021/08/17 18:44,23.3,
2021/08/17 18:45,23.3,
2021/08/17 18:46,23.2,
2021/08/17 18:47,23.2,
2021/08/17 18:48,23.1,
2021/08/17 18:49,23.1,
2021/08/17 18:50,23.1,
2021/08/17 18:51,23.0,
2021/08/17 18:52,23.0,
2021/08/17 18:53,22.9,
2021/08/17 18:54,22.9,
2021/08/17 18:55,22.9,
2021/08/17 18:56,22.8,
2021/08/17 18:57,22.8,
2021/08/17 18:58,22.8,
2021/08/17 18:59,22.7,
