20210830
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.2
7.25	0.3
7.50	0.6
7.75	0.8
8.00	1.0
8.25	1.4
8.50	1.6
8.75	2.6
9.00	2.8
9.25	3.5
9.50	4.8
9.75	5.2
10.00	6.6
10.25	7.3
10.50	7.9
10.75	7.7
11.00	8.8
11.25	9.8
11.50	10.0
11.75	10.5
12.00	10.8
12.25	10.8
12.50	11.2
12.75	11.1
13.00	10.4
13.25	11.0
13.50	9.9
13.75	10.2
14.00	9.4
14.25	5.0
14.50	4.0
14.75	5.3
15.00	5.2
15.25	3.7
15.50	3.0
15.75	2.4
16.00	1.9
16.25	1.7
16.50	1.6
16.75	1.6
17.00	1.3
17.25	0.9
17.50	0.6
17.75	0.4
18.00	0.2
18.25	0.1
18.50	0.0
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
