2021/07/28,5:00,0.0
2021/07/28,5:15,0.0
2021/07/28,5:30,0.0
2021/07/28,5:45,0.0
2021/07/28,6:00,0.0
2021/07/28,6:15,0.8
2021/07/28,6:30,1.9
2021/07/28,6:45,3.5
2021/07/28,7:00,4.9
2021/07/28,7:15,7.7
2021/07/28,7:30,10.9
2021/07/28,7:45,13.5
2021/07/28,8:00,16.5
2021/07/28,8:15,19.3
2021/07/28,8:30,22.5
2021/07/28,8:45,26.1
2021/07/28,9:00,25.1
2021/07/28,9:15,28.4
2021/07/28,9:30,36.0
2021/07/28,9:45,39.2
2021/07/28,10:00,41.3
2021/07/28,10:15,44.8
2021/07/28,10:30,47.5
2021/07/28,10:45,49.4
2021/07/28,11:00,51.9
2021/07/28,11:15,54.6
2021/07/28,11:30,55.9
2021/07/28,11:45,56.2
2021/07/28,12:00,55.8
2021/07/28,12:15,55.7
2021/07/28,12:30,56.4
2021/07/28,12:45,57.6
2021/07/28,13:00,53.2
2021/07/28,13:15,45.8
2021/07/28,13:30,45.9
2021/07/28,13:45,37.3
2021/07/28,14:00,25.1
2021/07/28,14:15,21.0
2021/07/28,14:30,20.6
2021/07/28,14:45,19.5
2021/07/28,15:00,16.9
2021/07/28,15:15,13.3
2021/07/28,15:30,13.3
2021/07/28,15:45,12.3
2021/07/28,16:00,10.0
2021/07/28,16:15,9.1
2021/07/28,16:30,8.1
2021/07/28,16:45,4.1
2021/07/28,17:00,7.2
2021/07/28,17:15,7.5
2021/07/28,17:30,5.1
2021/07/28,17:45,3.1
2021/07/28,18:00,2.9
2021/07/28,18:15,1.7
2021/07/28,18:30,1.0
2021/07/28,18:45,1.0
2021/07/28,19:00,0.1
2021/07/28,19:15,0.0
2021/07/28,19:30,0.0
2021/07/28,19:45,0.0
2021/07/28,20:00,0.0
