Date,Visibility
2021/07/19 0:00,7900.0,
2021/07/19 0:01,8680.0,
2021/07/19 0:02,9520.0,
2021/07/19 0:03,10610.0,
2021/07/19 0:04,10970.0,
2021/07/19 0:05,11340.0,
2021/07/19 0:06,12270.0,
2021/07/19 0:07,12930.0,
2021/07/19 0:08,13730.0,
2021/07/19 0:09,14860.0,
2021/07/19 0:10,17140.0,
2021/07/19 0:11,19200.0,
2021/07/19 0:12,21720.0,
2021/07/19 0:13,24590.0,
2021/07/19 0:14,22340.0,
2021/07/19 0:15,20710.0,
2021/07/19 0:16,17920.0,
2021/07/19 0:17,14140.0,
2021/07/19 0:18,12790.0,
2021/07/19 0:19,11550.0,
2021/07/19 0:20,8960.0,
2021/07/19 0:21,8220.0,
2021/07/19 0:22,7250.0,
2021/07/19 0:23,7060.0,
2021/07/19 0:24,7350.0,
2021/07/19 0:25,7620.0,
2021/07/19 0:26,8130.0,
2021/07/19 0:27,9130.0,
2021/07/19 0:28,9060.0,
2021/07/19 0:29,8600.0,
2021/07/19 0:30,10340.0,
2021/07/19 0:31,11260.0,
2021/07/19 0:32,13400.0,
2021/07/19 0:33,13000.0,
2021/07/19 0:34,11250.0,
2021/07/19 0:35,9890.0,
2021/07/19 0:36,8600.0,
2021/07/19 0:37,7720.0,
2021/07/19 0:38,5350.0,
2021/07/19 0:39,5420.0,
2021/07/19 0:40,5140.0,
2021/07/19 0:41,4900.0,
2021/07/19 0:42,4820.0,
2021/07/19 0:43,4630.0,
2021/07/19 0:44,4690.0,
2021/07/19 0:45,4710.0,
2021/07/19 0:46,4580.0,
2021/07/19 0:47,3930.0,
2021/07/19 0:48,4470.0,
2021/07/19 0:49,4200.0,
2021/07/19 0:50,3990.0,
2021/07/19 0:51,3350.0,
2021/07/19 0:52,2850.0,
2021/07/19 0:53,2410.0,
2021/07/19 0:54,1810.0,
2021/07/19 0:55,1310.0,
2021/07/19 0:56,1160.0,
2021/07/19 0:57,1050.0,
2021/07/19 0:58,970.0,
2021/07/19 0:59,930.0,
2021/07/19 1:00,870.0,
2021/07/19 1:01,850.0,
2021/07/19 1:02,830.0,
2021/07/19 1:03,840.0,
2021/07/19 1:04,930.0,
2021/07/19 1:05,1110.0,
2021/07/19 1:06,1250.0,
2021/07/19 1:07,1470.0,
2021/07/19 1:08,1690.0,
2021/07/19 1:09,1820.0,
2021/07/19 1:10,1890.0,
2021/07/19 1:11,2030.0,
2021/07/19 1:12,2030.0,
2021/07/19 1:13,2170.0,
2021/07/19 1:14,2240.0,
2021/07/19 1:15,2500.0,
2021/07/19 1:16,2550.0,
2021/07/19 1:17,2630.0,
2021/07/19 1:18,2780.0,
2021/07/19 1:19,2980.0,
