Date,Grass Temperature
2021/07/14 17:00,36.4,
2021/07/14 17:01,36.5,
2021/07/14 17:02,36.5,
2021/07/14 17:03,36.5,
2021/07/14 17:04,36.4,
2021/07/14 17:05,36.4,
2021/07/14 17:06,36.3,
2021/07/14 17:07,36.2,
2021/07/14 17:08,36.2,
2021/07/14 17:09,36.1,
2021/07/14 17:10,36.0,
2021/07/14 17:11,35.9,
2021/07/14 17:12,35.8,
2021/07/14 17:13,35.8,
2021/07/14 17:14,35.8,
2021/07/14 17:15,35.8,
2021/07/14 17:16,35.9,
2021/07/14 17:17,35.9,
2021/07/14 17:18,35.8,
2021/07/14 17:19,35.8,
2021/07/14 17:20,35.8,
2021/07/14 17:21,35.7,
2021/07/14 17:22,35.7,
2021/07/14 17:23,35.7,
2021/07/14 17:24,35.6,
2021/07/14 17:25,35.6,
2021/07/14 17:26,35.7,
2021/07/14 17:27,35.6,
2021/07/14 17:28,35.7,
2021/07/14 17:29,35.7,
2021/07/14 17:30,35.5,
2021/07/14 17:31,35.5,
2021/07/14 17:32,35.5,
2021/07/14 17:33,35.4,
2021/07/14 17:34,35.4,
2021/07/14 17:35,35.2,
2021/07/14 17:36,35.1,
2021/07/14 17:37,35.0,
2021/07/14 17:38,34.8,
2021/07/14 17:39,34.5,
2021/07/14 17:40,34.3,
2021/07/14 17:41,34.2,
2021/07/14 17:42,34.2,
2021/07/14 17:43,34.1,
2021/07/14 17:44,34.1,
2021/07/14 17:45,33.9,
2021/07/14 17:46,33.7,
2021/07/14 17:47,33.5,
2021/07/14 17:48,33.3,
2021/07/14 17:49,33.2,
2021/07/14 17:50,33.0,
2021/07/14 17:51,33.0,
2021/07/14 17:52,32.9,
2021/07/14 17:53,32.8,
2021/07/14 17:54,32.7,
2021/07/14 17:55,32.6,
2021/07/14 17:56,32.5,
2021/07/14 17:57,32.4,
2021/07/14 17:58,32.3,
2021/07/14 17:59,32.3,
2021/07/14 18:00,32.2,
2021/07/14 18:01,32.2,
2021/07/14 18:02,32.2,
2021/07/14 18:03,32.2,
2021/07/14 18:04,32.1,
2021/07/14 18:05,32.1,
2021/07/14 18:06,32.0,
2021/07/14 18:07,32.0,
2021/07/14 18:08,31.9,
2021/07/14 18:09,31.8,
2021/07/14 18:10,31.8,
2021/07/14 18:11,31.7,
2021/07/14 18:12,31.7,
2021/07/14 18:13,31.6,
2021/07/14 18:14,31.5,
2021/07/14 18:15,31.4,
2021/07/14 18:16,31.4,
2021/07/14 18:17,31.3,
2021/07/14 18:18,31.2,
2021/07/14 18:19,31.2,
2021/07/14 18:20,31.1,
2021/07/14 18:21,31.1,
2021/07/14 18:22,31.1,
2021/07/14 18:23,31.1,
2021/07/14 18:24,31.0,
2021/07/14 18:25,30.9,
2021/07/14 18:26,30.9,
2021/07/14 18:27,30.9,
2021/07/14 18:28,30.8,
2021/07/14 18:29,30.7,
2021/07/14 18:30,30.6,
2021/07/14 18:31,30.6,
2021/07/14 18:32,30.6,
2021/07/14 18:33,30.5,
2021/07/14 18:34,30.4,
2021/07/14 18:35,30.4,
2021/07/14 18:36,30.3,
2021/07/14 18:37,30.2,
2021/07/14 18:38,30.2,
2021/07/14 18:39,30.1,
2021/07/14 18:40,30.1,
2021/07/14 18:41,30.0,
2021/07/14 18:42,30.0,
2021/07/14 18:43,30.0,
2021/07/14 18:44,29.9,
2021/07/14 18:45,29.9,
2021/07/14 18:46,29.9,
2021/07/14 18:47,29.8,
2021/07/14 18:48,29.8,
2021/07/14 18:49,29.7,
2021/07/14 18:50,29.7,
2021/07/14 18:51,29.7,
2021/07/14 18:52,29.6,
2021/07/14 18:53,29.6,
2021/07/14 18:54,29.5,
2021/07/14 18:55,29.6,
2021/07/14 18:56,29.6,
2021/07/14 18:57,29.5,
2021/07/14 18:58,29.5,
2021/07/14 18:59,29.5,
2021/07/14 19:00,29.5,
2021/07/14 19:01,29.4,
2021/07/14 19:02,29.4,
2021/07/14 19:03,29.3,
2021/07/14 19:04,29.3,
2021/07/14 19:05,29.4,
2021/07/14 19:06,29.3,
2021/07/14 19:07,29.3,
2021/07/14 19:08,29.2,
2021/07/14 19:09,29.2,
2021/07/14 19:10,29.2,
2021/07/14 19:11,29.1,
2021/07/14 19:12,29.2,
2021/07/14 19:13,29.2,
2021/07/14 19:14,29.1,
2021/07/14 19:15,29.0,
2021/07/14 19:16,29.0,
2021/07/14 19:17,29.1,
2021/07/14 19:18,29.1,
2021/07/14 19:19,29.1,
2021/07/14 19:20,29.1,
2021/07/14 19:21,28.9,
2021/07/14 19:22,28.9,
2021/07/14 19:23,29.0,
2021/07/14 19:24,29.0,
2021/07/14 19:25,28.9,
2021/07/14 19:26,28.9,
2021/07/14 19:27,28.9,
2021/07/14 19:28,28.9,
2021/07/14 19:29,28.9,
2021/07/14 19:30,28.8,
2021/07/14 19:31,28.7,
2021/07/14 19:32,28.8,
2021/07/14 19:33,28.8,
2021/07/14 19:34,28.8,
2021/07/14 19:35,28.8,
2021/07/14 19:36,28.8,
2021/07/14 19:37,28.8,
2021/07/14 19:38,28.8,
2021/07/14 19:39,28.8,
2021/07/14 19:40,28.7,
2021/07/14 19:41,28.7,
2021/07/14 19:42,28.6,
2021/07/14 19:43,28.7,
2021/07/14 19:44,28.7,
2021/07/14 19:45,28.7,
2021/07/14 19:46,28.7,
2021/07/14 19:47,28.7,
2021/07/14 19:48,28.7,
2021/07/14 19:49,28.7,
2021/07/14 19:50,28.7,
2021/07/14 19:51,28.7,
2021/07/14 19:52,28.7,
2021/07/14 19:53,28.7,
2021/07/14 19:54,28.7,
2021/07/14 19:55,28.7,
2021/07/14 19:56,28.7,
2021/07/14 19:57,28.7,
2021/07/14 19:58,28.6,
2021/07/14 19:59,28.5,
2021/07/14 20:00,28.6,
2021/07/14 20:01,28.6,
2021/07/14 20:02,28.6,
2021/07/14 20:03,28.6,
2021/07/14 20:04,28.6,
2021/07/14 20:05,28.6,
2021/07/14 20:06,28.6,
2021/07/14 20:07,28.5,
2021/07/14 20:08,28.6,
2021/07/14 20:09,28.6,
2021/07/14 20:10,28.5,
2021/07/14 20:11,28.5,
2021/07/14 20:12,28.5,
2021/07/14 20:13,28.5,
2021/07/14 20:14,28.5,
2021/07/14 20:15,28.5,
2021/07/14 20:16,28.5,
2021/07/14 20:17,28.5,
2021/07/14 20:18,28.5,
2021/07/14 20:19,28.4,
2021/07/14 20:20,28.4,
2021/07/14 20:21,28.5,
2021/07/14 20:22,28.4,
2021/07/14 20:23,28.4,
2021/07/14 20:24,28.4,
2021/07/14 20:25,28.4,
2021/07/14 20:26,28.4,
2021/07/14 20:27,28.4,
2021/07/14 20:28,28.3,
2021/07/14 20:29,28.4,
2021/07/14 20:30,28.4,
2021/07/14 20:31,28.3,
2021/07/14 20:32,28.3,
2021/07/14 20:33,28.3,
2021/07/14 20:34,28.3,
2021/07/14 20:35,28.3,
2021/07/14 20:36,28.2,
2021/07/14 20:37,28.1,
2021/07/14 20:38,28.2,
2021/07/14 20:39,28.2,
2021/07/14 20:40,28.2,
2021/07/14 20:41,28.2,
2021/07/14 20:42,28.2,
2021/07/14 20:43,28.2,
2021/07/14 20:44,28.2,
2021/07/14 20:45,28.2,
2021/07/14 20:46,28.2,
2021/07/14 20:47,28.2,
2021/07/14 20:48,28.2,
2021/07/14 20:49,28.2,
2021/07/14 20:50,28.2,
2021/07/14 20:51,28.3,
2021/07/14 20:52,28.3,
2021/07/14 20:53,28.3,
2021/07/14 20:54,28.3,
2021/07/14 20:55,28.3,
2021/07/14 20:56,28.2,
2021/07/14 20:57,28.2,
2021/07/14 20:58,28.2,
2021/07/14 20:59,28.2,
2021/07/14 21:00,28.2,
2021/07/14 21:01,28.2,
2021/07/14 21:02,28.2,
2021/07/14 21:03,28.2,
2021/07/14 21:04,28.2,
2021/07/14 21:05,28.2,
2021/07/14 21:06,28.2,
2021/07/14 21:07,28.1,
2021/07/14 21:08,28.1,
2021/07/14 21:09,28.1,
2021/07/14 21:10,28.1,
2021/07/14 21:11,28.1,
2021/07/14 21:12,28.1,
2021/07/14 21:13,28.1,
2021/07/14 21:14,28.1,
2021/07/14 21:15,28.1,
2021/07/14 21:16,28.1,
2021/07/14 21:17,28.0,
2021/07/14 21:18,28.0,
2021/07/14 21:19,28.0,
2021/07/14 21:20,28.0,
2021/07/14 21:21,28.0,
2021/07/14 21:22,28.0,
2021/07/14 21:23,28.0,
2021/07/14 21:24,28.0,
2021/07/14 21:25,28.0,
2021/07/14 21:26,28.0,
2021/07/14 21:27,28.0,
2021/07/14 21:28,28.0,
2021/07/14 21:29,28.0,
2021/07/14 21:30,28.1,
2021/07/14 21:31,28.0,
2021/07/14 21:32,27.9,
2021/07/14 21:33,27.9,
2021/07/14 21:34,27.9,
2021/07/14 21:35,27.9,
2021/07/14 21:36,27.9,
2021/07/14 21:37,27.9,
2021/07/14 21:38,27.9,
2021/07/14 21:39,27.9,
2021/07/14 21:40,27.9,
2021/07/14 21:41,27.8,
2021/07/14 21:42,27.8,
2021/07/14 21:43,27.9,
2021/07/14 21:44,27.9,
2021/07/14 21:45,27.9,
2021/07/14 21:46,27.9,
2021/07/14 21:47,27.9,
2021/07/14 21:48,27.9,
2021/07/14 21:49,27.8,
2021/07/14 21:50,27.8,
2021/07/14 21:51,27.9,
2021/07/14 21:52,27.9,
2021/07/14 21:53,27.9,
2021/07/14 21:54,27.9,
2021/07/14 21:55,27.9,
2021/07/14 21:56,27.8,
2021/07/14 21:57,27.7,
2021/07/14 21:58,27.7,
2021/07/14 21:59,27.7,
2021/07/14 22:00,27.7,
2021/07/14 22:01,27.7,
2021/07/14 22:02,27.7,
2021/07/14 22:03,27.7,
2021/07/14 22:04,27.7,
2021/07/14 22:05,27.7,
2021/07/14 22:06,27.7,
2021/07/14 22:07,27.7,
2021/07/14 22:08,27.7,
2021/07/14 22:09,27.7,
2021/07/14 22:10,27.8,
2021/07/14 22:11,27.8,
2021/07/14 22:12,27.8,
2021/07/14 22:13,27.7,
2021/07/14 22:14,27.7,
2021/07/14 22:15,27.8,
2021/07/14 22:16,27.8,
2021/07/14 22:17,27.7,
2021/07/14 22:18,27.7,
2021/07/14 22:19,27.7,
2021/07/14 22:20,27.7,
2021/07/14 22:21,27.7,
2021/07/14 22:22,27.7,
2021/07/14 22:23,27.7,
2021/07/14 22:24,27.7,
2021/07/14 22:25,27.7,
2021/07/14 22:26,27.7,
2021/07/14 22:27,27.7,
2021/07/14 22:28,27.7,
2021/07/14 22:29,27.7,
2021/07/14 22:30,27.7,
2021/07/14 22:31,27.7,
2021/07/14 22:32,27.8,
2021/07/14 22:33,27.8,
2021/07/14 22:34,27.9,
2021/07/14 22:35,27.9,
2021/07/14 22:36,27.8,
2021/07/14 22:37,27.7,
2021/07/14 22:38,27.7,
2021/07/14 22:39,27.8,
2021/07/14 22:40,27.8,
2021/07/14 22:41,27.8,
2021/07/14 22:42,27.8,
2021/07/14 22:43,27.7,
2021/07/14 22:44,27.8,
2021/07/14 22:45,27.7,
2021/07/14 22:46,27.7,
2021/07/14 22:47,27.7,
2021/07/14 22:48,27.7,
2021/07/14 22:49,27.7,
2021/07/14 22:50,27.7,
2021/07/14 22:51,27.7,
2021/07/14 22:52,27.7,
2021/07/14 22:53,27.7,
2021/07/14 22:54,27.8,
2021/07/14 22:55,27.8,
2021/07/14 22:56,27.8,
2021/07/14 22:57,27.8,
2021/07/14 22:58,27.7,
2021/07/14 22:59,27.7,
2021/07/14 23:00,27.7,
2021/07/14 23:01,27.7,
2021/07/14 23:02,27.7,
2021/07/14 23:03,27.7,
2021/07/14 23:04,27.7,
2021/07/14 23:05,27.7,
2021/07/14 23:06,27.7,
2021/07/14 23:07,27.7,
2021/07/14 23:08,27.7,
2021/07/14 23:09,27.7,
2021/07/14 23:10,27.7,
2021/07/14 23:11,27.7,
2021/07/14 23:12,27.7,
2021/07/14 23:13,27.7,
2021/07/14 23:14,27.7,
2021/07/14 23:15,27.7,
2021/07/14 23:16,27.7,
2021/07/14 23:17,27.7,
2021/07/14 23:18,27.7,
2021/07/14 23:19,27.7,
2021/07/14 23:20,27.7,
2021/07/14 23:21,27.7,
2021/07/14 23:22,27.7,
2021/07/14 23:23,27.7,
2021/07/14 23:24,27.6,
2021/07/14 23:25,27.7,
2021/07/14 23:26,27.7,
2021/07/14 23:27,27.7,
2021/07/14 23:28,27.7,
2021/07/14 23:29,27.7,
2021/07/14 23:30,27.7,
2021/07/14 23:31,27.7,
2021/07/14 23:32,27.7,
2021/07/14 23:33,27.7,
2021/07/14 23:34,27.7,
2021/07/14 23:35,27.7,
2021/07/14 23:36,27.7,
2021/07/14 23:37,27.7,
2021/07/14 23:38,27.7,
2021/07/14 23:39,27.7,
2021/07/14 23:40,27.7,
2021/07/14 23:41,27.8,
2021/07/14 23:42,27.7,
2021/07/14 23:43,27.7,
2021/07/14 23:44,27.7,
2021/07/14 23:45,27.7,
2021/07/14 23:46,27.7,
2021/07/14 23:47,27.7,
2021/07/14 23:48,27.7,
2021/07/14 23:49,27.7,
2021/07/14 23:50,27.7,
2021/07/14 23:51,27.7,
2021/07/14 23:52,27.7,
2021/07/14 23:53,27.7,
2021/07/14 23:54,27.7,
2021/07/14 23:55,27.7,
2021/07/14 23:56,27.7,
2021/07/14 23:57,27.7,
2021/07/14 23:58,27.7,
2021/07/14 23:59,27.7,
2021/07/15 0:00,27.7,
2021/07/15 0:01,27.7,
2021/07/15 0:02,27.7,
2021/07/15 0:03,27.7,
2021/07/15 0:04,27.7,
2021/07/15 0:05,27.7,
2021/07/15 0:06,27.7,
2021/07/15 0:07,27.7,
2021/07/15 0:08,27.7,
2021/07/15 0:09,27.6,
2021/07/15 0:10,27.6,
2021/07/15 0:11,27.6,
2021/07/15 0:12,27.6,
2021/07/15 0:13,27.6,
2021/07/15 0:14,27.6,
2021/07/15 0:15,27.6,
2021/07/15 0:16,27.6,
2021/07/15 0:17,27.6,
2021/07/15 0:18,27.7,
2021/07/15 0:19,27.7,
2021/07/15 0:20,27.7,
2021/07/15 0:21,27.6,
2021/07/15 0:22,27.7,
2021/07/15 0:23,27.7,
2021/07/15 0:24,27.6,
2021/07/15 0:25,27.7,
2021/07/15 0:26,27.7,
2021/07/15 0:27,27.7,
2021/07/15 0:28,27.6,
2021/07/15 0:29,27.6,
2021/07/15 0:30,27.6,
2021/07/15 0:31,27.6,
2021/07/15 0:32,27.6,
2021/07/15 0:33,27.6,
2021/07/15 0:34,27.6,
2021/07/15 0:35,27.6,
2021/07/15 0:36,27.6,
2021/07/15 0:37,27.6,
2021/07/15 0:38,27.6,
2021/07/15 0:39,27.6,
2021/07/15 0:40,27.6,
2021/07/15 0:41,27.6,
2021/07/15 0:42,27.6,
2021/07/15 0:43,27.6,
2021/07/15 0:44,27.6,
2021/07/15 0:45,27.6,
2021/07/15 0:46,27.6,
2021/07/15 0:47,27.6,
2021/07/15 0:48,27.6,
2021/07/15 0:49,27.6,
2021/07/15 0:50,27.6,
2021/07/15 0:51,27.6,
2021/07/15 0:52,27.6,
2021/07/15 0:53,27.6,
2021/07/15 0:54,27.6,
2021/07/15 0:55,27.6,
2021/07/15 0:56,27.6,
2021/07/15 0:57,27.6,
2021/07/15 0:58,27.6,
2021/07/15 0:59,27.6,
2021/07/15 1:00,27.6,
2021/07/15 1:01,27.6,
2021/07/15 1:02,27.6,
2021/07/15 1:03,27.6,
2021/07/15 1:04,27.7,
2021/07/15 1:05,27.6,
2021/07/15 1:06,27.6,
2021/07/15 1:07,27.6,
2021/07/15 1:08,27.7,
2021/07/15 1:09,27.7,
2021/07/15 1:10,27.6,
2021/07/15 1:11,27.6,
2021/07/15 1:12,27.5,
2021/07/15 1:13,27.5,
2021/07/15 1:14,27.5,
2021/07/15 1:15,27.5,
2021/07/15 1:16,27.5,
2021/07/15 1:17,27.5,
2021/07/15 1:18,27.6,
2021/07/15 1:19,27.5,
2021/07/15 1:20,27.5,
2021/07/15 1:21,27.5,
2021/07/15 1:22,27.6,
2021/07/15 1:23,27.6,
2021/07/15 1:24,27.6,
2021/07/15 1:25,27.7,
2021/07/15 1:26,27.6,
2021/07/15 1:27,27.7,
2021/07/15 1:28,27.7,
2021/07/15 1:29,27.6,
2021/07/15 1:30,27.6,
2021/07/15 1:31,27.6,
2021/07/15 1:32,27.6,
2021/07/15 1:33,27.5,
2021/07/15 1:34,27.5,
2021/07/15 1:35,27.6,
2021/07/15 1:36,27.6,
2021/07/15 1:37,27.6,
2021/07/15 1:38,27.6,
2021/07/15 1:39,27.5,
2021/07/15 1:40,27.5,
2021/07/15 1:41,27.6,
2021/07/15 1:42,27.6,
2021/07/15 1:43,27.6,
2021/07/15 1:44,27.7,
2021/07/15 1:45,27.7,
2021/07/15 1:46,27.7,
2021/07/15 1:47,27.7,
2021/07/15 1:48,27.6,
2021/07/15 1:49,27.6,
2021/07/15 1:50,27.6,
2021/07/15 1:51,27.6,
2021/07/15 1:52,27.7,
2021/07/15 1:53,27.7,
2021/07/15 1:54,27.6,
2021/07/15 1:55,27.6,
2021/07/15 1:56,27.6,
2021/07/15 1:57,27.6,
2021/07/15 1:58,27.6,
2021/07/15 1:59,27.6,
2021/07/15 2:00,27.6,
2021/07/15 2:01,27.6,
2021/07/15 2:02,27.6,
2021/07/15 2:03,27.6,
2021/07/15 2:04,27.6,
2021/07/15 2:05,27.6,
2021/07/15 2:06,27.6,
2021/07/15 2:07,27.6,
2021/07/15 2:08,27.6,
2021/07/15 2:09,27.5,
2021/07/15 2:10,27.5,
2021/07/15 2:11,27.5,
2021/07/15 2:12,27.5,
2021/07/15 2:13,27.6,
2021/07/15 2:14,27.5,
2021/07/15 2:15,27.5,
2021/07/15 2:16,27.4,
2021/07/15 2:17,27.4,
2021/07/15 2:18,27.4,
2021/07/15 2:19,27.4,
2021/07/15 2:20,27.4,
2021/07/15 2:21,27.4,
2021/07/15 2:22,27.4,
2021/07/15 2:23,27.4,
2021/07/15 2:24,27.4,
2021/07/15 2:25,27.4,
2021/07/15 2:26,27.4,
2021/07/15 2:27,27.4,
2021/07/15 2:28,27.5,
2021/07/15 2:29,27.5,
2021/07/15 2:30,27.6,
2021/07/15 2:31,27.5,
2021/07/15 2:32,27.4,
2021/07/15 2:33,27.4,
2021/07/15 2:34,27.4,
2021/07/15 2:35,27.4,
2021/07/15 2:36,27.4,
2021/07/15 2:37,27.4,
2021/07/15 2:38,27.4,
2021/07/15 2:39,27.4,
2021/07/15 2:40,27.5,
2021/07/15 2:41,27.5,
2021/07/15 2:42,27.4,
2021/07/15 2:43,27.4,
2021/07/15 2:44,27.5,
2021/07/15 2:45,27.4,
2021/07/15 2:46,27.4,
2021/07/15 2:47,27.4,
2021/07/15 2:48,27.4,
2021/07/15 2:49,27.4,
2021/07/15 2:50,27.4,
2021/07/15 2:51,27.5,
2021/07/15 2:52,27.5,
2021/07/15 2:53,27.5,
2021/07/15 2:54,27.4,
2021/07/15 2:55,27.4,
2021/07/15 2:56,27.4,
2021/07/15 2:57,27.4,
2021/07/15 2:58,27.5,
2021/07/15 2:59,27.5,
2021/07/15 3:00,27.6,
2021/07/15 3:01,27.5,
2021/07/15 3:02,27.5,
2021/07/15 3:03,27.5,
2021/07/15 3:04,27.6,
2021/07/15 3:05,27.6,
2021/07/15 3:06,27.6,
2021/07/15 3:07,27.6,
2021/07/15 3:08,27.6,
2021/07/15 3:09,27.7,
2021/07/15 3:10,27.7,
2021/07/15 3:11,27.7,
2021/07/15 3:12,27.7,
2021/07/15 3:13,27.7,
2021/07/15 3:14,27.7,
2021/07/15 3:15,27.8,
2021/07/15 3:16,27.8,
2021/07/15 3:17,27.8,
2021/07/15 3:18,27.8,
2021/07/15 3:19,27.8,
2021/07/15 3:20,27.9,
2021/07/15 3:21,27.9,
2021/07/15 3:22,27.8,
2021/07/15 3:23,27.8,
2021/07/15 3:24,27.8,
2021/07/15 3:25,27.8,
2021/07/15 3:26,27.8,
2021/07/15 3:27,27.8,
2021/07/15 3:28,27.7,
2021/07/15 3:29,27.7,
2021/07/15 3:30,27.6,
2021/07/15 3:31,27.6,
2021/07/15 3:32,27.6,
2021/07/15 3:33,27.6,
2021/07/15 3:34,27.6,
2021/07/15 3:35,27.6,
2021/07/15 3:36,27.6,
2021/07/15 3:37,27.6,
2021/07/15 3:38,27.6,
2021/07/15 3:39,27.5,
2021/07/15 3:40,27.5,
2021/07/15 3:41,27.5,
2021/07/15 3:42,27.6,
2021/07/15 3:43,27.5,
2021/07/15 3:44,27.4,
2021/07/15 3:45,27.4,
2021/07/15 3:46,27.4,
2021/07/15 3:47,27.4,
2021/07/15 3:48,27.4,
2021/07/15 3:49,27.4,
2021/07/15 3:50,27.4,
2021/07/15 3:51,27.4,
2021/07/15 3:52,27.4,
2021/07/15 3:53,27.4,
2021/07/15 3:54,27.5,
2021/07/15 3:55,27.5,
