20210829
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.2
7.25	0.3
7.50	0.5
7.75	0.8
8.00	0.7
8.25	0.3
8.50	0.3
8.75	0.3
9.00	0.4
9.25	0.6
9.50	1.0
9.75	1.5
10.00	2.1
10.25	3.3
10.50	0.7
10.75	0.5
11.00	0.8
11.25	1.4
11.50	0.6
11.75	1.4
12.00	2.4
12.25	3.3
12.50	4.0
12.75	4.0
13.00	3.5
13.25	4.9
13.50	6.6
13.75	7.1
14.00	7.4
14.25	6.8
14.50	7.3
14.75	6.8
15.00	5.8
15.25	4.3
15.50	4.0
15.75	3.7
16.00	3.1
16.25	2.3
16.50	2.1
16.75	1.6
17.00	1.2
17.25	0.9
17.50	0.6
17.75	0.3
18.00	0.2
18.25	0.1
18.50	0.0
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
