20210701
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.1
6.75	0.1
7.00	0.2
7.25	0.2
7.50	0.4
7.75	0.6
8.00	0.7
8.25	0.9
8.50	1.0
8.75	1.2
9.00	1.4
9.25	2.2
9.50	2.0
9.75	2.9
10.00	4.0
10.25	3.4
10.50	4.7
10.75	6.3
11.00	6.9
11.25	9.6
11.50	9.7
11.75	10.5
12.00	9.9
12.25	10.2
12.50	10.8
12.75	10.7
13.00	10.6
13.25	10.5
13.50	11.3
13.75	10.9
14.00	10.6
14.25	9.0
14.50	6.9
14.75	6.2
15.00	7.0
15.25	5.8
15.50	4.9
15.75	5.2
16.00	3.0
16.25	2.7
16.50	2.8
16.75	2.8
17.00	2.1
17.25	1.5
17.50	1.1
17.75	0.7
18.00	0.4
18.25	0.3
18.50	0.2
18.75	0.1
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
