2021/07/14,5:00,0.0
2021/07/14,5:15,0.0
2021/07/14,5:30,0.0
2021/07/14,5:45,0.0
2021/07/14,6:00,0.5
2021/07/14,6:15,1.6
2021/07/14,6:30,3.3
2021/07/14,6:45,5.5
2021/07/14,7:00,7.9
2021/07/14,7:15,10.6
2021/07/14,7:30,14.2
2021/07/14,7:45,17.3
2021/07/14,8:00,20.9
2021/07/14,8:15,25.1
2021/07/14,8:30,25.5
2021/07/14,8:45,23.3
2021/07/14,9:00,25.9
2021/07/14,9:15,28.3
2021/07/14,9:30,19.6
2021/07/14,9:45,23.7
2021/07/14,10:00,27.1
2021/07/14,10:15,36.7
2021/07/14,10:30,51.9
2021/07/14,10:45,49.9
2021/07/14,11:00,26.8
2021/07/14,11:15,23.4
2021/07/14,11:30,34.4
2021/07/14,11:45,19.9
2021/07/14,12:00,30.3
2021/07/14,12:15,24.0
2021/07/14,12:30,26.5
2021/07/14,12:45,15.1
2021/07/14,13:00,18.0
2021/07/14,13:15,9.9
2021/07/14,13:30,8.5
2021/07/14,13:45,5.6
2021/07/14,14:00,9.5
2021/07/14,14:15,38.9
2021/07/14,14:30,47.5
2021/07/14,14:45,47.1
2021/07/14,15:00,48.6
2021/07/14,15:15,44.8
2021/07/14,15:30,39.7
2021/07/14,15:45,33.1
2021/07/14,16:00,24.3
2021/07/14,16:15,26.7
2021/07/14,16:30,27.4
2021/07/14,16:45,19.1
2021/07/14,17:00,20.4
2021/07/14,17:15,17.2
2021/07/14,17:30,14.2
2021/07/14,17:45,10.9
2021/07/14,18:00,7.7
2021/07/14,18:15,4.7
2021/07/14,18:30,3.4
2021/07/14,18:45,2.3
2021/07/14,19:00,1.2
2021/07/14,19:15,0.3
2021/07/14,19:30,0.0
2021/07/14,19:45,0.0
2021/07/14,20:00,0.0
