20210720
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.1
7.25	0.1
7.50	0.2
7.75	0.4
8.00	0.3
8.25	0.2
8.50	0.1
8.75	0.1
9.00	0.2
9.25	0.4
9.50	0.6
9.75	0.6
10.00	0.7
10.25	0.3
10.50	0.1
10.75	0.4
11.00	0.9
11.25	0.7
11.50	0.8
11.75	0.8
12.00	0.7
12.25	0.7
12.50	0.6
12.75	0.3
13.00	0.3
13.25	0.4
13.50	0.3
13.75	0.3
14.00	0.4
14.25	0.2
14.50	0.2
14.75	0.3
15.00	0.1
15.25	0.1
15.50	0.2
15.75	0.2
16.00	0.2
16.25	0.2
16.50	0.3
16.75	0.6
17.00	0.4
17.25	0.2
17.50	0.2
17.75	0.1
18.00	0.1
18.25	0.0
18.50	0.0
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
