2021-07-10 00:00,----,1.40
2021-07-10 00:01,----,1.40
2021-07-10 00:02,----,1.40
2021-07-10 00:03,----,1.40
2021-07-10 00:04,----,1.40
2021-07-10 00:05,----,1.40
2021-07-10 00:06,----,1.40
2021-07-10 00:07,----,1.39
2021-07-10 00:08,----,1.39
2021-07-10 00:09,----,1.39
2021-07-10 00:10,----,1.39
2021-07-10 00:11,----,1.39
2021-07-10 00:12,----,1.39
2021-07-10 00:13,----,1.39
2021-07-10 00:14,----,1.39
2021-07-10 00:15,----,1.39
2021-07-10 00:16,----,1.39
2021-07-10 00:17,----,1.38
2021-07-10 00:18,----,1.38
2021-07-10 00:19,----,1.38
2021-07-10 00:20,----,1.38
2021-07-10 00:21,----,1.38
2021-07-10 00:22,----,1.38
2021-07-10 00:23,----,1.38
2021-07-10 00:24,----,1.38
2021-07-10 00:25,----,1.38
2021-07-10 00:26,----,1.37
2021-07-10 00:27,----,1.37
2021-07-10 00:28,----,1.37
2021-07-10 00:29,----,1.37
2021-07-10 00:30,----,1.37
2021-07-10 00:31,----,1.37
2021-07-10 00:32,----,1.37
2021-07-10 00:33,----,1.36
2021-07-10 00:34,----,1.36
2021-07-10 00:35,----,1.36
2021-07-10 00:36,----,1.36
2021-07-10 00:37,----,1.36
2021-07-10 00:38,----,1.36
2021-07-10 00:39,----,1.36
2021-07-10 00:40,----,1.36
2021-07-10 00:41,----,1.35
2021-07-10 00:42,----,1.35
2021-07-10 00:43,----,1.35
2021-07-10 00:44,----,1.35
2021-07-10 00:45,----,1.35
2021-07-10 00:46,----,1.35
2021-07-10 00:47,----,1.35
2021-07-10 00:48,----,1.34
2021-07-10 00:49,----,1.34
2021-07-10 00:50,----,1.34
2021-07-10 00:51,----,1.34
2021-07-10 00:52,----,1.34
2021-07-10 00:53,----,1.34
2021-07-10 00:54,----,1.34
2021-07-10 00:55,----,1.33
2021-07-10 00:56,----,1.33
2021-07-10 00:57,----,1.33
2021-07-10 00:58,----,1.33
2021-07-10 00:59,----,1.33
2021-07-10 01:00,----,1.33
2021-07-10 01:01,----,1.33
2021-07-10 01:02,----,1.32
2021-07-10 01:03,----,1.32
2021-07-10 01:04,----,1.32
2021-07-10 01:05,----,1.32
2021-07-10 01:06,----,1.32
2021-07-10 01:07,----,1.32
2021-07-10 01:08,----,1.32
2021-07-10 01:09,----,1.31
2021-07-10 01:10,----,1.31
2021-07-10 01:11,----,1.31
2021-07-10 01:12,----,1.31
2021-07-10 01:13,----,1.31
2021-07-10 01:14,----,1.31
2021-07-10 01:15,----,1.31
2021-07-10 01:16,----,1.30
2021-07-10 01:17,----,1.30
2021-07-10 01:18,----,1.30
2021-07-10 01:19,----,1.30
2021-07-10 01:20,----,1.30
2021-07-10 01:21,----,1.30
2021-07-10 01:22,----,1.30
2021-07-10 01:23,----,1.29
2021-07-10 01:24,----,1.29
2021-07-10 01:25,----,1.29
2021-07-10 01:26,----,1.29
2021-07-10 01:27,----,1.29
2021-07-10 01:28,----,1.29
2021-07-10 01:29,----,1.29
2021-07-10 01:30,----,1.28
2021-07-10 01:31,----,1.28
2021-07-10 01:32,----,1.28
2021-07-10 01:33,----,1.28
2021-07-10 01:34,----,1.28
2021-07-10 01:35,----,1.28
2021-07-10 01:36,----,1.27
2021-07-10 01:37,----,1.27
2021-07-10 01:38,----,1.27
2021-07-10 01:39,----,1.27
2021-07-10 01:40,----,1.27
2021-07-10 01:41,----,1.27
2021-07-10 01:42,----,1.27
2021-07-10 01:43,----,1.26
2021-07-10 01:44,----,1.26
2021-07-10 01:45,----,1.26
2021-07-10 01:46,----,1.26
2021-07-10 01:47,----,1.26
2021-07-10 01:48,----,1.26
2021-07-10 01:49,----,1.26
2021-07-10 01:50,----,1.25
2021-07-10 01:51,----,1.25
2021-07-10 01:52,----,1.25
2021-07-10 01:53,----,1.25
2021-07-10 01:54,----,1.25
2021-07-10 01:55,----,1.25
2021-07-10 01:56,----,1.25
2021-07-10 01:57,----,1.25
2021-07-10 01:58,----,1.24
2021-07-10 01:59,----,1.24
2021-07-10 02:00,----,1.24
2021-07-10 02:01,----,1.24
2021-07-10 02:02,----,1.24
2021-07-10 02:03,----,1.24
2021-07-10 02:04,----,1.24
2021-07-10 02:05,----,1.24
2021-07-10 02:06,----,1.24
2021-07-10 02:07,----,1.23
2021-07-10 02:08,----,1.23
2021-07-10 02:09,----,1.23
2021-07-10 02:10,----,1.23
2021-07-10 02:11,----,1.23
2021-07-10 02:12,----,1.23
2021-07-10 02:13,----,1.23
2021-07-10 02:14,----,1.23
2021-07-10 02:15,----,1.23
2021-07-10 02:16,----,1.23
2021-07-10 02:17,----,1.22
2021-07-10 02:18,----,1.22
2021-07-10 02:19,----,1.22
2021-07-10 02:20,----,1.22
2021-07-10 02:21,----,1.22
2021-07-10 02:22,----,1.22
2021-07-10 02:23,----,1.22
2021-07-10 02:24,----,1.22
2021-07-10 02:25,----,1.22
2021-07-10 02:26,----,1.22
2021-07-10 02:27,----,1.22
2021-07-10 02:28,----,1.22
2021-07-10 02:29,----,1.22
2021-07-10 02:30,----,1.22
2021-07-10 02:31,----,1.22
2021-07-10 02:32,----,1.22
2021-07-10 02:33,----,1.22
2021-07-10 02:34,----,1.22
2021-07-10 02:35,----,1.22
2021-07-10 02:36,----,1.22
2021-07-10 02:37,----,1.22
2021-07-10 02:38,----,1.22
2021-07-10 02:39,----,1.22
2021-07-10 02:40,----,1.22
2021-07-10 02:41,----,1.22
2021-07-10 02:42,----,1.22
2021-07-10 02:43,----,1.22
2021-07-10 02:44,----,1.22
2021-07-10 02:45,----,1.22
2021-07-10 02:46,----,1.22
2021-07-10 02:47,----,1.22
2021-07-10 02:48,----,1.22
2021-07-10 02:49,----,1.22
2021-07-10 02:50,----,1.22
2021-07-10 02:51,----,1.22
2021-07-10 02:52,----,1.22
2021-07-10 02:53,----,1.22
2021-07-10 02:54,----,1.22
2021-07-10 02:55,----,1.22
2021-07-10 02:56,----,1.22
2021-07-10 02:57,----,1.22
2021-07-10 02:58,----,1.22
2021-07-10 02:59,----,1.22
2021-07-10 03:00,----,1.22
2021-07-10 03:01,----,1.22
2021-07-10 03:02,----,1.22
2021-07-10 03:03,----,1.22
2021-07-10 03:04,----,1.22
2021-07-10 03:05,----,1.22
2021-07-10 03:06,----,1.22
2021-07-10 03:07,----,1.22
2021-07-10 03:08,----,1.22
2021-07-10 03:09,----,1.22
2021-07-10 03:10,----,1.23
2021-07-10 03:11,----,1.23
2021-07-10 03:12,----,1.23
2021-07-10 03:13,----,1.23
2021-07-10 03:14,----,1.23
2021-07-10 03:15,----,1.23
2021-07-10 03:16,----,1.23
2021-07-10 03:17,----,1.23
2021-07-10 03:18,----,1.24
2021-07-10 03:19,----,1.24
2021-07-10 03:20,----,1.24
2021-07-10 03:21,----,1.24
2021-07-10 03:22,----,1.24
2021-07-10 03:23,----,1.24
2021-07-10 03:24,----,1.24
2021-07-10 03:25,----,1.24
2021-07-10 03:26,----,1.24
2021-07-10 03:27,----,1.25
2021-07-10 03:28,----,1.25
2021-07-10 03:29,----,1.25
2021-07-10 03:30,----,1.25
