20210814
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.0
7.00	0.1
7.25	0.1
7.50	0.2
7.75	0.2
8.00	0.4
8.25	0.7
8.50	0.6
8.75	1.2
9.00	0.9
9.25	1.1
9.50	1.9
9.75	1.0
10.00	0.9
10.25	0.5
10.50	0.7
10.75	0.7
11.00	1.0
11.25	1.9
11.50	3.0
11.75	3.8
12.00	4.2
12.25	3.6
12.50	2.9
12.75	4.2
13.00	3.9
13.25	2.7
13.50	3.8
13.75	4.3
14.00	5.3
14.25	2.7
14.50	2.0
14.75	1.2
15.00	1.6
15.25	1.4
15.50	2.0
15.75	2.4
16.00	2.6
16.25	3.1
16.50	2.8
16.75	2.2
17.00	1.3
17.25	0.3
17.50	0.1
17.75	0.1
18.00	0.1
18.25	0.1
18.50	0.1
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
