2021/08/02,5:00,0.0
2021/08/02,5:15,0.0
2021/08/02,5:30,0.0
2021/08/02,5:45,0.0
2021/08/02,6:00,0.0
2021/08/02,6:15,0.4
2021/08/02,6:30,1.5
2021/08/02,6:45,3.5
2021/08/02,7:00,6.2
2021/08/02,7:15,9.5
2021/08/02,7:30,11.4
2021/08/02,7:45,11.5
2021/08/02,8:00,14.4
2021/08/02,8:15,14.0
2021/08/02,8:30,15.9
2021/08/02,8:45,16.3
2021/08/02,9:00,15.1
2021/08/02,9:15,16.7
2021/08/02,9:30,12.6
2021/08/02,9:45,16.8
2021/08/02,10:00,26.9
2021/08/02,10:15,33.8
2021/08/02,10:30,28.1
2021/08/02,10:45,32.5
2021/08/02,11:00,33.9
2021/08/02,11:15,32.4
2021/08/02,11:30,48.9
2021/08/02,11:45,33.7
2021/08/02,12:00,31.6
2021/08/02,12:15,33.5
2021/08/02,12:30,51.2
2021/08/02,12:45,66.9
2021/08/02,13:00,67.5
2021/08/02,13:15,64.4
2021/08/02,13:30,53.7
2021/08/02,13:45,58.4
2021/08/02,14:00,56.0
2021/08/02,14:15,54.0
2021/08/02,14:30,52.5
2021/08/02,14:45,51.0
2021/08/02,15:00,48.7
2021/08/02,15:15,46.3
2021/08/02,15:30,42.3
2021/08/02,15:45,33.5
2021/08/02,16:00,14.8
2021/08/02,16:15,19.9
2021/08/02,16:30,21.5
2021/08/02,16:45,20.1
2021/08/02,17:00,18.9
2021/08/02,17:15,15.8
2021/08/02,17:30,10.3
2021/08/02,17:45,8.5
2021/08/02,18:00,7.6
2021/08/02,18:15,5.9
2021/08/02,18:30,3.3
2021/08/02,18:45,1.6
2021/08/02,19:00,0.6
2021/08/02,19:15,0.0
2021/08/02,19:30,0.0
2021/08/02,19:45,0.0
2021/08/02,20:00,0.0
