20210828
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.1
7.25	0.3
7.50	0.5
7.75	0.8
8.00	1.3
8.25	1.7
8.50	2.3
8.75	2.2
9.00	2.7
9.25	3.4
9.50	3.8
9.75	5.1
10.00	6.8
10.25	7.4
10.50	8.1
10.75	9.1
11.00	9.2
11.25	8.5
11.50	6.8
11.75	5.0
12.00	1.9
12.25	5.8
12.50	2.1
12.75	0.4
13.00	0.9
13.25	2.1
13.50	3.3
13.75	3.8
14.00	4.4
14.25	5.0
14.50	7.3
14.75	7.9
15.00	7.3
15.25	6.4
15.50	5.1
15.75	4.8
16.00	3.6
16.25	3.2
16.50	2.6
16.75	2.0
17.00	1.5
17.25	0.9
17.50	0.6
17.75	0.4
18.00	0.2
18.25	0.1
18.50	0.0
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
