Date,Wind Spd, Wind Dir
2021/08/08 0:00,1.0,,
2021/08/08 0:01,0.0,,
2021/08/08 0:02,0.0,,
2021/08/08 0:03,0.0,,
2021/08/08 0:04,0.0,,
2021/08/08 0:05,0.0,,
2021/08/08 0:06,0.0,,
2021/08/08 0:07,1.0,,
2021/08/08 0:08,1.0,,
2021/08/08 0:09,1.0,,
2021/08/08 0:10,1.0,,
2021/08/08 0:11,1.0,,
2021/08/08 0:12,1.0,,
2021/08/08 0:13,1.0,,
2021/08/08 0:14,1.0,,
2021/08/08 0:15,1.0,,
2021/08/08 0:16,2.0,,
2021/08/08 0:17,2.0,,
2021/08/08 0:18,2.0,,
2021/08/08 0:19,1.0,,
2021/08/08 0:20,1.0,,
2021/08/08 0:21,1.0,,
2021/08/08 0:22,1.0,,
2021/08/08 0:23,1.0,,
2021/08/08 0:24,1.0,,
2021/08/08 0:25,1.0,,
2021/08/08 0:26,1.0,,
2021/08/08 0:27,2.0,,
2021/08/08 0:28,2.0,,
2021/08/08 0:29,3.0,,
2021/08/08 0:30,3.0,,
2021/08/08 0:31,3.0,,
2021/08/08 0:32,3.0,,
2021/08/08 0:33,3.0,,
2021/08/08 0:34,3.0,,
2021/08/08 0:35,3.0,,
2021/08/08 0:36,3.0,,
2021/08/08 0:37,3.0,,
2021/08/08 0:38,2.0,,
2021/08/08 0:39,2.0,,
2021/08/08 0:40,1.0,,
2021/08/08 0:41,1.0,,
2021/08/08 0:42,1.0,,
2021/08/08 0:43,1.0,,
2021/08/08 0:44,1.0,,
2021/08/08 0:45,1.0,,
2021/08/08 0:46,0.0,,
2021/08/08 0:47,0.0,,
2021/08/08 0:48,0.0,,
2021/08/08 0:49,0.0,,
2021/08/08 0:50,0.0,,
2021/08/08 0:51,0.0,,
2021/08/08 0:52,0.0,,
2021/08/08 0:53,0.0,,
2021/08/08 0:54,1.0,,
2021/08/08 0:55,1.0,,
2021/08/08 0:56,1.0,,
2021/08/08 0:57,1.0,,
2021/08/08 0:58,1.0,,
2021/08/08 0:59,1.0,,
2021/08/08 1:00,1.0,,
2021/08/08 1:01,1.0,,
2021/08/08 1:02,1.0,,
2021/08/08 1:03,1.0,,
2021/08/08 1:04,1.0,,
2021/08/08 1:05,1.0,,
2021/08/08 1:06,3.0,,
2021/08/08 1:07,3.0,,
2021/08/08 1:08,3.0,,
2021/08/08 1:09,4.0,,
2021/08/08 1:10,4.0,,
2021/08/08 1:11,4.0,,
2021/08/08 1:12,4.0,,
2021/08/08 1:13,4.0,,
2021/08/08 1:14,5.0,,
2021/08/08 1:15,4.0,,
2021/08/08 1:16,4.0,,
2021/08/08 1:17,4.0,,
2021/08/08 1:18,3.0,,
2021/08/08 1:19,3.0,,
2021/08/08 1:20,3.0,,
2021/08/08 1:21,2.0,,
2021/08/08 1:22,1.0,,
2021/08/08 1:23,1.0,,
2021/08/08 1:24,1.0,,
2021/08/08 1:25,1.0,,
2021/08/08 1:26,1.0,,
2021/08/08 1:27,1.0,,
2021/08/08 1:28,0.0,,
2021/08/08 1:29,1.0,,
2021/08/08 1:30,1.0,,
2021/08/08 1:31,1.0,,
2021/08/08 1:32,1.0,,
2021/08/08 1:33,2.0,,
2021/08/08 1:34,2.0,,
2021/08/08 1:35,3.0,,
2021/08/08 1:36,3.0,,
2021/08/08 1:37,3.0,,
2021/08/08 1:38,3.0,,
2021/08/08 1:39,3.0,,
2021/08/08 1:40,2.0,,
2021/08/08 1:41,1.0,,
2021/08/08 1:42,1.0,,
2021/08/08 1:43,1.0,,
2021/08/08 1:44,1.0,,
2021/08/08 1:45,1.0,,
2021/08/08 1:46,0.0,,
2021/08/08 1:47,0.0,,
2021/08/08 1:48,1.0,,
2021/08/08 1:49,1.0,,
2021/08/08 1:50,1.0,,
2021/08/08 1:51,1.0,,
2021/08/08 1:52,1.0,,
2021/08/08 1:53,1.0,,
2021/08/08 1:54,1.0,,
2021/08/08 1:55,1.0,,
2021/08/08 1:56,1.0,,
2021/08/08 1:57,1.0,,
2021/08/08 1:58,1.0,,
2021/08/08 1:59,1.0,,
2021/08/08 2:00,1.0,,
2021/08/08 2:01,2.0,,
2021/08/08 2:02,2.0,,
2021/08/08 2:03,3.0,,
2021/08/08 2:04,3.0,,
2021/08/08 2:05,2.0,,
2021/08/08 2:06,2.0,,
2021/08/08 2:07,3.0,,
2021/08/08 2:08,3.0,,
2021/08/08 2:09,4.0,,
2021/08/08 2:10,4.0,,
2021/08/08 2:11,4.0,,
2021/08/08 2:12,4.0,,
2021/08/08 2:13,4.0,,
2021/08/08 2:14,4.0,,
2021/08/08 2:15,5.0,,
2021/08/08 2:16,5.0,,
2021/08/08 2:17,4.0,,
2021/08/08 2:18,4.0,,
2021/08/08 2:19,3.0,,
2021/08/08 2:20,3.0,,
2021/08/08 2:21,3.0,,
2021/08/08 2:22,3.0,,
2021/08/08 2:23,3.0,,
2021/08/08 2:24,2.0,,
2021/08/08 2:25,2.0,,
2021/08/08 2:26,3.0,,
2021/08/08 2:27,3.0,,
2021/08/08 2:28,3.0,,
2021/08/08 2:29,3.0,,
2021/08/08 2:30,3.0,,
2021/08/08 2:31,3.0,,
2021/08/08 2:32,3.0,,
2021/08/08 2:33,3.0,,
2021/08/08 2:34,3.0,,
2021/08/08 2:35,3.0,,
2021/08/08 2:36,3.0,,
2021/08/08 2:37,3.0,,
2021/08/08 2:38,2.0,,
2021/08/08 2:39,1.0,,
2021/08/08 2:40,1.0,,
2021/08/08 2:41,1.0,,
2021/08/08 2:42,1.0,,
2021/08/08 2:43,1.0,,
2021/08/08 2:44,1.0,,
2021/08/08 2:45,1.0,,
2021/08/08 2:46,0.0,,
2021/08/08 2:47,1.0,,
2021/08/08 2:48,1.0,,
2021/08/08 2:49,1.0,,
2021/08/08 2:50,1.0,,
2021/08/08 2:51,2.0,,
2021/08/08 2:52,3.0,,
2021/08/08 2:53,3.0,,
2021/08/08 2:54,3.0,,
2021/08/08 2:55,4.0,,
2021/08/08 2:56,4.0,,
2021/08/08 2:57,4.0,,
2021/08/08 2:58,4.0,,
2021/08/08 2:59,4.0,,
2021/08/08 3:00,4.0,,
2021/08/08 3:01,4.0,,
2021/08/08 3:02,4.0,,
2021/08/08 3:03,4.0,,
2021/08/08 3:04,4.0,,
2021/08/08 3:05,4.0,,
2021/08/08 3:06,4.0,,
2021/08/08 3:07,4.0,,
2021/08/08 3:08,4.0,,
2021/08/08 3:09,4.0,,
2021/08/08 3:10,3.0,,
2021/08/08 3:11,3.0,,
2021/08/08 3:12,3.0,,
2021/08/08 3:13,3.0,,
2021/08/08 3:14,2.0,,
2021/08/08 3:15,1.0,,
2021/08/08 3:16,1.0,,
2021/08/08 3:17,1.0,,
2021/08/08 3:18,1.0,,
2021/08/08 3:19,1.0,,
2021/08/08 3:20,1.0,,
2021/08/08 3:21,1.0,,
2021/08/08 3:22,1.0,,
2021/08/08 3:23,1.0,,
2021/08/08 3:24,1.0,,
2021/08/08 3:25,1.0,,
2021/08/08 3:26,2.0,,
2021/08/08 3:27,3.0,,
2021/08/08 3:28,2.0,,
2021/08/08 3:29,3.0,,
2021/08/08 3:30,3.0,,
2021/08/08 3:31,3.0,,
2021/08/08 3:32,3.0,,
2021/08/08 3:33,3.0,,
2021/08/08 3:34,2.0,,
2021/08/08 3:35,2.0,,
2021/08/08 3:36,1.0,,
