2021/07/23,5:00,0.0
2021/07/23,5:15,0.0
2021/07/23,5:30,0.0
2021/07/23,5:45,0.0
2021/07/23,6:00,0.3
2021/07/23,6:15,1.4
2021/07/23,6:30,2.9
2021/07/23,6:45,5.0
2021/07/23,7:00,7.3
2021/07/23,7:15,9.9
2021/07/23,7:30,12.6
2021/07/23,7:45,15.7
2021/07/23,8:00,18.9
2021/07/23,8:15,21.9
2021/07/23,8:30,25.1
2021/07/23,8:45,28.1
2021/07/23,9:00,31.5
2021/07/23,9:15,34.5
2021/07/23,9:30,37.3
2021/07/23,9:45,38.9
2021/07/23,10:00,42.9
2021/07/23,10:15,45.8
2021/07/23,10:30,46.5
2021/07/23,10:45,48.1
2021/07/23,11:00,50.0
2021/07/23,11:15,52.2
2021/07/23,11:30,53.0
2021/07/23,11:45,55.3
2021/07/23,12:00,54.4
2021/07/23,12:15,54.3
2021/07/23,12:30,54.5
2021/07/23,12:45,54.0
2021/07/23,13:00,53.0
2021/07/23,13:15,55.5
2021/07/23,13:30,52.3
2021/07/23,13:45,50.3
2021/07/23,14:00,47.3
2021/07/23,14:15,41.9
2021/07/23,14:30,45.7
2021/07/23,14:45,39.0
2021/07/23,15:00,31.1
2021/07/23,15:15,30.1
2021/07/23,15:30,29.7
2021/07/23,15:45,29.7
2021/07/23,16:00,23.6
2021/07/23,16:15,17.7
2021/07/23,16:30,18.2
2021/07/23,16:45,14.1
2021/07/23,17:00,7.4
2021/07/23,17:15,5.3
2021/07/23,17:30,7.7
2021/07/23,17:45,9.9
2021/07/23,18:00,8.3
2021/07/23,18:15,5.9
2021/07/23,18:30,3.9
2021/07/23,18:45,2.3
2021/07/23,19:00,1.0
2021/07/23,19:15,0.1
2021/07/23,19:30,0.0
2021/07/23,19:45,0.0
2021/07/23,20:00,0.0
