20210705
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.2
7.25	0.4
7.50	0.5
7.75	0.7
8.00	0.9
8.25	1.0
8.50	1.5
8.75	2.6
9.00	2.5
9.25	2.2
9.50	1.8
9.75	4.8
10.00	5.4
10.25	4.3
10.50	4.1
10.75	3.7
11.00	7.1
11.25	10.1
11.50	9.4
11.75	11.4
12.00	11.6
12.25	9.0
12.50	9.2
12.75	10.7
13.00	10.5
13.25	10.2
13.50	9.4
13.75	6.9
14.00	7.1
14.25	8.1
14.50	8.8
14.75	7.2
15.00	7.0
15.25	5.8
15.50	5.8
15.75	4.9
16.00	4.2
16.25	3.7
16.50	3.2
16.75	2.3
17.00	2.0
17.25	1.2
17.50	1.0
17.75	0.7
18.00	0.5
18.25	0.3
18.50	0.1
18.75	0.1
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
