2021/07/13,5:00,0.0
2021/07/13,5:15,0.0
2021/07/13,5:30,0.0
2021/07/13,5:45,0.0
2021/07/13,6:00,0.4
2021/07/13,6:15,1.7
2021/07/13,6:30,3.5
2021/07/13,6:45,5.5
2021/07/13,7:00,8.0
2021/07/13,7:15,12.2
2021/07/13,7:30,15.1
2021/07/13,7:45,17.9
2021/07/13,8:00,22.1
2021/07/13,8:15,25.7
2021/07/13,8:30,26.1
2021/07/13,8:45,32.9
2021/07/13,9:00,35.6
2021/07/13,9:15,38.1
2021/07/13,9:30,43.0
2021/07/13,9:45,45.9
2021/07/13,10:00,49.0
2021/07/13,10:15,51.2
2021/07/13,10:30,53.5
2021/07/13,10:45,56.0
2021/07/13,11:00,57.9
2021/07/13,11:15,59.3
2021/07/13,11:30,60.9
2021/07/13,11:45,62.3
2021/07/13,12:00,63.0
2021/07/13,12:15,63.1
2021/07/13,12:30,63.1
2021/07/13,12:45,61.6
2021/07/13,13:00,62.7
2021/07/13,13:15,61.1
2021/07/13,13:30,58.5
2021/07/13,13:45,52.9
2021/07/13,14:00,57.9
2021/07/13,14:15,55.7
2021/07/13,14:30,54.1
2021/07/13,14:45,52.1
2021/07/13,15:00,49.3
2021/07/13,15:15,46.7
2021/07/13,15:30,44.1
2021/07/13,15:45,40.5
2021/07/13,16:00,37.5
2021/07/13,16:15,34.1
2021/07/13,16:30,30.5
2021/07/13,16:45,26.6
2021/07/13,17:00,22.3
2021/07/13,17:15,19.1
2021/07/13,17:30,16.6
2021/07/13,17:45,13.3
2021/07/13,18:00,9.9
2021/07/13,18:15,7.4
2021/07/13,18:30,5.1
2021/07/13,18:45,3.1
2021/07/13,19:00,1.5
2021/07/13,19:15,0.5
2021/07/13,19:30,0.0
2021/07/13,19:45,0.0
2021/07/13,20:00,0.0
