20210717
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.1
6.75	0.1
7.00	0.2
7.25	0.3
7.50	0.5
7.75	0.6
8.00	0.8
8.25	1.2
8.50	1.6
8.75	2.7
9.00	2.7
9.25	3.7
9.50	4.7
9.75	4.4
10.00	3.1
10.25	3.2
10.50	3.2
10.75	3.1
11.00	3.7
11.25	3.1
11.50	3.9
11.75	4.7
12.00	4.8
12.25	5.0
12.50	5.6
12.75	6.5
13.00	6.6
13.25	8.4
13.50	7.6
13.75	8.2
14.00	5.1
14.25	3.7
14.50	5.5
14.75	6.3
15.00	5.9
15.25	5.5
15.50	4.9
15.75	4.0
16.00	4.0
16.25	3.4
16.50	2.5
16.75	2.1
17.00	1.9
17.25	1.4
17.50	1.0
17.75	0.7
18.00	0.4
18.25	0.2
18.50	0.1
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
