20210723
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.1
6.75	0.1
7.00	0.3
7.25	0.4
7.50	0.7
7.75	0.9
8.00	1.3
8.25	1.7
8.50	2.1
8.75	2.6
9.00	3.2
9.25	3.7
9.50	4.3
9.75	4.8
10.00	5.5
10.25	6.2
10.50	6.6
10.75	7.1
11.00	7.6
11.25	8.2
11.50	8.6
11.75	9.1
12.00	9.1
12.25	9.0
12.50	9.0
12.75	8.9
13.00	8.6
13.25	9.1
13.50	8.5
13.75	8.0
14.00	7.3
14.25	6.0
14.50	6.4
14.75	5.2
15.00	4.0
15.25	3.6
15.50	3.4
15.75	3.2
16.00	2.4
16.25	1.7
16.50	1.6
16.75	1.1
17.00	0.5
17.25	0.3
17.50	0.4
17.75	0.5
18.00	0.4
18.25	0.2
18.50	0.1
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
