Date,Grass Temperature
2021/08/14 17:00,21.4,
2021/08/14 17:01,21.4,
2021/08/14 17:02,21.4,
2021/08/14 17:03,21.4,
2021/08/14 17:04,21.4,
2021/08/14 17:05,21.4,
2021/08/14 17:06,21.4,
2021/08/14 17:07,21.4,
2021/08/14 17:08,21.4,
2021/08/14 17:09,21.4,
2021/08/14 17:10,21.4,
2021/08/14 17:11,21.4,
2021/08/14 17:12,21.4,
2021/08/14 17:13,21.4,
2021/08/14 17:14,21.3,
2021/08/14 17:15,21.3,
2021/08/14 17:16,21.3,
2021/08/14 17:17,21.3,
2021/08/14 17:18,21.3,
2021/08/14 17:19,21.3,
2021/08/14 17:20,21.3,
2021/08/14 17:21,21.3,
2021/08/14 17:22,21.3,
2021/08/14 17:23,21.2,
2021/08/14 17:24,21.2,
2021/08/14 17:25,21.2,
2021/08/14 17:26,21.2,
2021/08/14 17:27,21.2,
2021/08/14 17:28,21.2,
2021/08/14 17:29,21.2,
2021/08/14 17:30,21.2,
2021/08/14 17:31,21.2,
2021/08/14 17:32,21.2,
2021/08/14 17:33,21.2,
2021/08/14 17:34,21.2,
2021/08/14 17:35,21.2,
2021/08/14 17:36,21.2,
2021/08/14 17:37,21.2,
2021/08/14 17:38,21.2,
2021/08/14 17:39,21.2,
2021/08/14 17:40,21.2,
2021/08/14 17:41,21.2,
2021/08/14 17:42,21.2,
2021/08/14 17:43,21.2,
2021/08/14 17:44,21.2,
2021/08/14 17:45,21.2,
2021/08/14 17:46,21.2,
2021/08/14 17:47,21.1,
2021/08/14 17:48,21.1,
2021/08/14 17:49,21.1,
2021/08/14 17:50,21.1,
2021/08/14 17:51,21.1,
2021/08/14 17:52,21.1,
2021/08/14 17:53,21.1,
2021/08/14 17:54,21.1,
2021/08/14 17:55,21.1,
2021/08/14 17:56,21.1,
2021/08/14 17:57,21.1,
2021/08/14 17:58,21.1,
2021/08/14 17:59,21.1,
2021/08/14 18:00,21.1,
2021/08/14 18:01,21.1,
2021/08/14 18:02,21.1,
2021/08/14 18:03,21.1,
2021/08/14 18:04,21.1,
2021/08/14 18:05,21.1,
2021/08/14 18:06,21.1,
2021/08/14 18:07,21.1,
2021/08/14 18:08,21.1,
2021/08/14 18:09,21.1,
2021/08/14 18:10,21.1,
2021/08/14 18:11,21.1,
2021/08/14 18:12,21.1,
2021/08/14 18:13,21.1,
2021/08/14 18:14,21.0,
2021/08/14 18:15,21.0,
2021/08/14 18:16,21.0,
2021/08/14 18:17,21.0,
2021/08/14 18:18,21.0,
2021/08/14 18:19,21.0,
2021/08/14 18:20,21.0,
2021/08/14 18:21,21.0,
2021/08/14 18:22,21.0,
2021/08/14 18:23,21.0,
2021/08/14 18:24,21.0,
2021/08/14 18:25,21.0,
2021/08/14 18:26,21.0,
2021/08/14 18:27,21.0,
2021/08/14 18:28,21.0,
2021/08/14 18:29,21.0,
2021/08/14 18:30,21.0,
2021/08/14 18:31,21.0,
2021/08/14 18:32,21.0,
2021/08/14 18:33,21.0,
2021/08/14 18:34,21.0,
2021/08/14 18:35,21.0,
2021/08/14 18:36,21.0,
2021/08/14 18:37,21.0,
2021/08/14 18:38,21.0,
2021/08/14 18:39,21.0,
2021/08/14 18:40,21.0,
2021/08/14 18:41,21.0,
2021/08/14 18:42,20.9,
2021/08/14 18:43,20.9,
2021/08/14 18:44,20.9,
2021/08/14 18:45,20.9,
2021/08/14 18:46,20.9,
2021/08/14 18:47,20.9,
2021/08/14 18:48,20.9,
2021/08/14 18:49,20.9,
2021/08/14 18:50,20.9,
2021/08/14 18:51,20.9,
2021/08/14 18:52,20.9,
2021/08/14 18:53,20.9,
2021/08/14 18:54,20.9,
2021/08/14 18:55,20.9,
2021/08/14 18:56,20.9,
2021/08/14 18:57,20.9,
2021/08/14 18:58,20.8,
2021/08/14 18:59,20.9,
2021/08/14 19:00,20.8,
2021/08/14 19:01,20.8,
2021/08/14 19:02,20.9,
2021/08/14 19:03,20.8,
2021/08/14 19:04,20.8,
2021/08/14 19:05,20.8,
2021/08/14 19:06,20.8,
2021/08/14 19:07,20.8,
2021/08/14 19:08,20.8,
2021/08/14 19:09,20.8,
2021/08/14 19:10,20.8,
2021/08/14 19:11,20.8,
2021/08/14 19:12,20.8,
2021/08/14 19:13,20.8,
2021/08/14 19:14,20.8,
2021/08/14 19:15,20.8,
2021/08/14 19:16,20.8,
2021/08/14 19:17,20.8,
2021/08/14 19:18,20.8,
2021/08/14 19:19,20.8,
2021/08/14 19:20,20.8,
2021/08/14 19:21,20.8,
2021/08/14 19:22,20.8,
2021/08/14 19:23,20.8,
2021/08/14 19:24,20.8,
2021/08/14 19:25,20.8,
2021/08/14 19:26,20.9,
2021/08/14 19:27,20.9,
2021/08/14 19:28,20.9,
2021/08/14 19:29,20.9,
2021/08/14 19:30,20.9,
2021/08/14 19:31,20.9,
2021/08/14 19:32,20.9,
2021/08/14 19:33,20.9,
2021/08/14 19:34,20.9,
2021/08/14 19:35,20.9,
2021/08/14 19:36,20.9,
2021/08/14 19:37,20.9,
2021/08/14 19:38,20.9,
2021/08/14 19:39,20.9,
2021/08/14 19:40,20.9,
2021/08/14 19:41,20.9,
2021/08/14 19:42,20.9,
2021/08/14 19:43,20.9,
2021/08/14 19:44,20.9,
2021/08/14 19:45,20.9,
2021/08/14 19:46,20.8,
2021/08/14 19:47,20.8,
2021/08/14 19:48,20.8,
2021/08/14 19:49,20.8,
2021/08/14 19:50,20.8,
2021/08/14 19:51,20.7,
2021/08/14 19:52,20.7,
2021/08/14 19:53,20.7,
2021/08/14 19:54,20.7,
2021/08/14 19:55,20.7,
2021/08/14 19:56,20.6,
2021/08/14 19:57,20.6,
2021/08/14 19:58,20.6,
2021/08/14 19:59,20.6,
2021/08/14 20:00,20.5,
2021/08/14 20:01,20.5,
2021/08/14 20:02,20.5,
2021/08/14 20:03,20.5,
2021/08/14 20:04,20.5,
2021/08/14 20:05,20.5,
2021/08/14 20:06,20.5,
2021/08/14 20:07,20.5,
2021/08/14 20:08,20.5,
2021/08/14 20:09,20.5,
2021/08/14 20:10,20.4,
2021/08/14 20:11,20.4,
2021/08/14 20:12,20.4,
2021/08/14 20:13,20.4,
2021/08/14 20:14,20.4,
2021/08/14 20:15,20.4,
2021/08/14 20:16,20.4,
2021/08/14 20:17,20.4,
2021/08/14 20:18,20.4,
2021/08/14 20:19,20.4,
2021/08/14 20:20,20.5,
2021/08/14 20:21,20.5,
2021/08/14 20:22,20.4,
2021/08/14 20:23,20.5,
2021/08/14 20:24,20.4,
2021/08/14 20:25,20.5,
2021/08/14 20:26,20.4,
2021/08/14 20:27,20.5,
2021/08/14 20:28,20.5,
2021/08/14 20:29,20.5,
2021/08/14 20:30,20.5,
2021/08/14 20:31,20.5,
