2021-07-25 00:00,----,1.46
2021-07-25 00:01,----,1.46
2021-07-25 00:02,----,1.46
2021-07-25 00:03,----,1.46
2021-07-25 00:04,----,1.46
2021-07-25 00:05,----,1.46
2021-07-25 00:06,----,1.45
2021-07-25 00:07,----,1.45
2021-07-25 00:08,----,1.45
2021-07-25 00:09,----,1.45
2021-07-25 00:10,----,1.45
2021-07-25 00:11,----,1.45
2021-07-25 00:12,----,1.45
2021-07-25 00:13,----,1.44
2021-07-25 00:14,----,1.44
2021-07-25 00:15,----,1.44
2021-07-25 00:16,----,1.44
2021-07-25 00:17,----,1.44
2021-07-25 00:18,----,1.44
2021-07-25 00:19,----,1.43
2021-07-25 00:20,----,1.43
2021-07-25 00:21,----,1.43
2021-07-25 00:22,----,1.43
2021-07-25 00:23,----,1.43
2021-07-25 00:24,----,1.43
2021-07-25 00:25,----,1.42
2021-07-25 00:26,----,1.42
2021-07-25 00:27,----,1.42
2021-07-25 00:28,----,1.42
2021-07-25 00:29,----,1.42
2021-07-25 00:30,----,1.41
2021-07-25 00:31,----,1.41
2021-07-25 00:32,----,1.41
2021-07-25 00:33,----,1.41
2021-07-25 00:34,----,1.41
2021-07-25 00:35,----,1.41
2021-07-25 00:36,----,1.40
2021-07-25 00:37,----,1.40
2021-07-25 00:38,----,1.40
2021-07-25 00:39,----,1.40
2021-07-25 00:40,----,1.40
2021-07-25 00:41,----,1.39
2021-07-25 00:42,----,1.39
2021-07-25 00:43,----,1.39
2021-07-25 00:44,----,1.39
2021-07-25 00:45,----,1.39
2021-07-25 00:46,----,1.39
2021-07-25 00:47,----,1.38
2021-07-25 00:48,----,1.38
2021-07-25 00:49,----,1.38
2021-07-25 00:50,----,1.38
2021-07-25 00:51,----,1.38
2021-07-25 00:52,----,1.38
2021-07-25 00:53,----,1.37
2021-07-25 00:54,----,1.37
2021-07-25 00:55,----,1.37
2021-07-25 00:56,----,1.37
2021-07-25 00:57,----,1.37
2021-07-25 00:58,----,1.36
2021-07-25 00:59,----,1.36
2021-07-25 01:00,----,1.36
2021-07-25 01:01,----,1.36
2021-07-25 01:02,----,1.36
2021-07-25 01:03,----,1.36
2021-07-25 01:04,----,1.36
2021-07-25 01:05,----,1.35
2021-07-25 01:06,----,1.35
2021-07-25 01:07,----,1.35
2021-07-25 01:08,----,1.35
2021-07-25 01:09,----,1.35
2021-07-25 01:10,----,1.35
2021-07-25 01:11,----,1.34
2021-07-25 01:12,----,1.34
2021-07-25 01:13,----,1.34
2021-07-25 01:14,----,1.34
2021-07-25 01:15,----,1.34
2021-07-25 01:16,----,1.34
2021-07-25 01:17,----,1.33
2021-07-25 01:18,----,1.33
2021-07-25 01:19,----,1.33
2021-07-25 01:20,----,1.33
2021-07-25 01:21,----,1.33
2021-07-25 01:22,----,1.32
2021-07-25 01:23,----,1.32
2021-07-25 01:24,----,1.32
2021-07-25 01:25,----,1.32
2021-07-25 01:26,----,1.32
2021-07-25 01:27,----,1.32
2021-07-25 01:28,----,1.31
2021-07-25 01:29,----,1.31
2021-07-25 01:30,----,1.31
2021-07-25 01:31,----,1.31
2021-07-25 01:32,----,1.31
2021-07-25 01:33,----,1.31
2021-07-25 01:34,----,1.31
2021-07-25 01:35,----,1.30
2021-07-25 01:36,----,1.30
2021-07-25 01:37,----,1.30
2021-07-25 01:38,----,1.30
2021-07-25 01:39,----,1.30
2021-07-25 01:40,----,1.30
2021-07-25 01:41,----,1.29
2021-07-25 01:42,----,1.29
2021-07-25 01:43,----,1.29
2021-07-25 01:44,----,1.29
2021-07-25 01:45,----,1.29
2021-07-25 01:46,----,1.29
2021-07-25 01:47,----,1.29
2021-07-25 01:48,----,1.28
2021-07-25 01:49,----,1.28
2021-07-25 01:50,----,1.28
2021-07-25 01:51,----,1.28
2021-07-25 01:52,----,1.28
2021-07-25 01:53,----,1.28
2021-07-25 01:54,----,1.28
2021-07-25 01:55,----,1.28
2021-07-25 01:56,----,1.28
2021-07-25 01:57,----,1.27
2021-07-25 01:58,----,1.27
2021-07-25 01:59,----,1.27
2021-07-25 02:00,----,1.27
2021-07-25 02:01,----,1.27
2021-07-25 02:02,----,1.27
2021-07-25 02:03,----,1.27
2021-07-25 02:04,----,1.27
2021-07-25 02:05,----,1.26
2021-07-25 02:06,----,1.26
2021-07-25 02:07,----,1.26
2021-07-25 02:08,----,1.26
2021-07-25 02:09,----,1.26
2021-07-25 02:10,----,1.26
2021-07-25 02:11,----,1.26
2021-07-25 02:12,----,1.26
2021-07-25 02:13,----,1.26
2021-07-25 02:14,----,1.26
2021-07-25 02:15,----,1.25
2021-07-25 02:16,----,1.25
2021-07-25 02:17,----,1.25
2021-07-25 02:18,----,1.25
2021-07-25 02:19,----,1.25
2021-07-25 02:20,----,1.25
2021-07-25 02:21,----,1.25
2021-07-25 02:22,----,1.25
2021-07-25 02:23,----,1.25
2021-07-25 02:24,----,1.25
2021-07-25 02:25,----,1.25
2021-07-25 02:26,----,1.25
2021-07-25 02:27,----,1.25
2021-07-25 02:28,----,1.25
2021-07-25 02:29,----,1.25
2021-07-25 02:30,----,1.25
2021-07-25 02:31,----,1.25
2021-07-25 02:32,----,1.25
2021-07-25 02:33,----,1.25
2021-07-25 02:34,----,1.25
2021-07-25 02:35,----,1.25
2021-07-25 02:36,----,1.25
2021-07-25 02:37,----,1.25
2021-07-25 02:38,----,1.25
2021-07-25 02:39,----,1.25
2021-07-25 02:40,----,1.25
2021-07-25 02:41,----,1.25
2021-07-25 02:42,----,1.25
2021-07-25 02:43,----,1.25
2021-07-25 02:44,----,1.25
2021-07-25 02:45,----,1.25
2021-07-25 02:46,----,1.25
2021-07-25 02:47,----,1.25
2021-07-25 02:48,----,1.25
2021-07-25 02:49,----,1.25
2021-07-25 02:50,----,1.25
2021-07-25 02:51,----,1.25
2021-07-25 02:52,----,1.25
2021-07-25 02:53,----,1.25
2021-07-25 02:54,----,1.25
2021-07-25 02:55,----,1.25
2021-07-25 02:56,----,1.26
2021-07-25 02:57,----,1.26
2021-07-25 02:58,----,1.26
2021-07-25 02:59,----,1.26
2021-07-25 03:00,----,1.27
2021-07-25 03:01,----,1.27
2021-07-25 03:02,----,1.27
2021-07-25 03:03,----,1.27
2021-07-25 03:04,----,1.28
2021-07-25 03:05,----,1.28
2021-07-25 03:06,----,1.28
2021-07-25 03:07,----,1.28
2021-07-25 03:08,----,1.28
2021-07-25 03:09,----,1.28
2021-07-25 03:10,----,1.29
2021-07-25 03:11,----,1.29
2021-07-25 03:12,----,1.29
2021-07-25 03:13,----,1.29
2021-07-25 03:14,----,1.30
2021-07-25 03:15,----,1.30
2021-07-25 03:16,----,1.30
2021-07-25 03:17,----,1.30
2021-07-25 03:18,----,1.31
2021-07-25 03:19,----,1.31
2021-07-25 03:20,----,1.31
2021-07-25 03:21,----,1.31
2021-07-25 03:22,----,1.32
2021-07-25 03:23,----,1.32
2021-07-25 03:24,----,1.32
2021-07-25 03:25,----,1.32
2021-07-25 03:26,----,1.33
2021-07-25 03:27,----,1.33
2021-07-25 03:28,----,1.33
2021-07-25 03:29,----,1.34
2021-07-25 03:30,----,1.34
2021-07-25 03:31,----,1.34
2021-07-25 03:32,----,1.34
2021-07-25 03:33,----,1.35
2021-07-25 03:34,----,1.35
2021-07-25 03:35,----,1.35
2021-07-25 03:36,----,1.36
2021-07-25 03:37,----,1.36
2021-07-25 03:38,----,1.36
2021-07-25 03:39,----,1.37
2021-07-25 03:40,----,1.37
2021-07-25 03:41,----,1.37
2021-07-25 03:42,----,1.38
2021-07-25 03:43,----,1.38
2021-07-25 03:44,----,1.38
2021-07-25 03:45,----,1.39
2021-07-25 03:46,----,1.39
2021-07-25 03:47,----,1.40
2021-07-25 03:48,----,1.40
2021-07-25 03:49,----,1.40
2021-07-25 03:50,----,1.41
2021-07-25 03:51,----,1.41
2021-07-25 03:52,----,1.41
2021-07-25 03:53,----,1.42
2021-07-25 03:54,----,1.42
2021-07-25 03:55,----,1.43
2021-07-25 03:56,----,1.43
2021-07-25 03:57,----,1.43
2021-07-25 03:58,----,1.44
2021-07-25 03:59,----,1.44
2021-07-25 04:00,----,1.45
2021-07-25 04:01,----,1.45
2021-07-25 04:02,----,1.45
2021-07-25 04:03,----,1.46
2021-07-25 04:04,----,1.46
2021-07-25 04:05,----,1.47
2021-07-25 04:06,----,1.47
2021-07-25 04:07,----,1.48
2021-07-25 04:08,----,1.48
2021-07-25 04:09,----,1.49
2021-07-25 04:10,----,1.49
2021-07-25 04:11,----,1.49
2021-07-25 04:12,----,1.50
2021-07-25 04:13,----,1.50
2021-07-25 04:14,----,1.51
2021-07-25 04:15,----,1.51
2021-07-25 04:16,----,1.52
2021-07-25 04:17,----,1.52
2021-07-25 04:18,----,1.53
2021-07-25 04:19,----,1.53
2021-07-25 04:20,----,1.54
2021-07-25 04:21,----,1.54
2021-07-25 04:22,----,1.55
2021-07-25 04:23,----,1.56
2021-07-25 04:24,----,1.56
2021-07-25 04:25,----,1.57
2021-07-25 04:26,----,1.57
2021-07-25 04:27,----,1.58
2021-07-25 04:28,----,1.58
2021-07-25 04:29,----,1.59
2021-07-25 04:30,----,1.59
2021-07-25 04:31,----,1.60
2021-07-25 04:32,----,1.60
2021-07-25 04:33,----,1.61
2021-07-25 04:34,----,1.62
2021-07-25 04:35,----,1.62
2021-07-25 04:36,----,1.63
2021-07-25 04:37,----,1.63
2021-07-25 04:38,----,1.64
2021-07-25 04:39,----,1.64
2021-07-25 04:40,----,1.65
2021-07-25 04:41,----,1.66
2021-07-25 04:42,----,1.66
2021-07-25 04:43,----,1.67
2021-07-25 04:44,----,1.67
2021-07-25 04:45,----,1.68
2021-07-25 04:46,----,1.68
2021-07-25 04:47,----,1.69
2021-07-25 04:48,----,1.70
2021-07-25 04:49,----,1.70
2021-07-25 04:50,----,1.71
2021-07-25 04:51,----,1.71
2021-07-25 04:52,----,1.72
2021-07-25 04:53,----,1.72
2021-07-25 04:54,----,1.73
2021-07-25 04:55,----,1.74
2021-07-25 04:56,----,1.74
2021-07-25 04:57,----,1.75
2021-07-25 04:58,----,1.75
2021-07-25 04:59,----,1.76
2021-07-25 05:00,----,1.76
2021-07-25 05:01,----,1.77
2021-07-25 05:02,----,1.78
2021-07-25 05:03,----,1.78
2021-07-25 05:04,----,1.79
2021-07-25 05:05,----,1.79
2021-07-25 05:06,----,1.80
2021-07-25 05:07,----,1.80
2021-07-25 05:08,----,1.81
2021-07-25 05:09,----,1.82
2021-07-25 05:10,----,1.82
2021-07-25 05:11,----,1.83
2021-07-25 05:12,----,1.83
2021-07-25 05:13,----,1.84
2021-07-25 05:14,----,1.85
2021-07-25 05:15,----,1.85
2021-07-25 05:16,----,1.86
2021-07-25 05:17,----,1.87
2021-07-25 05:18,----,1.87
2021-07-25 05:19,----,1.88
2021-07-25 05:20,----,1.88
2021-07-25 05:21,----,1.89
2021-07-25 05:22,----,1.90
2021-07-25 05:23,----,1.90
2021-07-25 05:24,----,1.91
2021-07-25 05:25,----,1.92
2021-07-25 05:26,----,1.92
2021-07-25 05:27,----,1.93
2021-07-25 05:28,----,1.93
2021-07-25 05:29,----,1.94
2021-07-25 05:30,----,1.95
2021-07-25 05:31,----,1.95
2021-07-25 05:32,----,1.96
2021-07-25 05:33,----,1.97
2021-07-25 05:34,----,1.97
2021-07-25 05:35,----,1.98
2021-07-25 05:36,----,1.99
2021-07-25 05:37,----,1.99
2021-07-25 05:38,----,2.00
2021-07-25 05:39,----,2.00
2021-07-25 05:40,----,2.01
2021-07-25 05:41,----,2.02
2021-07-25 05:42,----,2.02
2021-07-25 05:43,----,2.03
2021-07-25 05:44,----,2.03
2021-07-25 05:45,----,2.04
2021-07-25 05:46,----,2.05
2021-07-25 05:47,----,2.05
2021-07-25 05:48,----,2.06
2021-07-25 05:49,----,2.06
2021-07-25 05:50,----,2.07
2021-07-25 05:51,----,2.08
2021-07-25 05:52,----,2.08
2021-07-25 05:53,----,2.09
2021-07-25 05:54,----,2.09
2021-07-25 05:55,----,2.10
2021-07-25 05:56,----,2.10
2021-07-25 05:57,----,2.11
2021-07-25 05:58,----,2.11
2021-07-25 05:59,----,2.12
2021-07-25 06:00,----,2.12
2021-07-25 06:01,----,2.13
2021-07-25 06:02,----,2.14
2021-07-25 06:03,----,2.14
2021-07-25 06:04,----,2.15
2021-07-25 06:05,----,2.15
2021-07-25 06:06,----,2.16
2021-07-25 06:07,----,2.16
2021-07-25 06:08,----,2.17
2021-07-25 06:09,----,2.17
2021-07-25 06:10,----,2.18
2021-07-25 06:11,----,2.18
2021-07-25 06:12,----,2.19
2021-07-25 06:13,----,2.19
2021-07-25 06:14,----,2.20
2021-07-25 06:15,----,2.20
2021-07-25 06:16,----,2.21
2021-07-25 06:17,----,2.21
2021-07-25 06:18,----,2.22
2021-07-25 06:19,----,2.22
2021-07-25 06:20,----,2.22
2021-07-25 06:21,----,2.23
2021-07-25 06:22,----,2.23
2021-07-25 06:23,----,2.24
2021-07-25 06:24,----,2.24
2021-07-25 06:25,----,2.25
2021-07-25 06:26,----,2.25
2021-07-25 06:27,----,2.26
2021-07-25 06:28,----,2.26
2021-07-25 06:29,----,2.27
2021-07-25 06:30,----,2.27
2021-07-25 06:31,----,2.28
2021-07-25 06:32,----,2.28
2021-07-25 06:33,----,2.28
2021-07-25 06:34,----,2.29
2021-07-25 06:35,----,2.29
2021-07-25 06:36,----,2.30
2021-07-25 06:37,----,2.30
2021-07-25 06:38,----,2.31
2021-07-25 06:39,----,2.31
2021-07-25 06:40,----,2.31
2021-07-25 06:41,----,2.32
2021-07-25 06:42,----,2.32
2021-07-25 06:43,----,2.33
2021-07-25 06:44,----,2.33
2021-07-25 06:45,----,2.33
2021-07-25 06:46,----,2.34
2021-07-25 06:47,----,2.34
2021-07-25 06:48,----,2.35
2021-07-25 06:49,----,2.35
2021-07-25 06:50,----,2.35
2021-07-25 06:51,----,2.36
2021-07-25 06:52,----,2.36
2021-07-25 06:53,----,2.36
2021-07-25 06:54,----,2.37
2021-07-25 06:55,----,2.37
2021-07-25 06:56,----,2.37
2021-07-25 06:57,----,2.38
2021-07-25 06:58,----,2.38
2021-07-25 06:59,----,2.38
2021-07-25 07:00,----,2.39
2021-07-25 07:01,----,2.39
2021-07-25 07:02,----,2.39
2021-07-25 07:03,----,2.40
2021-07-25 07:04,----,2.40
2021-07-25 07:05,----,2.40
2021-07-25 07:06,----,2.40
2021-07-25 07:07,----,2.41
2021-07-25 07:08,----,2.41
2021-07-25 07:09,----,2.41
2021-07-25 07:10,----,2.42
2021-07-25 07:11,----,2.42
2021-07-25 07:12,----,2.42
2021-07-25 07:13,----,2.42
2021-07-25 07:14,----,2.42
2021-07-25 07:15,----,2.43
2021-07-25 07:16,----,2.43
2021-07-25 07:17,----,2.43
2021-07-25 07:18,----,2.43
2021-07-25 07:19,----,2.44
2021-07-25 07:20,----,2.44
2021-07-25 07:21,----,2.44
2021-07-25 07:22,----,2.44
2021-07-25 07:23,----,2.44
2021-07-25 07:24,----,2.45
2021-07-25 07:25,----,2.45
2021-07-25 07:26,----,2.45
2021-07-25 07:27,----,2.45
2021-07-25 07:28,----,2.45
2021-07-25 07:29,----,2.45
2021-07-25 07:30,----,2.46
2021-07-25 07:31,----,2.46
2021-07-25 07:32,----,2.46
2021-07-25 07:33,----,2.46
2021-07-25 07:34,----,2.46
2021-07-25 07:35,----,2.46
2021-07-25 07:36,----,2.47
2021-07-25 07:37,----,2.47
2021-07-25 07:38,----,2.47
2021-07-25 07:39,----,2.47
2021-07-25 07:40,----,2.47
2021-07-25 07:41,----,2.47
2021-07-25 07:42,----,2.47
2021-07-25 07:43,----,2.48
2021-07-25 07:44,----,2.48
2021-07-25 07:45,----,2.48
2021-07-25 07:46,----,2.48
2021-07-25 07:47,----,2.48
2021-07-25 07:48,----,2.48
2021-07-25 07:49,----,2.48
2021-07-25 07:50,----,2.48
2021-07-25 07:51,----,2.49
2021-07-25 07:52,----,2.49
2021-07-25 07:53,----,2.49
2021-07-25 07:54,----,2.49
2021-07-25 07:55,----,2.49
2021-07-25 07:56,----,2.49
2021-07-25 07:57,----,2.49
2021-07-25 07:58,----,2.50
2021-07-25 07:59,----,2.50
2021-07-25 08:00,----,2.50
2021-07-25 08:01,----,2.50
2021-07-25 08:02,----,2.50
2021-07-25 08:03,----,2.50
2021-07-25 08:04,----,2.50
2021-07-25 08:05,----,2.51
2021-07-25 08:06,----,2.51
2021-07-25 08:07,----,2.51
2021-07-25 08:08,----,2.51
2021-07-25 08:09,----,2.51
2021-07-25 08:10,----,2.51
2021-07-25 08:11,----,2.51
2021-07-25 08:12,----,2.51
2021-07-25 08:13,----,2.52
2021-07-25 08:14,----,2.52
2021-07-25 08:15,----,2.52
2021-07-25 08:16,----,2.52
2021-07-25 08:17,----,2.52
2021-07-25 08:18,----,2.52
2021-07-25 08:19,----,2.52
2021-07-25 08:20,----,2.52
2021-07-25 08:21,----,2.53
2021-07-25 08:22,----,2.53
2021-07-25 08:23,----,2.53
2021-07-25 08:24,----,2.53
2021-07-25 08:25,----,2.53
2021-07-25 08:26,----,2.53
2021-07-25 08:27,----,2.53
2021-07-25 08:28,----,2.53
