Date,Temp,RH
2021/08/18 0:00,25.2,,
2021/08/18 0:01,25.2,,
2021/08/18 0:02,25.2,,
2021/08/18 0:03,25.2,,
2021/08/18 0:04,25.2,,
2021/08/18 0:05,25.2,,
2021/08/18 0:06,25.2,,
2021/08/18 0:07,25.2,,
2021/08/18 0:08,25.2,,
2021/08/18 0:09,25.2,,
2021/08/18 0:10,25.2,,
2021/08/18 0:11,25.2,,
2021/08/18 0:12,25.2,,
2021/08/18 0:13,25.1,,
2021/08/18 0:14,25.1,,
2021/08/18 0:15,25.1,,
2021/08/18 0:16,25.1,,
2021/08/18 0:17,25.1,,
2021/08/18 0:18,25.1,,
2021/08/18 0:19,25.1,,
2021/08/18 0:20,25.1,,
2021/08/18 0:21,25.1,,
2021/08/18 0:22,25.2,,
2021/08/18 0:23,25.2,,
2021/08/18 0:24,25.2,,
2021/08/18 0:25,25.2,,
2021/08/18 0:26,25.2,,
2021/08/18 0:27,25.2,,
2021/08/18 0:28,25.2,,
2021/08/18 0:29,25.1,,
2021/08/18 0:30,25.1,,
2021/08/18 0:31,25.1,,
2021/08/18 0:32,25.1,,
2021/08/18 0:33,25.1,,
2021/08/18 0:34,25.1,,
2021/08/18 0:35,25.1,,
2021/08/18 0:36,25.1,,
2021/08/18 0:37,25.2,,
2021/08/18 0:38,25.2,,
2021/08/18 0:39,25.2,,
2021/08/18 0:40,25.2,,
2021/08/18 0:41,25.2,,
2021/08/18 0:42,25.2,,
2021/08/18 0:43,25.2,,
2021/08/18 0:44,25.2,,
2021/08/18 0:45,25.2,,
2021/08/18 0:46,25.2,,
2021/08/18 0:47,25.2,,
2021/08/18 0:48,25.2,,
2021/08/18 0:49,25.2,,
2021/08/18 0:50,25.2,,
2021/08/18 0:51,25.2,,
2021/08/18 0:52,25.2,,
2021/08/18 0:53,25.2,,
2021/08/18 0:54,25.2,,
2021/08/18 0:55,25.2,,
2021/08/18 0:56,25.2,,
2021/08/18 0:57,25.2,,
2021/08/18 0:58,25.2,,
2021/08/18 0:59,25.2,,
2021/08/18 1:00,25.2,,
2021/08/18 1:01,25.1,,
2021/08/18 1:02,25.1,,
2021/08/18 1:03,25.1,,
2021/08/18 1:04,25.1,,
2021/08/18 1:05,25.1,,
2021/08/18 1:06,25.1,,
2021/08/18 1:07,25.1,,
2021/08/18 1:08,25.1,,
2021/08/18 1:09,25.1,,
2021/08/18 1:10,25.1,,
2021/08/18 1:11,25.0,,
2021/08/18 1:12,25.1,,
2021/08/18 1:13,25.1,,
2021/08/18 1:14,25.1,,
2021/08/18 1:15,25.2,,
2021/08/18 1:16,25.2,,
2021/08/18 1:17,25.2,,
2021/08/18 1:18,25.1,,
2021/08/18 1:19,25.2,,
2021/08/18 1:20,25.2,,
2021/08/18 1:21,25.2,,
2021/08/18 1:22,25.2,,
2021/08/18 1:23,25.2,,
2021/08/18 1:24,25.1,,
2021/08/18 1:25,25.1,,
2021/08/18 1:26,25.1,,
2021/08/18 1:27,25.1,,
2021/08/18 1:28,25.1,,
2021/08/18 1:29,25.1,,
2021/08/18 1:30,25.1,,
2021/08/18 1:31,25.1,,
2021/08/18 1:32,25.0,,
2021/08/18 1:33,25.0,,
