Date,Grass Temperature
2021/08/18 17:00,27.9,
2021/08/18 17:01,27.8,
2021/08/18 17:02,27.7,
2021/08/18 17:03,27.8,
2021/08/18 17:04,27.7,
2021/08/18 17:05,27.8,
2021/08/18 17:06,27.8,
2021/08/18 17:07,27.7,
2021/08/18 17:08,27.7,
2021/08/18 17:09,27.8,
2021/08/18 17:10,27.8,
2021/08/18 17:11,27.8,
2021/08/18 17:12,27.9,
2021/08/18 17:13,27.9,
2021/08/18 17:14,27.9,
2021/08/18 17:15,27.9,
2021/08/18 17:16,27.9,
2021/08/18 17:17,27.9,
2021/08/18 17:18,27.8,
2021/08/18 17:19,27.7,
2021/08/18 17:20,27.8,
2021/08/18 17:21,27.8,
2021/08/18 17:22,27.9,
2021/08/18 17:23,28.0,
2021/08/18 17:24,28.0,
2021/08/18 17:25,28.0,
2021/08/18 17:26,28.0,
2021/08/18 17:27,28.0,
2021/08/18 17:28,28.0,
2021/08/18 17:29,28.0,
2021/08/18 17:30,28.0,
2021/08/18 17:31,28.0,
2021/08/18 17:32,28.0,
2021/08/18 17:33,28.0,
2021/08/18 17:34,28.0,
2021/08/18 17:35,28.0,
2021/08/18 17:36,28.0,
2021/08/18 17:37,28.0,
2021/08/18 17:38,28.0,
2021/08/18 17:39,28.0,
2021/08/18 17:40,28.0,
2021/08/18 17:41,27.9,
2021/08/18 17:42,27.9,
2021/08/18 17:43,27.8,
2021/08/18 17:44,27.8,
2021/08/18 17:45,27.7,
2021/08/18 17:46,27.6,
2021/08/18 17:47,27.5,
2021/08/18 17:48,27.5,
2021/08/18 17:49,27.4,
2021/08/18 17:50,27.3,
2021/08/18 17:51,27.2,
2021/08/18 17:52,27.2,
2021/08/18 17:53,27.1,
2021/08/18 17:54,27.1,
2021/08/18 17:55,27.1,
2021/08/18 17:56,27.2,
2021/08/18 17:57,27.2,
2021/08/18 17:58,27.2,
2021/08/18 17:59,27.2,
2021/08/18 18:00,27.2,
2021/08/18 18:01,27.2,
2021/08/18 18:02,27.3,
2021/08/18 18:03,27.3,
2021/08/18 18:04,27.3,
2021/08/18 18:05,27.3,
