20210708
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.1
6.75	0.2
7.00	0.3
7.25	0.5
7.50	0.5
7.75	0.7
8.00	1.1
8.25	1.4
8.50	1.4
8.75	1.6
9.00	2.2
9.25	3.6
9.50	4.8
9.75	4.0
10.00	6.4
10.25	6.7
10.50	8.4
10.75	8.4
11.00	8.0
11.25	8.3
11.50	5.3
11.75	8.5
12.00	7.9
12.25	8.0
12.50	10.4
12.75	10.0
13.00	4.0
13.25	9.3
13.50	7.9
13.75	3.4
14.00	4.8
14.25	5.3
14.50	4.2
14.75	4.4
15.00	7.3
15.25	5.2
15.50	6.2
15.75	4.9
16.00	4.6
16.25	3.8
16.50	3.2
16.75	2.6
17.00	1.9
17.25	1.2
17.50	1.0
17.75	0.8
18.00	0.5
18.25	0.3
18.50	0.2
18.75	0.1
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
