Date,Grass Temperature
2021/07/30 17:00,31.9,
2021/07/30 17:01,31.9,
2021/07/30 17:02,31.9,
2021/07/30 17:03,31.9,
2021/07/30 17:04,31.9,
2021/07/30 17:05,31.9,
2021/07/30 17:06,31.9,
2021/07/30 17:07,31.9,
2021/07/30 17:08,31.8,
2021/07/30 17:09,31.7,
2021/07/30 17:10,31.7,
2021/07/30 17:11,31.6,
2021/07/30 17:12,31.5,
2021/07/30 17:13,31.6,
2021/07/30 17:14,31.5,
2021/07/30 17:15,31.4,
2021/07/30 17:16,31.4,
2021/07/30 17:17,31.3,
2021/07/30 17:18,31.3,
2021/07/30 17:19,31.2,
2021/07/30 17:20,31.3,
2021/07/30 17:21,31.2,
2021/07/30 17:22,31.0,
2021/07/30 17:23,30.9,
2021/07/30 17:24,30.9,
2021/07/30 17:25,31.0,
2021/07/30 17:26,31.0,
2021/07/30 17:27,30.9,
2021/07/30 17:28,30.8,
2021/07/30 17:29,30.8,
2021/07/30 17:30,30.7,
2021/07/30 17:31,30.8,
2021/07/30 17:32,30.9,
2021/07/30 17:33,30.8,
2021/07/30 17:34,30.8,
2021/07/30 17:35,30.8,
2021/07/30 17:36,30.7,
2021/07/30 17:37,30.7,
2021/07/30 17:38,30.6,
2021/07/30 17:39,30.5,
2021/07/30 17:40,30.5,
2021/07/30 17:41,30.4,
2021/07/30 17:42,30.3,
2021/07/30 17:43,30.2,
2021/07/30 17:44,30.1,
2021/07/30 17:45,30.2,
2021/07/30 17:46,30.1,
2021/07/30 17:47,30.1,
2021/07/30 17:48,30.0,
2021/07/30 17:49,30.0,
2021/07/30 17:50,29.9,
2021/07/30 17:51,29.8,
2021/07/30 17:52,29.7,
2021/07/30 17:53,29.6,
2021/07/30 17:54,29.6,
2021/07/30 17:55,29.5,
2021/07/30 17:56,29.5,
2021/07/30 17:57,29.4,
2021/07/30 17:58,29.4,
2021/07/30 17:59,29.4,
2021/07/30 18:00,29.4,
2021/07/30 18:01,29.3,
2021/07/30 18:02,29.2,
2021/07/30 18:03,29.1,
2021/07/30 18:04,29.1,
2021/07/30 18:05,29.1,
2021/07/30 18:06,29.0,
2021/07/30 18:07,29.0,
2021/07/30 18:08,28.9,
2021/07/30 18:09,28.9,
2021/07/30 18:10,28.9,
2021/07/30 18:11,28.7,
2021/07/30 18:12,28.8,
2021/07/30 18:13,28.6,
2021/07/30 18:14,28.6,
2021/07/30 18:15,28.6,
2021/07/30 18:16,28.6,
2021/07/30 18:17,28.5,
2021/07/30 18:18,28.6,
2021/07/30 18:19,28.5,
2021/07/30 18:20,28.5,
2021/07/30 18:21,28.4,
2021/07/30 18:22,28.4,
2021/07/30 18:23,28.4,
2021/07/30 18:24,28.4,
2021/07/30 18:25,28.4,
2021/07/30 18:26,28.3,
2021/07/30 18:27,28.2,
2021/07/30 18:28,28.3,
2021/07/30 18:29,28.3,
2021/07/30 18:30,28.2,
2021/07/30 18:31,28.2,
2021/07/30 18:32,28.2,
2021/07/30 18:33,28.2,
2021/07/30 18:34,28.2,
2021/07/30 18:35,28.2,
2021/07/30 18:36,28.2,
2021/07/30 18:37,28.1,
2021/07/30 18:38,28.1,
2021/07/30 18:39,28.0,
2021/07/30 18:40,28.0,
2021/07/30 18:41,28.0,
2021/07/30 18:42,27.9,
2021/07/30 18:43,27.9,
2021/07/30 18:44,27.9,
2021/07/30 18:45,27.9,
2021/07/30 18:46,27.9,
2021/07/30 18:47,28.0,
2021/07/30 18:48,27.9,
2021/07/30 18:49,27.9,
2021/07/30 18:50,27.9,
2021/07/30 18:51,27.9,
2021/07/30 18:52,27.9,
2021/07/30 18:53,27.9,
2021/07/30 18:54,28.0,
2021/07/30 18:55,28.1,
2021/07/30 18:56,28.0,
2021/07/30 18:57,28.0,
2021/07/30 18:58,27.9,
2021/07/30 18:59,27.9,
2021/07/30 19:00,27.9,
2021/07/30 19:01,27.9,
2021/07/30 19:02,27.9,
2021/07/30 19:03,27.9,
2021/07/30 19:04,27.9,
2021/07/30 19:05,27.8,
2021/07/30 19:06,27.8,
2021/07/30 19:07,27.8,
2021/07/30 19:08,27.8,
2021/07/30 19:09,27.8,
2021/07/30 19:10,27.8,
2021/07/30 19:11,27.8,
2021/07/30 19:12,27.7,
2021/07/30 19:13,27.7,
2021/07/30 19:14,27.7,
2021/07/30 19:15,27.7,
2021/07/30 19:16,27.7,
2021/07/30 19:17,27.6,
2021/07/30 19:18,27.6,
2021/07/30 19:19,27.6,
2021/07/30 19:20,27.6,
2021/07/30 19:21,27.6,
2021/07/30 19:22,27.6,
2021/07/30 19:23,27.6,
2021/07/30 19:24,27.6,
2021/07/30 19:25,27.7,
2021/07/30 19:26,27.7,
2021/07/30 19:27,27.6,
2021/07/30 19:28,27.5,
2021/07/30 19:29,27.5,
2021/07/30 19:30,27.6,
2021/07/30 19:31,27.6,
2021/07/30 19:32,27.5,
2021/07/30 19:33,27.5,
2021/07/30 19:34,27.5,
2021/07/30 19:35,27.5,
2021/07/30 19:36,27.5,
2021/07/30 19:37,27.6,
2021/07/30 19:38,27.6,
2021/07/30 19:39,27.5,
2021/07/30 19:40,27.6,
2021/07/30 19:41,27.6,
2021/07/30 19:42,27.5,
2021/07/30 19:43,27.5,
2021/07/30 19:44,27.4,
2021/07/30 19:45,27.5,
2021/07/30 19:46,27.4,
2021/07/30 19:47,27.4,
2021/07/30 19:48,27.4,
2021/07/30 19:49,27.4,
2021/07/30 19:50,27.5,
2021/07/30 19:51,27.4,
2021/07/30 19:52,27.4,
2021/07/30 19:53,27.4,
2021/07/30 19:54,27.4,
2021/07/30 19:55,27.4,
2021/07/30 19:56,27.4,
2021/07/30 19:57,27.4,
2021/07/30 19:58,27.4,
2021/07/30 19:59,27.4,
2021/07/30 20:00,27.4,
2021/07/30 20:01,27.4,
2021/07/30 20:02,27.4,
2021/07/30 20:03,27.5,
2021/07/30 20:04,27.5,
2021/07/30 20:05,27.5,
2021/07/30 20:06,27.5,
2021/07/30 20:07,27.4,
2021/07/30 20:08,27.4,
2021/07/30 20:09,27.4,
2021/07/30 20:10,27.5,
2021/07/30 20:11,27.5,
2021/07/30 20:12,27.5,
2021/07/30 20:13,27.5,
2021/07/30 20:14,27.6,
2021/07/30 20:15,27.6,
2021/07/30 20:16,27.5,
2021/07/30 20:17,27.5,
2021/07/30 20:18,27.5,
2021/07/30 20:19,27.5,
2021/07/30 20:20,27.6,
2021/07/30 20:21,27.5,
2021/07/30 20:22,27.5,
2021/07/30 20:23,27.6,
2021/07/30 20:24,27.6,
2021/07/30 20:25,27.7,
2021/07/30 20:26,27.7,
2021/07/30 20:27,27.7,
2021/07/30 20:28,27.6,
2021/07/30 20:29,27.6,
2021/07/30 20:30,27.6,
2021/07/30 20:31,27.6,
2021/07/30 20:32,27.6,
2021/07/30 20:33,27.6,
2021/07/30 20:34,27.6,
2021/07/30 20:35,27.6,
2021/07/30 20:36,27.6,
2021/07/30 20:37,27.6,
2021/07/30 20:38,27.6,
2021/07/30 20:39,27.7,
2021/07/30 20:40,27.7,
2021/07/30 20:41,27.6,
2021/07/30 20:42,27.6,
2021/07/30 20:43,27.5,
2021/07/30 20:44,27.5,
2021/07/30 20:45,27.5,
2021/07/30 20:46,27.5,
2021/07/30 20:47,27.5,
2021/07/30 20:48,27.5,
2021/07/30 20:49,27.5,
2021/07/30 20:50,27.5,
2021/07/30 20:51,27.5,
2021/07/30 20:52,27.5,
2021/07/30 20:53,27.5,
2021/07/30 20:54,27.5,
2021/07/30 20:55,27.6,
2021/07/30 20:56,27.6,
2021/07/30 20:57,27.7,
2021/07/30 20:58,27.7,
2021/07/30 20:59,27.6,
2021/07/30 21:00,27.6,
2021/07/30 21:01,27.7,
2021/07/30 21:02,27.6,
2021/07/30 21:03,27.6,
2021/07/30 21:04,27.6,
2021/07/30 21:05,27.5,
