Date,Wind Spd, Wind Dir
2021/07/30 0:00,1.0,,
2021/07/30 0:01,1.0,,
2021/07/30 0:02,1.0,,
2021/07/30 0:03,1.0,,
2021/07/30 0:04,1.0,,
2021/07/30 0:05,1.0,,
2021/07/30 0:06,1.0,,
2021/07/30 0:07,1.0,,
2021/07/30 0:08,1.0,,
2021/07/30 0:09,1.0,,
2021/07/30 0:10,1.0,,
2021/07/30 0:11,1.0,,
2021/07/30 0:12,1.0,,
2021/07/30 0:13,1.0,,
2021/07/30 0:14,1.0,,
2021/07/30 0:15,1.0,,
2021/07/30 0:16,0.0,,
2021/07/30 0:17,0.0,,
2021/07/30 0:18,0.0,,
2021/07/30 0:19,1.0,,
2021/07/30 0:20,1.0,,
2021/07/30 0:21,1.0,,
2021/07/30 0:22,1.0,,
2021/07/30 0:23,1.0,,
2021/07/30 0:24,3.0,,
2021/07/30 0:25,3.0,,
2021/07/30 0:26,3.0,,
2021/07/30 0:27,3.0,,
2021/07/30 0:28,3.0,,
2021/07/30 0:29,3.0,,
2021/07/30 0:30,2.0,,
2021/07/30 0:31,1.0,,
2021/07/30 0:32,1.0,,
2021/07/30 0:33,1.0,,
2021/07/30 0:34,0.0,,
2021/07/30 0:35,0.0,,
2021/07/30 0:36,0.0,,
2021/07/30 0:37,0.0,,
2021/07/30 0:38,0.0,,
2021/07/30 0:39,0.0,,
2021/07/30 0:40,0.0,,
2021/07/30 0:41,0.0,,
2021/07/30 0:42,0.0,,
2021/07/30 0:43,1.0,,
2021/07/30 0:44,1.0,,
2021/07/30 0:45,1.0,,
2021/07/30 0:46,0.0,,
2021/07/30 0:47,0.0,,
2021/07/30 0:48,0.0,,
2021/07/30 0:49,0.0,,
2021/07/30 0:50,0.0,,
2021/07/30 0:51,0.0,,
2021/07/30 0:52,0.0,,
2021/07/30 0:53,,,
2021/07/30 0:54,,,
2021/07/30 0:55,0.0,,
2021/07/30 0:56,0.0,,
2021/07/30 0:57,0.0,,
2021/07/30 0:58,0.0,,
2021/07/30 0:59,0.0,,
2021/07/30 1:00,0.0,,
2021/07/30 1:01,0.0,,
2021/07/30 1:02,0.0,,
2021/07/30 1:03,0.0,,
2021/07/30 1:04,0.0,,
2021/07/30 1:05,0.0,,
2021/07/30 1:06,0.0,,
2021/07/30 1:07,0.0,,
2021/07/30 1:08,0.0,,
2021/07/30 1:09,0.0,,
2021/07/30 1:10,0.0,,
