Date,Grass Temperature
2021/07/20 17:00,25.0,
2021/07/20 17:01,25.0,
2021/07/20 17:02,25.1,
2021/07/20 17:03,25.1,
2021/07/20 17:04,25.1,
2021/07/20 17:05,25.1,
2021/07/20 17:06,25.1,
2021/07/20 17:07,25.0,
2021/07/20 17:08,24.9,
2021/07/20 17:09,25.0,
2021/07/20 17:10,25.0,
2021/07/20 17:11,24.9,
2021/07/20 17:12,25.0,
2021/07/20 17:13,25.0,
2021/07/20 17:14,24.9,
2021/07/20 17:15,24.9,
2021/07/20 17:16,24.9,
2021/07/20 17:17,24.9,
2021/07/20 17:18,24.9,
2021/07/20 17:19,24.9,
2021/07/20 17:20,24.9,
2021/07/20 17:21,24.9,
2021/07/20 17:22,25.0,
2021/07/20 17:23,25.0,
2021/07/20 17:24,25.1,
2021/07/20 17:25,25.1,
2021/07/20 17:26,25.1,
2021/07/20 17:27,25.1,
2021/07/20 17:28,25.1,
2021/07/20 17:29,25.1,
2021/07/20 17:30,25.1,
2021/07/20 17:31,25.1,
2021/07/20 17:32,25.1,
2021/07/20 17:33,25.1,
2021/07/20 17:34,25.1,
2021/07/20 17:35,25.1,
2021/07/20 17:36,25.1,
2021/07/20 17:37,25.1,
2021/07/20 17:38,25.1,
2021/07/20 17:39,25.1,
2021/07/20 17:40,25.1,
2021/07/20 17:41,25.1,
2021/07/20 17:42,25.1,
2021/07/20 17:43,25.1,
2021/07/20 17:44,25.1,
2021/07/20 17:45,25.1,
2021/07/20 17:46,25.0,
2021/07/20 17:47,25.0,
2021/07/20 17:48,25.0,
2021/07/20 17:49,24.9,
2021/07/20 17:50,24.9,
2021/07/20 17:51,24.9,
2021/07/20 17:52,24.9,
2021/07/20 17:53,25.0,
2021/07/20 17:54,25.0,
2021/07/20 17:55,25.0,
2021/07/20 17:56,25.1,
2021/07/20 17:57,25.1,
2021/07/20 17:58,25.0,
2021/07/20 17:59,25.0,
2021/07/20 18:00,25.0,
2021/07/20 18:01,25.0,
2021/07/20 18:02,25.0,
2021/07/20 18:03,25.0,
2021/07/20 18:04,25.0,
2021/07/20 18:05,24.9,
2021/07/20 18:06,24.9,
2021/07/20 18:07,24.9,
2021/07/20 18:08,25.0,
2021/07/20 18:09,25.0,
2021/07/20 18:10,24.9,
2021/07/20 18:11,25.0,
2021/07/20 18:12,25.0,
2021/07/20 18:13,25.0,
2021/07/20 18:14,25.0,
2021/07/20 18:15,25.0,
2021/07/20 18:16,25.0,
2021/07/20 18:17,25.1,
2021/07/20 18:18,25.1,
2021/07/20 18:19,25.1,
2021/07/20 18:20,25.1,
2021/07/20 18:21,25.1,
2021/07/20 18:22,25.1,
2021/07/20 18:23,25.1,
2021/07/20 18:24,25.1,
2021/07/20 18:25,25.1,
2021/07/20 18:26,25.1,
2021/07/20 18:27,25.1,
2021/07/20 18:28,25.1,
2021/07/20 18:29,25.0,
2021/07/20 18:30,25.0,
2021/07/20 18:31,25.0,
2021/07/20 18:32,25.0,
2021/07/20 18:33,25.0,
2021/07/20 18:34,24.9,
2021/07/20 18:35,25.0,
2021/07/20 18:36,24.9,
2021/07/20 18:37,25.0,
2021/07/20 18:38,24.9,
2021/07/20 18:39,24.9,
2021/07/20 18:40,24.9,
2021/07/20 18:41,24.9,
2021/07/20 18:42,24.9,
2021/07/20 18:43,24.9,
2021/07/20 18:44,24.9,
2021/07/20 18:45,24.9,
2021/07/20 18:46,24.8,
2021/07/20 18:47,24.8,
2021/07/20 18:48,24.8,
2021/07/20 18:49,24.8,
2021/07/20 18:50,24.8,
2021/07/20 18:51,24.8,
2021/07/20 18:52,24.8,
2021/07/20 18:53,24.8,
2021/07/20 18:54,24.8,
2021/07/20 18:55,24.8,
2021/07/20 18:56,24.8,
2021/07/20 18:57,24.8,
2021/07/20 18:58,24.7,
2021/07/20 18:59,24.8,
2021/07/20 19:00,24.8,
2021/07/20 19:01,24.8,
2021/07/20 19:02,24.7,
2021/07/20 19:03,24.8,
2021/07/20 19:04,24.8,
2021/07/20 19:05,24.8,
2021/07/20 19:06,24.8,
2021/07/20 19:07,24.8,
2021/07/20 19:08,24.8,
2021/07/20 19:09,24.8,
2021/07/20 19:10,24.8,
2021/07/20 19:11,24.9,
2021/07/20 19:12,24.9,
2021/07/20 19:13,24.9,
2021/07/20 19:14,24.9,
2021/07/20 19:15,24.9,
2021/07/20 19:16,24.9,
2021/07/20 19:17,24.9,
2021/07/20 19:18,24.9,
2021/07/20 19:19,24.9,
2021/07/20 19:20,24.9,
2021/07/20 19:21,24.9,
2021/07/20 19:22,24.9,
2021/07/20 19:23,25.0,
2021/07/20 19:24,25.0,
2021/07/20 19:25,25.0,
2021/07/20 19:26,25.0,
2021/07/20 19:27,25.0,
2021/07/20 19:28,25.0,
2021/07/20 19:29,25.0,
2021/07/20 19:30,25.0,
2021/07/20 19:31,25.0,
2021/07/20 19:32,25.0,
2021/07/20 19:33,25.0,
2021/07/20 19:34,25.0,
2021/07/20 19:35,25.0,
2021/07/20 19:36,25.0,
2021/07/20 19:37,25.0,
2021/07/20 19:38,25.0,
2021/07/20 19:39,25.0,
2021/07/20 19:40,25.0,
2021/07/20 19:41,25.1,
2021/07/20 19:42,25.1,
2021/07/20 19:43,25.1,
2021/07/20 19:44,25.1,
2021/07/20 19:45,25.1,
2021/07/20 19:46,25.1,
2021/07/20 19:47,25.1,
2021/07/20 19:48,25.1,
2021/07/20 19:49,25.1,
2021/07/20 19:50,25.1,
2021/07/20 19:51,25.1,
2021/07/20 19:52,25.1,
2021/07/20 19:53,25.1,
2021/07/20 19:54,25.1,
2021/07/20 19:55,25.1,
2021/07/20 19:56,25.1,
2021/07/20 19:57,25.1,
2021/07/20 19:58,25.1,
2021/07/20 19:59,25.1,
2021/07/20 20:00,25.1,
2021/07/20 20:01,25.1,
2021/07/20 20:02,25.1,
2021/07/20 20:03,25.1,
2021/07/20 20:04,25.1,
2021/07/20 20:05,25.2,
2021/07/20 20:06,25.1,
2021/07/20 20:07,25.2,
2021/07/20 20:08,25.2,
2021/07/20 20:09,25.2,
2021/07/20 20:10,25.2,
2021/07/20 20:11,25.3,
2021/07/20 20:12,25.3,
2021/07/20 20:13,25.2,
2021/07/20 20:14,25.3,
2021/07/20 20:15,25.3,
2021/07/20 20:16,25.3,
2021/07/20 20:17,25.2,
2021/07/20 20:18,25.2,
2021/07/20 20:19,25.1,
2021/07/20 20:20,25.1,
2021/07/20 20:21,25.1,
2021/07/20 20:22,25.1,
2021/07/20 20:23,25.1,
2021/07/20 20:24,25.1,
2021/07/20 20:25,25.1,
2021/07/20 20:26,25.1,
2021/07/20 20:27,25.1,
2021/07/20 20:28,25.1,
2021/07/20 20:29,25.1,
2021/07/20 20:30,25.1,
2021/07/20 20:31,25.1,
2021/07/20 20:32,25.1,
2021/07/20 20:33,25.1,
2021/07/20 20:34,25.1,
2021/07/20 20:35,25.1,
2021/07/20 20:36,25.1,
2021/07/20 20:37,25.1,
2021/07/20 20:38,25.1,
2021/07/20 20:39,25.1,
2021/07/20 20:40,25.1,
2021/07/20 20:41,25.1,
2021/07/20 20:42,25.1,
2021/07/20 20:43,25.1,
2021/07/20 20:44,25.1,
2021/07/20 20:45,25.1,
2021/07/20 20:46,25.1,
2021/07/20 20:47,25.2,
2021/07/20 20:48,25.1,
2021/07/20 20:49,25.1,
2021/07/20 20:50,25.1,
2021/07/20 20:51,25.1,
2021/07/20 20:52,25.1,
2021/07/20 20:53,25.1,
2021/07/20 20:54,25.1,
2021/07/20 20:55,25.1,
2021/07/20 20:56,25.1,
2021/07/20 20:57,25.1,
2021/07/20 20:58,25.1,
2021/07/20 20:59,25.1,
2021/07/20 21:00,25.1,
2021/07/20 21:01,25.1,
2021/07/20 21:02,25.1,
2021/07/20 21:03,25.1,
2021/07/20 21:04,25.1,
2021/07/20 21:05,25.2,
2021/07/20 21:06,25.2,
2021/07/20 21:07,25.2,
2021/07/20 21:08,25.2,
2021/07/20 21:09,25.2,
2021/07/20 21:10,25.3,
2021/07/20 21:11,25.3,
2021/07/20 21:12,25.3,
2021/07/20 21:13,25.2,
2021/07/20 21:14,25.2,
2021/07/20 21:15,25.2,
2021/07/20 21:16,25.3,
2021/07/20 21:17,25.2,
2021/07/20 21:18,25.2,
2021/07/20 21:19,25.2,
2021/07/20 21:20,25.2,
2021/07/20 21:21,25.2,
2021/07/20 21:22,25.2,
2021/07/20 21:23,25.3,
2021/07/20 21:24,25.3,
2021/07/20 21:25,25.3,
2021/07/20 21:26,25.2,
2021/07/20 21:27,25.2,
2021/07/20 21:28,25.2,
2021/07/20 21:29,25.3,
2021/07/20 21:30,25.3,
2021/07/20 21:31,25.3,
2021/07/20 21:32,25.3,
2021/07/20 21:33,25.3,
2021/07/20 21:34,25.3,
2021/07/20 21:35,25.3,
2021/07/20 21:36,25.3,
2021/07/20 21:37,25.3,
2021/07/20 21:38,25.3,
2021/07/20 21:39,25.3,
2021/07/20 21:40,25.3,
2021/07/20 21:41,25.3,
2021/07/20 21:42,25.3,
2021/07/20 21:43,25.3,
2021/07/20 21:44,25.3,
2021/07/20 21:45,25.3,
2021/07/20 21:46,25.4,
2021/07/20 21:47,25.3,
2021/07/20 21:48,25.3,
2021/07/20 21:49,25.3,
2021/07/20 21:50,25.3,
2021/07/20 21:51,25.3,
2021/07/20 21:52,25.3,
2021/07/20 21:53,25.3,
2021/07/20 21:54,25.4,
2021/07/20 21:55,25.4,
2021/07/20 21:56,25.3,
2021/07/20 21:57,25.3,
2021/07/20 21:58,25.2,
2021/07/20 21:59,25.2,
2021/07/20 22:00,25.3,
2021/07/20 22:01,25.3,
2021/07/20 22:02,25.2,
2021/07/20 22:03,25.1,
2021/07/20 22:04,25.1,
2021/07/20 22:05,25.1,
2021/07/20 22:06,25.1,
2021/07/20 22:07,25.1,
2021/07/20 22:08,25.1,
2021/07/20 22:09,25.1,
2021/07/20 22:10,25.1,
2021/07/20 22:11,25.1,
2021/07/20 22:12,25.1,
2021/07/20 22:13,25.1,
2021/07/20 22:14,25.1,
2021/07/20 22:15,25.1,
2021/07/20 22:16,25.1,
2021/07/20 22:17,25.1,
2021/07/20 22:18,25.2,
2021/07/20 22:19,25.2,
2021/07/20 22:20,25.2,
2021/07/20 22:21,25.1,
2021/07/20 22:22,25.1,
2021/07/20 22:23,25.1,
2021/07/20 22:24,25.2,
2021/07/20 22:25,25.1,
2021/07/20 22:26,25.1,
2021/07/20 22:27,25.2,
2021/07/20 22:28,25.2,
2021/07/20 22:29,25.1,
2021/07/20 22:30,25.1,
2021/07/20 22:31,25.1,
2021/07/20 22:32,25.1,
2021/07/20 22:33,25.1,
2021/07/20 22:34,25.1,
2021/07/20 22:35,25.1,
2021/07/20 22:36,25.2,
2021/07/20 22:37,25.2,
2021/07/20 22:38,25.2,
2021/07/20 22:39,25.2,
2021/07/20 22:40,25.2,
2021/07/20 22:41,25.2,
2021/07/20 22:42,25.2,
2021/07/20 22:43,25.2,
2021/07/20 22:44,25.2,
2021/07/20 22:45,25.2,
2021/07/20 22:46,25.1,
2021/07/20 22:47,25.1,
2021/07/20 22:48,25.1,
2021/07/20 22:49,25.1,
2021/07/20 22:50,25.1,
2021/07/20 22:51,25.1,
2021/07/20 22:52,25.1,
2021/07/20 22:53,25.1,
2021/07/20 22:54,25.1,
2021/07/20 22:55,25.2,
2021/07/20 22:56,25.2,
2021/07/20 22:57,25.2,
2021/07/20 22:58,25.1,
2021/07/20 22:59,25.1,
2021/07/20 23:00,25.2,
2021/07/20 23:01,25.2,
2021/07/20 23:02,25.2,
2021/07/20 23:03,25.2,
2021/07/20 23:04,25.2,
2021/07/20 23:05,25.2,
2021/07/20 23:06,25.2,
2021/07/20 23:07,25.3,
2021/07/20 23:08,25.3,
2021/07/20 23:09,25.3,
2021/07/20 23:10,25.2,
2021/07/20 23:11,25.3,
2021/07/20 23:12,25.3,
