Date,Wind Spd, Wind Dir
2021/07/20 0:00,12.0,,
2021/07/20 0:01,12.0,,
2021/07/20 0:02,12.0,,
2021/07/20 0:03,12.0,,
2021/07/20 0:04,12.0,,
2021/07/20 0:05,12.0,,
2021/07/20 0:06,11.0,,
2021/07/20 0:07,10.0,,
2021/07/20 0:08,9.0,,
2021/07/20 0:09,9.0,,
2021/07/20 0:10,9.0,,
2021/07/20 0:11,9.0,,
2021/07/20 0:12,9.0,,
2021/07/20 0:13,9.0,,
2021/07/20 0:14,9.0,,
2021/07/20 0:15,9.0,,
2021/07/20 0:16,10.0,,
2021/07/20 0:17,11.0,,
2021/07/20 0:18,12.0,,
2021/07/20 0:19,12.0,,
2021/07/20 0:20,12.0,,
2021/07/20 0:21,14.0,,
2021/07/20 0:22,14.0,,
2021/07/20 0:23,14.0,,
2021/07/20 0:24,14.0,,
2021/07/20 0:25,14.0,,
2021/07/20 0:26,12.0,,
2021/07/20 0:27,12.0,,
2021/07/20 0:28,12.0,,
2021/07/20 0:29,13.0,,
2021/07/20 0:30,14.0,,
2021/07/20 0:31,12.0,,
2021/07/20 0:32,14.0,,
2021/07/20 0:33,14.0,,
2021/07/20 0:34,14.0,,
2021/07/20 0:35,15.0,,
2021/07/20 0:36,16.0,,
2021/07/20 0:37,18.0,,
2021/07/20 0:38,18.0,,
2021/07/20 0:39,18.0,,
2021/07/20 0:40,17.0,,
2021/07/20 0:41,17.0,,
2021/07/20 0:42,15.0,,
2021/07/20 0:43,14.0,,
2021/07/20 0:44,14.0,,
2021/07/20 0:45,14.0,,
2021/07/20 0:46,12.0,,
2021/07/20 0:47,11.0,,
2021/07/20 0:48,10.0,,
2021/07/20 0:49,10.0,,
2021/07/20 0:50,10.0,,
2021/07/20 0:51,10.0,,
2021/07/20 0:52,9.0,,
2021/07/20 0:53,9.0,,
2021/07/20 0:54,9.0,,
2021/07/20 0:55,10.0,,
2021/07/20 0:56,10.0,,
2021/07/20 0:57,11.0,,
2021/07/20 0:58,11.0,,
2021/07/20 0:59,12.0,,
2021/07/20 1:00,12.0,,
2021/07/20 1:01,12.0,,
2021/07/20 1:02,12.0,,
2021/07/20 1:03,12.0,,
2021/07/20 1:04,13.0,,
2021/07/20 1:05,14.0,,
2021/07/20 1:06,14.0,,
2021/07/20 1:07,14.0,,
2021/07/20 1:08,13.0,,
2021/07/20 1:09,12.0,,
2021/07/20 1:10,12.0,,
2021/07/20 1:11,12.0,,
2021/07/20 1:12,11.0,,
2021/07/20 1:13,11.0,,
2021/07/20 1:14,12.0,,
2021/07/20 1:15,12.0,,
2021/07/20 1:16,12.0,,
2021/07/20 1:17,14.0,,
2021/07/20 1:18,15.0,,
2021/07/20 1:19,15.0,,
2021/07/20 1:20,15.0,,
2021/07/20 1:21,16.0,,
2021/07/20 1:22,17.0,,
2021/07/20 1:23,17.0,,
2021/07/20 1:24,17.0,,
2021/07/20 1:25,17.0,,
2021/07/20 1:26,15.0,,
2021/07/20 1:27,12.0,,
2021/07/20 1:28,12.0,,
2021/07/20 1:29,12.0,,
2021/07/20 1:30,12.0,,
2021/07/20 1:31,12.0,,
2021/07/20 1:32,12.0,,
2021/07/20 1:33,12.0,,
2021/07/20 1:34,12.0,,
2021/07/20 1:35,11.0,,
2021/07/20 1:36,12.0,,
2021/07/20 1:37,12.0,,
2021/07/20 1:38,13.0,,
2021/07/20 1:39,14.0,,
2021/07/20 1:40,15.0,,
2021/07/20 1:41,15.0,,
2021/07/20 1:42,17.0,,
2021/07/20 1:43,17.0,,
2021/07/20 1:44,17.0,,
2021/07/20 1:45,17.0,,
2021/07/20 1:46,18.0,,
2021/07/20 1:47,18.0,,
2021/07/20 1:48,18.0,,
2021/07/20 1:49,18.0,,
2021/07/20 1:50,17.0,,
2021/07/20 1:51,16.0,,
2021/07/20 1:52,15.0,,
2021/07/20 1:53,16.0,,
2021/07/20 1:54,16.0,,
2021/07/20 1:55,15.0,,
2021/07/20 1:56,15.0,,
2021/07/20 1:57,15.0,,
2021/07/20 1:58,14.0,,
2021/07/20 1:59,14.0,,
2021/07/20 2:00,15.0,,
2021/07/20 2:01,15.0,,
2021/07/20 2:02,14.0,,
2021/07/20 2:03,14.0,,
2021/07/20 2:04,13.0,,
2021/07/20 2:05,13.0,,
2021/07/20 2:06,12.0,,
2021/07/20 2:07,12.0,,
2021/07/20 2:08,12.0,,
2021/07/20 2:09,12.0,,
2021/07/20 2:10,11.0,,
2021/07/20 2:11,11.0,,
2021/07/20 2:12,11.0,,
2021/07/20 2:13,10.0,,
2021/07/20 2:14,10.0,,
2021/07/20 2:15,10.0,,
2021/07/20 2:16,10.0,,
2021/07/20 2:17,10.0,,
2021/07/20 2:18,10.0,,
2021/07/20 2:19,10.0,,
2021/07/20 2:20,10.0,,
2021/07/20 2:21,10.0,,
2021/07/20 2:22,9.0,,
2021/07/20 2:23,10.0,,
2021/07/20 2:24,10.0,,
2021/07/20 2:25,10.0,,
2021/07/20 2:26,11.0,,
2021/07/20 2:27,12.0,,
2021/07/20 2:28,12.0,,
2021/07/20 2:29,14.0,,
2021/07/20 2:30,15.0,,
2021/07/20 2:31,15.0,,
2021/07/20 2:32,15.0,,
2021/07/20 2:33,16.0,,
2021/07/20 2:34,17.0,,
2021/07/20 2:35,17.0,,
2021/07/20 2:36,17.0,,
2021/07/20 2:37,16.0,,
2021/07/20 2:38,15.0,,
2021/07/20 2:39,14.0,,
2021/07/20 2:40,13.0,,
2021/07/20 2:41,14.0,,
2021/07/20 2:42,15.0,,
2021/07/20 2:43,14.0,,
2021/07/20 2:44,12.0,,
2021/07/20 2:45,12.0,,
2021/07/20 2:46,12.0,,
2021/07/20 2:47,12.0,,
2021/07/20 2:48,11.0,,
2021/07/20 2:49,11.0,,
2021/07/20 2:50,11.0,,
2021/07/20 2:51,11.0,,
2021/07/20 2:52,10.0,,
2021/07/20 2:53,10.0,,
2021/07/20 2:54,10.0,,
2021/07/20 2:55,12.0,,
2021/07/20 2:56,12.0,,
2021/07/20 2:57,12.0,,
2021/07/20 2:58,14.0,,
2021/07/20 2:59,14.0,,
2021/07/20 3:00,14.0,,
2021/07/20 3:01,14.0,,
2021/07/20 3:02,15.0,,
2021/07/20 3:03,16.0,,
2021/07/20 3:04,15.0,,
2021/07/20 3:05,14.0,,
2021/07/20 3:06,13.0,,
2021/07/20 3:07,12.0,,
2021/07/20 3:08,12.0,,
2021/07/20 3:09,12.0,,
2021/07/20 3:10,12.0,,
2021/07/20 3:11,12.0,,
2021/07/20 3:12,12.0,,
2021/07/20 3:13,13.0,,
2021/07/20 3:14,15.0,,
2021/07/20 3:15,14.0,,
2021/07/20 3:16,15.0,,
2021/07/20 3:17,15.0,,
2021/07/20 3:18,15.0,,
2021/07/20 3:19,15.0,,
2021/07/20 3:20,15.0,,
2021/07/20 3:21,14.0,,
2021/07/20 3:22,14.0,,
2021/07/20 3:23,14.0,,
2021/07/20 3:24,12.0,,
2021/07/20 3:25,12.0,,
2021/07/20 3:26,12.0,,
2021/07/20 3:27,12.0,,
2021/07/20 3:28,12.0,,
2021/07/20 3:29,12.0,,
2021/07/20 3:30,12.0,,
2021/07/20 3:31,12.0,,
2021/07/20 3:32,12.0,,
2021/07/20 3:33,11.0,,
2021/07/20 3:34,11.0,,
2021/07/20 3:35,12.0,,
2021/07/20 3:36,12.0,,
2021/07/20 3:37,12.0,,
2021/07/20 3:38,12.0,,
2021/07/20 3:39,12.0,,
2021/07/20 3:40,14.0,,
2021/07/20 3:41,14.0,,
2021/07/20 3:42,14.0,,
2021/07/20 3:43,14.0,,
2021/07/20 3:44,14.0,,
2021/07/20 3:45,14.0,,
2021/07/20 3:46,14.0,,
2021/07/20 3:47,14.0,,
2021/07/20 3:48,14.0,,
2021/07/20 3:49,14.0,,
2021/07/20 3:50,12.0,,
2021/07/20 3:51,12.0,,
2021/07/20 3:52,12.0,,
2021/07/20 3:53,11.0,,
2021/07/20 3:54,11.0,,
2021/07/20 3:55,10.0,,
2021/07/20 3:56,10.0,,
2021/07/20 3:57,10.0,,
2021/07/20 3:58,10.0,,
2021/07/20 3:59,10.0,,
2021/07/20 4:00,10.0,,
2021/07/20 4:01,10.0,,
2021/07/20 4:02,11.0,,
2021/07/20 4:03,12.0,,
2021/07/20 4:04,12.0,,
2021/07/20 4:05,12.0,,
2021/07/20 4:06,12.0,,
2021/07/20 4:07,11.0,,
2021/07/20 4:08,11.0,,
2021/07/20 4:09,10.0,,
2021/07/20 4:10,10.0,,
2021/07/20 4:11,9.0,,
2021/07/20 4:12,8.0,,
2021/07/20 4:13,8.0,,
2021/07/20 4:14,8.0,,
2021/07/20 4:15,8.0,,
2021/07/20 4:16,9.0,,
2021/07/20 4:17,11.0,,
2021/07/20 4:18,11.0,,
2021/07/20 4:19,12.0,,
2021/07/20 4:20,14.0,,
2021/07/20 4:21,14.0,,
2021/07/20 4:22,15.0,,
2021/07/20 4:23,15.0,,
2021/07/20 4:24,15.0,,
2021/07/20 4:25,16.0,,
2021/07/20 4:26,15.0,,
2021/07/20 4:27,14.0,,
2021/07/20 4:28,14.0,,
2021/07/20 4:29,14.0,,
2021/07/20 4:30,14.0,,
2021/07/20 4:31,15.0,,
2021/07/20 4:32,14.0,,
2021/07/20 4:33,15.0,,
2021/07/20 4:34,16.0,,
2021/07/20 4:35,16.0,,
2021/07/20 4:36,17.0,,
2021/07/20 4:37,18.0,,
2021/07/20 4:38,18.0,,
2021/07/20 4:39,18.0,,
2021/07/20 4:40,18.0,,
2021/07/20 4:41,19.0,,
2021/07/20 4:42,19.0,,
2021/07/20 4:43,18.0,,
2021/07/20 4:44,18.0,,
2021/07/20 4:45,17.0,,
2021/07/20 4:46,16.0,,
2021/07/20 4:47,15.0,,
2021/07/20 4:48,15.0,,
2021/07/20 4:49,15.0,,
2021/07/20 4:50,14.0,,
2021/07/20 4:51,12.0,,
