20210728
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.2
7.25	0.4
7.50	0.6
7.75	0.8
8.00	1.2
8.25	1.5
8.50	2.0
8.75	2.4
9.00	2.6
9.25	3.2
9.50	4.2
9.75	4.8
10.00	5.4
10.25	6.2
10.50	6.8
10.75	7.3
11.00	7.9
11.25	8.6
11.50	9.0
11.75	9.3
12.00	9.3
12.25	9.3
12.50	9.4
12.75	9.7
13.00	8.9
13.25	7.3
13.50	7.4
13.75	5.7
14.00	3.6
14.25	2.9
14.50	2.8
14.75	2.6
15.00	2.1
15.25	1.5
15.50	1.4
15.75	1.3
16.00	0.9
16.25	0.9
16.50	0.7
16.75	0.3
17.00	0.6
17.25	0.6
17.50	0.3
17.75	0.2
18.00	0.1
18.25	0.1
18.50	0.0
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
