Date,Wind Spd, Wind Dir
2021/07/02 0:00,1.0,9999
2021/07/02 0:01,1.0,9999
2021/07/02 0:02,1.0,9999
2021/07/02 0:03,1.0,9999
2021/07/02 0:04,1.0,9999
2021/07/02 0:05,1.0,9999
2021/07/02 0:06,1.0,9999
2021/07/02 0:07,1.0,9999
2021/07/02 0:08,1.0,9999
2021/07/02 0:09,1.0,9999
2021/07/02 0:10,2.0,9999
2021/07/02 0:11,2.0,9999
2021/07/02 0:12,2.0,9999
2021/07/02 0:13,2.0,9999
2021/07/02 0:14,1.0,9999
2021/07/02 0:15,1.0,9999
2021/07/02 0:16,1.0,9999
2021/07/02 0:17,2.0,9999
2021/07/02 0:18,2.0,9999
2021/07/02 0:19,2.0,212
2021/07/02 0:20,1.0,216
2021/07/02 0:21,1.0,216
2021/07/02 0:22,1.0,210
2021/07/02 0:23,2.0,205
2021/07/02 0:24,3.0,205
2021/07/02 0:25,3.0,205
2021/07/02 0:26,3.0,205
2021/07/02 0:27,3.0,207
2021/07/02 0:28,3.0,9999
2021/07/02 0:29,3.0,218
2021/07/02 0:30,3.0,209
2021/07/02 0:31,3.0,209
2021/07/02 0:32,3.0,209
2021/07/02 0:33,3.0,9999
2021/07/02 0:34,2.0,209
2021/07/02 0:35,1.0,9999
2021/07/02 0:36,1.0,9999
2021/07/02 0:37,1.0,9999
2021/07/02 0:38,1.0,9999
2021/07/02 0:39,1.0,9999
2021/07/02 0:40,1.0,214
2021/07/02 0:41,1.0,212
2021/07/02 0:42,1.0,212
2021/07/02 0:43,1.0,212
2021/07/02 0:44,1.0,9999
2021/07/02 0:45,1.0,9999
2021/07/02 0:46,1.0,9999
2021/07/02 0:47,1.0,9999
2021/07/02 0:48,1.0,9999
2021/07/02 0:49,1.0,9999
2021/07/02 0:50,1.0,9999
2021/07/02 0:51,2.0,9999
2021/07/02 0:52,3.0,9999
2021/07/02 0:53,3.0,9999
2021/07/02 0:54,3.0,9999
2021/07/02 0:55,3.0,9999
2021/07/02 0:56,3.0,207
2021/07/02 0:57,3.0,198
2021/07/02 0:58,3.0,199
2021/07/02 0:59,3.0,204
2021/07/02 1:00,2.0,204
2021/07/02 1:01,1.0,204
2021/07/02 1:02,1.0,9999
2021/07/02 1:03,1.0,9999
2021/07/02 1:04,1.0,9999
2021/07/02 1:05,1.0,9999
2021/07/02 1:06,1.0,9999
2021/07/02 1:07,2.0,9999
2021/07/02 1:08,2.0,9999
2021/07/02 1:09,3.0,9999
2021/07/02 1:10,3.0,9999
2021/07/02 1:11,3.0,9999
2021/07/02 1:12,3.0,9999
2021/07/02 1:13,2.0,9999
2021/07/02 1:14,2.0,9999
2021/07/02 1:15,1.0,9999
2021/07/02 1:16,1.0,9999
2021/07/02 1:17,1.0,9999
2021/07/02 1:18,1.0,9999
2021/07/02 1:19,1.0,9999
2021/07/02 1:20,1.0,9999
2021/07/02 1:21,1.0,9999
2021/07/02 1:22,1.0,9999
2021/07/02 1:23,1.0,9999
2021/07/02 1:24,1.0,9999
2021/07/02 1:25,1.0,9999
2021/07/02 1:26,1.0,9999
2021/07/02 1:27,1.0,9999
2021/07/02 1:28,1.0,9999
2021/07/02 1:29,1.0,9999
2021/07/02 1:30,1.0,314
2021/07/02 1:31,1.0,9999
2021/07/02 1:32,1.0,9999
2021/07/02 1:33,1.0,9999
2021/07/02 1:34,1.0,9999
2021/07/02 1:35,1.0,11
2021/07/02 1:36,1.0,16
2021/07/02 1:37,1.0,18
2021/07/02 1:38,1.0,18
2021/07/02 1:39,1.0,18
2021/07/02 1:40,1.0,349
2021/07/02 1:41,1.0,350
2021/07/02 1:42,1.0,350
2021/07/02 1:43,1.0,350
2021/07/02 1:44,1.0,9999
2021/07/02 1:45,1.0,9999
2021/07/02 1:46,1.0,9999
2021/07/02 1:47,1.0,9999
2021/07/02 1:48,1.0,9999
2021/07/02 1:49,1.0,38
2021/07/02 1:50,1.0,9999
2021/07/02 1:51,1.0,9999
2021/07/02 1:52,1.0,9999
2021/07/02 1:53,1.0,9999
2021/07/02 1:54,1.0,9999
2021/07/02 1:55,1.0,341
2021/07/02 1:56,1.0,9999
2021/07/02 1:57,1.0,9999
2021/07/02 1:58,1.0,9999
2021/07/02 1:59,1.0,9999
2021/07/02 2:00,1.0,9999
2021/07/02 2:01,1.0,9999
2021/07/02 2:02,1.0,9999
2021/07/02 2:03,1.0,41
2021/07/02 2:04,1.0,40
2021/07/02 2:05,1.0,34
2021/07/02 2:06,1.0,33
2021/07/02 2:07,1.0,28
2021/07/02 2:08,1.0,26
2021/07/02 2:09,1.0,26
2021/07/02 2:10,1.0,25
2021/07/02 2:11,1.0,23
2021/07/02 2:12,1.0,20
2021/07/02 2:13,1.0,17
2021/07/02 2:14,1.0,15
2021/07/02 2:15,1.0,9999
2021/07/02 2:16,1.0,14
2021/07/02 2:17,1.0,350
2021/07/02 2:18,1.0,9999
2021/07/02 2:19,1.0,9999
2021/07/02 2:20,1.0,9999
2021/07/02 2:21,1.0,350
2021/07/02 2:22,1.0,355
2021/07/02 2:23,1.0,357
2021/07/02 2:24,1.0,357
2021/07/02 2:25,1.0,357
2021/07/02 2:26,1.0,357
2021/07/02 2:27,1.0,357
2021/07/02 2:28,1.0,12
2021/07/02 2:29,2.0,5
2021/07/02 2:30,1.0,356
2021/07/02 2:31,1.0,355
2021/07/02 2:32,1.0,358
2021/07/02 2:33,1.0,357
2021/07/02 2:34,1.0,357
2021/07/02 2:35,1.0,357
2021/07/02 2:36,1.0,336
2021/07/02 2:37,1.0,336
2021/07/02 2:38,1.0,336
2021/07/02 2:39,1.0,336
2021/07/02 2:40,1.0,16
2021/07/02 2:41,1.0,18
2021/07/02 2:42,1.0,22
2021/07/02 2:43,1.0,20
2021/07/02 2:44,1.0,20
2021/07/02 2:45,1.0,17
2021/07/02 2:46,1.0,15
2021/07/02 2:47,1.0,14
2021/07/02 2:48,1.0,14
2021/07/02 2:49,1.0,12
2021/07/02 2:50,1.0,13
2021/07/02 2:51,1.0,349
2021/07/02 2:52,1.0,357
2021/07/02 2:53,1.0,4
2021/07/02 2:54,1.0,4
2021/07/02 2:55,1.0,6
2021/07/02 2:56,1.0,9
2021/07/02 2:57,1.0,12
2021/07/02 2:58,1.0,14
2021/07/02 2:59,1.0,20
2021/07/02 3:00,1.0,23
2021/07/02 3:01,1.0,28
2021/07/02 3:02,1.0,28
2021/07/02 3:03,1.0,28
2021/07/02 3:04,1.0,29
2021/07/02 3:05,1.0,30
2021/07/02 3:06,1.0,28
2021/07/02 3:07,1.0,30
2021/07/02 3:08,1.0,33
2021/07/02 3:09,1.0,39
2021/07/02 3:10,1.0,47
2021/07/02 3:11,1.0,52
2021/07/02 3:12,1.0,55
2021/07/02 3:13,1.0,57
2021/07/02 3:14,1.0,29
2021/07/02 3:15,1.0,24
2021/07/02 3:16,1.0,22
2021/07/02 3:17,1.0,26
2021/07/02 3:18,1.0,26
2021/07/02 3:19,2.0,25
2021/07/02 3:20,2.0,25
2021/07/02 3:21,2.0,24
2021/07/02 3:22,2.0,24
2021/07/02 3:23,2.0,23
2021/07/02 3:24,1.0,24
2021/07/02 3:25,2.0,25
2021/07/02 3:26,1.0,26
2021/07/02 3:27,1.0,21
2021/07/02 3:28,1.0,19
2021/07/02 3:29,1.0,18
2021/07/02 3:30,1.0,14
2021/07/02 3:31,1.0,10
2021/07/02 3:32,1.0,10
2021/07/02 3:33,1.0,8
2021/07/02 3:34,1.0,7
2021/07/02 3:35,1.0,9
2021/07/02 3:36,1.0,11
2021/07/02 3:37,1.0,13
2021/07/02 3:38,1.0,15
2021/07/02 3:39,1.0,15
2021/07/02 3:40,1.0,19
2021/07/02 3:41,1.0,26
2021/07/02 3:42,1.0,32
2021/07/02 3:43,1.0,36
2021/07/02 3:44,1.0,36
2021/07/02 3:45,1.0,36
2021/07/02 3:46,1.0,35
2021/07/02 3:47,1.0,38
2021/07/02 3:48,1.0,9999
2021/07/02 3:49,1.0,9999
2021/07/02 3:50,1.0,9999
2021/07/02 3:51,1.0,9999
2021/07/02 3:52,1.0,40
2021/07/02 3:53,1.0,38
2021/07/02 3:54,1.0,37
2021/07/02 3:55,1.0,37
2021/07/02 3:56,1.0,37
2021/07/02 3:57,1.0,37
2021/07/02 3:58,1.0,30
2021/07/02 3:59,1.0,31
2021/07/02 4:00,2.0,30
2021/07/02 4:01,2.0,27
2021/07/02 4:02,2.0,27
2021/07/02 4:03,2.0,28
2021/07/02 4:04,1.0,26
2021/07/02 4:05,1.0,24
2021/07/02 4:06,1.0,22
2021/07/02 4:07,1.0,23
2021/07/02 4:08,1.0,24
2021/07/02 4:09,1.0,21
2021/07/02 4:10,1.0,21
2021/07/02 4:11,1.0,22
2021/07/02 4:12,1.0,21
2021/07/02 4:13,1.0,24
2021/07/02 4:14,1.0,32
2021/07/02 4:15,1.0,31
2021/07/02 4:16,1.0,27
2021/07/02 4:17,0.0,0
2021/07/02 4:18,1.0,25
2021/07/02 4:19,1.0,22
2021/07/02 4:20,1.0,24
2021/07/02 4:21,1.0,24
2021/07/02 4:22,1.0,20
2021/07/02 4:23,1.0,19
2021/07/02 4:24,1.0,12
2021/07/02 4:25,1.0,11
2021/07/02 4:26,1.0,12
2021/07/02 4:27,1.0,9999
2021/07/02 4:28,1.0,9
2021/07/02 4:29,1.0,26
2021/07/02 4:30,1.0,27
2021/07/02 4:31,1.0,24
2021/07/02 4:32,1.0,24
2021/07/02 4:33,1.0,24
2021/07/02 4:34,1.0,41
2021/07/02 4:35,1.0,38
2021/07/02 4:36,1.0,41
2021/07/02 4:37,1.0,42
2021/07/02 4:38,1.0,37
2021/07/02 4:39,1.0,31
2021/07/02 4:40,1.0,31
2021/07/02 4:41,1.0,31
2021/07/02 4:42,1.0,25
2021/07/02 4:43,1.0,14
2021/07/02 4:44,1.0,11
2021/07/02 4:45,1.0,7
2021/07/02 4:46,1.0,2
2021/07/02 4:47,1.0,2
2021/07/02 4:48,1.0,2
2021/07/02 4:49,1.0,24
2021/07/02 4:50,1.0,26
2021/07/02 4:51,1.0,20
2021/07/02 4:52,1.0,20
2021/07/02 4:53,2.0,20
2021/07/02 4:54,2.0,40
2021/07/02 4:55,2.0,47
2021/07/02 4:56,2.0,60
2021/07/02 4:57,2.0,64
2021/07/02 4:58,2.0,68
2021/07/02 4:59,1.0,67
2021/07/02 5:00,1.0,66
2021/07/02 5:01,1.0,65
2021/07/02 5:02,1.0,67
2021/07/02 5:03,1.0,69
2021/07/02 5:04,1.0,69
2021/07/02 5:05,1.0,66
2021/07/02 5:06,1.0,59
2021/07/02 5:07,1.0,56
2021/07/02 5:08,1.0,51
2021/07/02 5:09,1.0,63
2021/07/02 5:10,1.0,57
2021/07/02 5:11,0.0,0
2021/07/02 5:12,0.0,0
2021/07/02 5:13,0.0,0
2021/07/02 5:14,0.0,0
2021/07/02 5:15,0.0,0
2021/07/02 5:16,0.0,0
2021/07/02 5:17,1.0,9999
2021/07/02 5:18,1.0,9999
2021/07/02 5:19,1.0,9999
2021/07/02 5:20,1.0,68
2021/07/02 5:21,1.0,9999
2021/07/02 5:22,1.0,9999
2021/07/02 5:23,1.0,17
2021/07/02 5:24,1.0,18
2021/07/02 5:25,1.0,18
2021/07/02 5:26,1.0,18
2021/07/02 5:27,1.0,18
2021/07/02 5:28,1.0,79
2021/07/02 5:29,1.0,74
2021/07/02 5:30,1.0,67
2021/07/02 5:31,1.0,63
2021/07/02 5:32,1.0,63
2021/07/02 5:33,1.0,63
2021/07/02 5:34,1.0,9999
2021/07/02 5:35,1.0,63
2021/07/02 5:36,1.0,9999
2021/07/02 5:37,1.0,9999
2021/07/02 5:38,1.0,93
2021/07/02 5:39,1.0,9999
2021/07/02 5:40,1.0,9999
2021/07/02 5:41,1.0,27
2021/07/02 5:42,1.0,22
2021/07/02 5:43,1.0,23
2021/07/02 5:44,1.0,24
2021/07/02 5:45,1.0,25
2021/07/02 5:46,2.0,25
2021/07/02 5:47,2.0,22
2021/07/02 5:48,2.0,19
2021/07/02 5:49,2.0,17
2021/07/02 5:50,2.0,11
2021/07/02 5:51,1.0,6
2021/07/02 5:52,1.0,5
2021/07/02 5:53,1.0,4
2021/07/02 5:54,1.0,1
2021/07/02 5:55,1.0,359
2021/07/02 5:56,1.0,356
2021/07/02 5:57,1.0,357
2021/07/02 5:58,1.0,358
2021/07/02 5:59,1.0,360
2021/07/02 6:00,1.0,6
2021/07/02 6:01,1.0,11
2021/07/02 6:02,1.0,13
2021/07/02 6:03,0.0,0
2021/07/02 6:04,0.0,0
2021/07/02 6:05,0.0,0
2021/07/02 6:06,0.0,0
2021/07/02 6:07,0.0,0
2021/07/02 6:08,0.0,0
2021/07/02 6:09,0.0,0
2021/07/02 6:10,0.0,0
2021/07/02 6:11,0.0,0
2021/07/02 6:12,0.0,0
2021/07/02 6:13,0.0,0
2021/07/02 6:14,0.0,0
2021/07/02 6:15,0.0,0
2021/07/02 6:16,0.0,0
2021/07/02 6:17,0.0,0
2021/07/02 6:18,0.0,0
2021/07/02 6:19,1.0,9999
2021/07/02 6:20,1.0,9999
2021/07/02 6:21,0.0,0
2021/07/02 6:22,0.0,0
2021/07/02 6:23,0.0,0
2021/07/02 6:24,1.0,9999
2021/07/02 6:25,1.0,9999
2021/07/02 6:26,1.0,9999
2021/07/02 6:27,1.0,9999
2021/07/02 6:28,1.0,9999
2021/07/02 6:29,1.0,9999
2021/07/02 6:30,1.0,9999
2021/07/02 6:31,1.0,9999
2021/07/02 6:32,1.0,9999
2021/07/02 6:33,1.0,9999
2021/07/02 6:34,1.0,60
2021/07/02 6:35,1.0,9999
2021/07/02 6:36,1.0,9999
2021/07/02 6:37,1.0,9999
2021/07/02 6:38,1.0,9999
2021/07/02 6:39,1.0,9999
2021/07/02 6:40,1.0,9999
2021/07/02 6:41,1.0,9999
2021/07/02 6:42,1.0,9999
2021/07/02 6:43,1.0,9999
2021/07/02 6:44,1.0,248
2021/07/02 6:45,1.0,254
2021/07/02 6:46,1.0,256
2021/07/02 6:47,1.0,256
2021/07/02 6:48,2.0,256
2021/07/02 6:49,2.0,256
2021/07/02 6:50,3.0,277
2021/07/02 6:51,3.0,9999
2021/07/02 6:52,3.0,9999
2021/07/02 6:53,2.0,9999
2021/07/02 6:54,2.0,9999
2021/07/02 6:55,2.0,9999
2021/07/02 6:56,1.0,9999
2021/07/02 6:57,1.0,9999
2021/07/02 6:58,1.0,9999
2021/07/02 6:59,1.0,9999
2021/07/02 7:00,1.0,9999
2021/07/02 7:01,1.0,9999
2021/07/02 7:02,1.0,9999
2021/07/02 7:03,2.0,9999
2021/07/02 7:04,2.0,9999
2021/07/02 7:05,3.0,9999
2021/07/02 7:06,3.0,9999
2021/07/02 7:07,3.0,9999
2021/07/02 7:08,3.0,357
2021/07/02 7:09,2.0,9999
2021/07/02 7:10,1.0,9999
2021/07/02 7:11,1.0,9999
2021/07/02 7:12,1.0,9999
2021/07/02 7:13,1.0,9999
2021/07/02 7:14,1.0,9999
2021/07/02 7:15,1.0,9999
2021/07/02 7:16,1.0,9999
2021/07/02 7:17,1.0,9999
2021/07/02 7:18,1.0,9999
2021/07/02 7:19,1.0,9999
2021/07/02 7:20,1.0,296
2021/07/02 7:21,1.0,9999
2021/07/02 7:22,1.0,9999
2021/07/02 7:23,1.0,9999
2021/07/02 7:24,1.0,9999
2021/07/02 7:25,1.0,15
2021/07/02 7:26,1.0,20
2021/07/02 7:27,1.0,20
2021/07/02 7:28,1.0,20
2021/07/02 7:29,1.0,20
2021/07/02 7:30,1.0,53
2021/07/02 7:31,1.0,9999
2021/07/02 7:32,1.0,9999
2021/07/02 7:33,1.0,9999
2021/07/02 7:34,1.0,9999
2021/07/02 7:35,1.0,9999
2021/07/02 7:36,1.0,40
2021/07/02 7:37,1.0,41
2021/07/02 7:38,1.0,37
2021/07/02 7:39,0.0,0
2021/07/02 7:40,0.0,0
2021/07/02 7:41,0.0,0
2021/07/02 7:42,0.0,0
2021/07/02 7:43,0.0,0
2021/07/02 7:44,0.0,0
2021/07/02 7:45,0.0,0
2021/07/02 7:46,0.0,0
2021/07/02 7:47,0.0,0
2021/07/02 7:48,0.0,0
2021/07/02 7:49,0.0,0
2021/07/02 7:50,0.0,0
2021/07/02 7:51,0.0,0
2021/07/02 7:52,0.0,0
2021/07/02 7:53,0.0,0
2021/07/02 7:54,0.0,0
2021/07/02 7:55,0.0,0
2021/07/02 7:56,0.0,0
2021/07/02 7:57,0.0,0
2021/07/02 7:58,0.0,0
2021/07/02 7:59,0.0,0
