2021/08/08,5:00,0.0
2021/08/08,5:15,0.0
2021/08/08,5:30,0.0
2021/08/08,5:45,0.0
2021/08/08,6:00,0.0
2021/08/08,6:15,0.5
2021/08/08,6:30,1.2
2021/08/08,6:45,2.0
2021/08/08,7:00,2.1
2021/08/08,7:15,4.3
2021/08/08,7:30,6.1
2021/08/08,7:45,4.6
2021/08/08,8:00,7.5
2021/08/08,8:15,8.9
2021/08/08,8:30,10.3
2021/08/08,8:45,11.3
2021/08/08,9:00,8.5
2021/08/08,9:15,13.2
2021/08/08,9:30,16.9
2021/08/08,9:45,11.0
2021/08/08,10:00,10.5
2021/08/08,10:15,13.7
2021/08/08,10:30,21.8
2021/08/08,10:45,36.3
2021/08/08,11:00,34.9
2021/08/08,11:15,38.1
2021/08/08,11:30,47.7
2021/08/08,11:45,66.6
2021/08/08,12:00,40.2
2021/08/08,12:15,39.3
2021/08/08,12:30,50.2
2021/08/08,12:45,53.3
2021/08/08,13:00,53.5
2021/08/08,13:15,57.1
2021/08/08,13:30,54.9
2021/08/08,13:45,47.1
2021/08/08,14:00,40.7
2021/08/08,14:15,37.1
2021/08/08,14:30,34.3
2021/08/08,14:45,33.0
2021/08/08,15:00,27.5
2021/08/08,15:15,29.1
2021/08/08,15:30,33.9
2021/08/08,15:45,24.5
2021/08/08,16:00,17.9
2021/08/08,16:15,14.9
2021/08/08,16:30,14.1
2021/08/08,16:45,11.6
2021/08/08,17:00,8.5
2021/08/08,17:15,7.1
2021/08/08,17:30,6.4
2021/08/08,17:45,5.6
2021/08/08,18:00,5.4
2021/08/08,18:15,3.4
2021/08/08,18:30,2.0
2021/08/08,18:45,1.2
2021/08/08,19:00,0.0
2021/08/08,19:15,0.0
2021/08/08,19:30,0.0
2021/08/08,19:45,0.0
2021/08/08,20:00,0.0
