2021/08/15,5:00,0.0
2021/08/15,5:15,0.0
2021/08/15,5:30,0.0
2021/08/15,5:45,0.0
2021/08/15,6:00,0.0
2021/08/15,6:15,0.0
2021/08/15,6:30,0.2
2021/08/15,6:45,1.0
2021/08/15,7:00,2.5
2021/08/15,7:15,3.5
2021/08/15,7:30,3.7
2021/08/15,7:45,3.7
2021/08/15,8:00,4.4
2021/08/15,8:15,3.9
2021/08/15,8:30,3.8
2021/08/15,8:45,3.1
2021/08/15,9:00,6.0
2021/08/15,9:15,4.9
2021/08/15,9:30,17.1
2021/08/15,9:45,21.4
2021/08/15,10:00,23.7
2021/08/15,10:15,23.9
2021/08/15,10:30,23.0
2021/08/15,10:45,25.1
2021/08/15,11:00,24.5
2021/08/15,11:15,21.9
2021/08/15,11:30,19.1
2021/08/15,11:45,20.0
2021/08/15,12:00,23.5
2021/08/15,12:15,29.3
2021/08/15,12:30,35.3
2021/08/15,12:45,42.7
2021/08/15,13:00,41.0
2021/08/15,13:15,33.6
2021/08/15,13:30,16.3
2021/08/15,13:45,7.2
2021/08/15,14:00,16.7
2021/08/15,14:15,22.9
2021/08/15,14:30,24.7
2021/08/15,14:45,18.5
2021/08/15,15:00,27.3
2021/08/15,15:15,35.2
2021/08/15,15:30,35.7
2021/08/15,15:45,32.1
2021/08/15,16:00,28.1
2021/08/15,16:15,21.3
2021/08/15,16:30,15.2
2021/08/15,16:45,12.5
2021/08/15,17:00,8.6
2021/08/15,17:15,8.9
2021/08/15,17:30,5.5
2021/08/15,17:45,3.5
2021/08/15,18:00,2.5
2021/08/15,18:15,2.0
2021/08/15,18:30,2.0
2021/08/15,18:45,1.1
2021/08/15,19:00,0.3
2021/08/15,19:15,0.0
2021/08/15,19:30,0.0
2021/08/15,19:45,0.0
2021/08/15,20:00,0.0
