2021/08/29,5:00,0.0
2021/08/29,5:15,0.0
2021/08/29,5:30,0.0
2021/08/29,5:45,0.0
2021/08/29,6:00,0.0
2021/08/29,6:15,0.2
2021/08/29,6:30,1.3
2021/08/29,6:45,3.3
2021/08/29,7:00,5.3
2021/08/29,7:15,7.6
2021/08/29,7:30,9.8
2021/08/29,7:45,13.3
2021/08/29,8:00,8.9
2021/08/29,8:15,3.7
2021/08/29,8:30,2.9
2021/08/29,8:45,2.6
2021/08/29,9:00,3.9
2021/08/29,9:15,6.0
2021/08/29,9:30,9.0
2021/08/29,9:45,12.2
2021/08/29,10:00,15.7
2021/08/29,10:15,24.3
2021/08/29,10:30,4.7
2021/08/29,10:45,4.5
2021/08/29,11:00,6.4
2021/08/29,11:15,10.5
2021/08/29,11:30,4.6
2021/08/29,11:45,10.3
2021/08/29,12:00,16.8
2021/08/29,12:15,21.9
2021/08/29,12:30,26.5
2021/08/29,12:45,26.1
2021/08/29,13:00,23.1
2021/08/29,13:15,31.7
2021/08/29,13:30,42.6
2021/08/29,13:45,45.5
2021/08/29,14:00,49.3
2021/08/29,14:15,44.3
2021/08/29,14:30,50.2
2021/08/29,14:45,48.1
2021/08/29,15:00,42.6
2021/08/29,15:15,32.7
2021/08/29,15:30,32.7
2021/08/29,15:45,31.9
2021/08/29,16:00,28.8
2021/08/29,16:15,22.1
2021/08/29,16:30,23.7
2021/08/29,16:45,19.9
2021/08/29,17:00,15.7
2021/08/29,17:15,13.2
2021/08/29,17:30,9.9
2021/08/29,17:45,7.1
2021/08/29,18:00,4.9
2021/08/29,18:15,3.1
2021/08/29,18:30,1.5
2021/08/29,18:45,0.4
2021/08/29,19:00,0.0
2021/08/29,19:15,0.0
2021/08/29,19:30,0.0
2021/08/29,19:45,0.0
2021/08/29,20:00,0.0
