Date,Wind Spd, Wind Dir
2021/08/12 0:00,4.0,,
2021/08/12 0:01,4.0,,
2021/08/12 0:02,3.0,,
2021/08/12 0:03,3.0,,
2021/08/12 0:04,3.0,,
2021/08/12 0:05,2.0,,
2021/08/12 0:06,1.0,,
2021/08/12 0:07,1.0,,
2021/08/12 0:08,1.0,,
2021/08/12 0:09,1.0,,
2021/08/12 0:10,1.0,,
2021/08/12 0:11,1.0,,
2021/08/12 0:12,1.0,,
2021/08/12 0:13,1.0,,
2021/08/12 0:14,1.0,,
2021/08/12 0:15,1.0,,
2021/08/12 0:16,2.0,,
2021/08/12 0:17,2.0,,
2021/08/12 0:18,2.0,,
2021/08/12 0:19,2.0,,
2021/08/12 0:20,2.0,,
2021/08/12 0:21,2.0,,
2021/08/12 0:22,2.0,,
2021/08/12 0:23,2.0,,
2021/08/12 0:24,2.0,,
2021/08/12 0:25,1.0,,
2021/08/12 0:26,1.0,,
2021/08/12 0:27,1.0,,
2021/08/12 0:28,1.0,,
2021/08/12 0:29,1.0,,
2021/08/12 0:30,1.0,,
2021/08/12 0:31,1.0,,
2021/08/12 0:32,1.0,,
2021/08/12 0:33,1.0,,
2021/08/12 0:34,1.0,,
2021/08/12 0:35,1.0,,
2021/08/12 0:36,1.0,,
2021/08/12 0:37,1.0,,
2021/08/12 0:38,1.0,,
2021/08/12 0:39,1.0,,
2021/08/12 0:40,1.0,,
2021/08/12 0:41,1.0,,
2021/08/12 0:42,1.0,,
2021/08/12 0:43,1.0,,
2021/08/12 0:44,1.0,,
2021/08/12 0:45,1.0,,
2021/08/12 0:46,1.0,,
2021/08/12 0:47,2.0,,
2021/08/12 0:48,3.0,,
2021/08/12 0:49,3.0,,
2021/08/12 0:50,4.0,,
2021/08/12 0:51,5.0,,
2021/08/12 0:52,5.0,,
2021/08/12 0:53,5.0,,
2021/08/12 0:54,5.0,,
2021/08/12 0:55,5.0,,
2021/08/12 0:56,5.0,,
2021/08/12 0:57,6.0,,
2021/08/12 0:58,6.0,,
2021/08/12 0:59,5.0,,
2021/08/12 1:00,5.0,,
2021/08/12 1:01,4.0,,
2021/08/12 1:02,4.0,,
2021/08/12 1:03,4.0,,
2021/08/12 1:04,4.0,,
2021/08/12 1:05,4.0,,
2021/08/12 1:06,4.0,,
2021/08/12 1:07,4.0,,
2021/08/12 1:08,4.0,,
2021/08/12 1:09,4.0,,
2021/08/12 1:10,4.0,,
2021/08/12 1:11,4.0,,
2021/08/12 1:12,5.0,,
2021/08/12 1:13,5.0,,
2021/08/12 1:14,6.0,,
2021/08/12 1:15,5.0,,
2021/08/12 1:16,5.0,,
2021/08/12 1:17,5.0,,
2021/08/12 1:18,5.0,,
2021/08/12 1:19,5.0,,
2021/08/12 1:20,5.0,,
2021/08/12 1:21,4.0,,
2021/08/12 1:22,4.0,,
2021/08/12 1:23,4.0,,
2021/08/12 1:24,4.0,,
2021/08/12 1:25,4.0,,
2021/08/12 1:26,4.0,,
2021/08/12 1:27,4.0,,
2021/08/12 1:28,4.0,,
2021/08/12 1:29,3.0,,
2021/08/12 1:30,3.0,,
2021/08/12 1:31,4.0,,
2021/08/12 1:32,4.0,,
2021/08/12 1:33,4.0,,
2021/08/12 1:34,4.0,,
2021/08/12 1:35,4.0,,
2021/08/12 1:36,4.0,,
2021/08/12 1:37,4.0,,
2021/08/12 1:38,4.0,,
2021/08/12 1:39,4.0,,
2021/08/12 1:40,5.0,,
2021/08/12 1:41,5.0,,
2021/08/12 1:42,4.0,,
2021/08/12 1:43,4.0,,
2021/08/12 1:44,4.0,,
2021/08/12 1:45,4.0,,
2021/08/12 1:46,3.0,,
2021/08/12 1:47,3.0,,
2021/08/12 1:48,3.0,,
2021/08/12 1:49,4.0,,
2021/08/12 1:50,4.0,,
2021/08/12 1:51,3.0,,
2021/08/12 1:52,4.0,,
2021/08/12 1:53,4.0,,
2021/08/12 1:54,4.0,,
2021/08/12 1:55,5.0,,
2021/08/12 1:56,5.0,,
2021/08/12 1:57,5.0,,
2021/08/12 1:58,4.0,,
2021/08/12 1:59,4.0,,
2021/08/12 2:00,4.0,,
2021/08/12 2:01,4.0,,
2021/08/12 2:02,4.0,,
2021/08/12 2:03,4.0,,
2021/08/12 2:04,4.0,,
2021/08/12 2:05,4.0,,
2021/08/12 2:06,4.0,,
2021/08/12 2:07,4.0,,
2021/08/12 2:08,4.0,,
2021/08/12 2:09,4.0,,
2021/08/12 2:10,4.0,,
2021/08/12 2:11,4.0,,
2021/08/12 2:12,3.0,,
2021/08/12 2:13,3.0,,
2021/08/12 2:14,3.0,,
2021/08/12 2:15,4.0,,
2021/08/12 2:16,4.0,,
2021/08/12 2:17,4.0,,
2021/08/12 2:18,4.0,,
2021/08/12 2:19,4.0,,
2021/08/12 2:20,4.0,,
2021/08/12 2:21,4.0,,
2021/08/12 2:22,4.0,,
2021/08/12 2:23,5.0,,
2021/08/12 2:24,5.0,,
2021/08/12 2:25,4.0,,
2021/08/12 2:26,3.0,,
2021/08/12 2:27,3.0,,
2021/08/12 2:28,3.0,,
2021/08/12 2:29,3.0,,
2021/08/12 2:30,3.0,,
2021/08/12 2:31,3.0,,
2021/08/12 2:32,3.0,,
2021/08/12 2:33,3.0,,
2021/08/12 2:34,3.0,,
2021/08/12 2:35,3.0,,
2021/08/12 2:36,3.0,,
2021/08/12 2:37,2.0,,
2021/08/12 2:38,1.0,,
2021/08/12 2:39,1.0,,
2021/08/12 2:40,1.0,,
2021/08/12 2:41,1.0,,
2021/08/12 2:42,1.0,,
2021/08/12 2:43,1.0,,
2021/08/12 2:44,0.0,,
2021/08/12 2:45,0.0,,
2021/08/12 2:46,0.0,,
2021/08/12 2:47,0.0,,
2021/08/12 2:48,0.0,,
2021/08/12 2:49,0.0,,
2021/08/12 2:50,0.0,,
2021/08/12 2:51,0.0,,
2021/08/12 2:52,0.0,,
2021/08/12 2:53,0.0,,
2021/08/12 2:54,0.0,,
2021/08/12 2:55,0.0,,
2021/08/12 2:56,0.0,,
2021/08/12 2:57,0.0,,
2021/08/12 2:58,0.0,,
2021/08/12 2:59,0.0,,
2021/08/12 3:00,0.0,,
2021/08/12 3:01,0.0,,
2021/08/12 3:02,0.0,,
2021/08/12 3:03,0.0,,
2021/08/12 3:04,0.0,,
2021/08/12 3:05,0.0,,
2021/08/12 3:06,0.0,,
2021/08/12 3:07,0.0,,
2021/08/12 3:08,0.0,,
2021/08/12 3:09,0.0,,
2021/08/12 3:10,0.0,,
2021/08/12 3:11,0.0,,
2021/08/12 3:12,0.0,,
2021/08/12 3:13,0.0,,
2021/08/12 3:14,0.0,,
2021/08/12 3:15,0.0,,
2021/08/12 3:16,0.0,,
2021/08/12 3:17,0.0,,
2021/08/12 3:18,0.0,,
2021/08/12 3:19,0.0,,
2021/08/12 3:20,0.0,,
2021/08/12 3:21,0.0,,
2021/08/12 3:22,0.0,,
2021/08/12 3:23,0.0,,
2021/08/12 3:24,0.0,,
2021/08/12 3:25,0.0,,
2021/08/12 3:26,0.0,,
2021/08/12 3:27,0.0,,
2021/08/12 3:28,0.0,,
2021/08/12 3:29,0.0,,
2021/08/12 3:30,0.0,,
2021/08/12 3:31,0.0,,
2021/08/12 3:32,0.0,,
2021/08/12 3:33,0.0,,
2021/08/12 3:34,0.0,,
2021/08/12 3:35,0.0,,
2021/08/12 3:36,,,
2021/08/12 3:37,,,
2021/08/12 3:38,,,
2021/08/12 3:39,,,
2021/08/12 3:40,,,
2021/08/12 3:41,,,
2021/08/12 3:42,,,
2021/08/12 3:43,,,
2021/08/12 3:44,0.0,,
2021/08/12 3:45,0.0,,
2021/08/12 3:46,0.0,,
2021/08/12 3:47,0.0,,
2021/08/12 3:48,0.0,,
2021/08/12 3:49,0.0,,
2021/08/12 3:50,0.0,,
2021/08/12 3:51,1.0,,
2021/08/12 3:52,1.0,,
2021/08/12 3:53,1.0,,
2021/08/12 3:54,1.0,,
2021/08/12 3:55,0.0,,
2021/08/12 3:56,0.0,,
2021/08/12 3:57,0.0,,
2021/08/12 3:58,0.0,,
2021/08/12 3:59,0.0,,
2021/08/12 4:00,0.0,,
2021/08/12 4:01,0.0,,
2021/08/12 4:02,,,
2021/08/12 4:03,,,
2021/08/12 4:04,,,
2021/08/12 4:05,,,
2021/08/12 4:06,,,
2021/08/12 4:07,,,
2021/08/12 4:08,,,
2021/08/12 4:09,,,
2021/08/12 4:10,,,
2021/08/12 4:11,,,
2021/08/12 4:12,0.0,,
2021/08/12 4:13,0.0,,
2021/08/12 4:14,0.0,,
2021/08/12 4:15,0.0,,
2021/08/12 4:16,0.0,,
2021/08/12 4:17,0.0,,
2021/08/12 4:18,0.0,,
2021/08/12 4:19,0.0,,
2021/08/12 4:20,0.0,,
2021/08/12 4:21,0.0,,
2021/08/12 4:22,0.0,,
2021/08/12 4:23,0.0,,
2021/08/12 4:24,0.0,,
2021/08/12 4:25,0.0,,
2021/08/12 4:26,0.0,,
2021/08/12 4:27,0.0,,
2021/08/12 4:28,0.0,,
2021/08/12 4:29,0.0,,
2021/08/12 4:30,0.0,,
2021/08/12 4:31,0.0,,
2021/08/12 4:32,0.0,,
2021/08/12 4:33,0.0,,
2021/08/12 4:34,0.0,,
2021/08/12 4:35,0.0,,
2021/08/12 4:36,0.0,,
2021/08/12 4:37,0.0,,
2021/08/12 4:38,0.0,,
2021/08/12 4:39,0.0,,
2021/08/12 4:40,0.0,,
2021/08/12 4:41,0.0,,
2021/08/12 4:42,0.0,,
2021/08/12 4:43,0.0,,
2021/08/12 4:44,0.0,,
2021/08/12 4:45,0.0,,
2021/08/12 4:46,0.0,,
2021/08/12 4:47,0.0,,
2021/08/12 4:48,0.0,,
2021/08/12 4:49,0.0,,
2021/08/12 4:50,,,
2021/08/12 4:51,,,
2021/08/12 4:52,,,
2021/08/12 4:53,,,
2021/08/12 4:54,,,
2021/08/12 4:55,,,
2021/08/12 4:56,,,
2021/08/12 4:57,,,
2021/08/12 4:58,,,
2021/08/12 4:59,,,
2021/08/12 5:00,,,
2021/08/12 5:01,,,
2021/08/12 5:02,,,
2021/08/12 5:03,,,
2021/08/12 5:04,,,
2021/08/12 5:05,,,
2021/08/12 5:06,,,
2021/08/12 5:07,,,
2021/08/12 5:08,,,
2021/08/12 5:09,,,
2021/08/12 5:10,,,
2021/08/12 5:11,,,
2021/08/12 5:12,,,
2021/08/12 5:13,,,
2021/08/12 5:14,,,
2021/08/12 5:15,,,
2021/08/12 5:16,,,
2021/08/12 5:17,,,
2021/08/12 5:18,,,
2021/08/12 5:19,,,
2021/08/12 5:20,,,
2021/08/12 5:21,,,
2021/08/12 5:22,,,
2021/08/12 5:23,,,
2021/08/12 5:24,,,
2021/08/12 5:25,,,
2021/08/12 5:26,,,
2021/08/12 5:27,,,
2021/08/12 5:28,,,
2021/08/12 5:29,,,
2021/08/12 5:30,,,
2021/08/12 5:31,,,
2021/08/12 5:32,0.0,,
2021/08/12 5:33,0.0,,
2021/08/12 5:34,0.0,,
2021/08/12 5:35,0.0,,
2021/08/12 5:36,0.0,,
2021/08/12 5:37,0.0,,
2021/08/12 5:38,0.0,,
2021/08/12 5:39,0.0,,
2021/08/12 5:40,0.0,,
2021/08/12 5:41,0.0,,
2021/08/12 5:42,0.0,,
2021/08/12 5:43,0.0,,
2021/08/12 5:44,0.0,,
2021/08/12 5:45,0.0,,
2021/08/12 5:46,0.0,,
2021/08/12 5:47,0.0,,
2021/08/12 5:48,0.0,,
2021/08/12 5:49,0.0,,
2021/08/12 5:50,0.0,,
2021/08/12 5:51,0.0,,
2021/08/12 5:52,0.0,,
2021/08/12 5:53,0.0,,
2021/08/12 5:54,0.0,,
2021/08/12 5:55,0.0,,
2021/08/12 5:56,0.0,,
2021/08/12 5:57,,,
2021/08/12 5:58,,,
2021/08/12 5:59,0.0,,
2021/08/12 6:00,0.0,,
2021/08/12 6:01,0.0,,
2021/08/12 6:02,0.0,,
2021/08/12 6:03,0.0,,
2021/08/12 6:04,0.0,,
2021/08/12 6:05,0.0,,
2021/08/12 6:06,0.0,,
2021/08/12 6:07,0.0,,
2021/08/12 6:08,0.0,,
2021/08/12 6:09,,,
2021/08/12 6:10,,,
2021/08/12 6:11,,,
2021/08/12 6:12,,,
2021/08/12 6:13,,,
2021/08/12 6:14,,,
2021/08/12 6:15,0.0,,
2021/08/12 6:16,0.0,,
2021/08/12 6:17,0.0,,
2021/08/12 6:18,0.0,,
2021/08/12 6:19,0.0,,
2021/08/12 6:20,0.0,,
2021/08/12 6:21,0.0,,
2021/08/12 6:22,0.0,,
2021/08/12 6:23,0.0,,
2021/08/12 6:24,0.0,,
2021/08/12 6:25,,,
2021/08/12 6:26,,,
2021/08/12 6:27,,,
2021/08/12 6:28,,,
2021/08/12 6:29,,,
2021/08/12 6:30,,,
2021/08/12 6:31,,,
2021/08/12 6:32,,,
2021/08/12 6:33,,,
2021/08/12 6:34,,,
2021/08/12 6:35,,,
2021/08/12 6:36,,,
2021/08/12 6:37,,,
2021/08/12 6:38,,,
2021/08/12 6:39,,,
2021/08/12 6:40,,,
2021/08/12 6:41,,,
2021/08/12 6:42,,,
2021/08/12 6:43,,,
2021/08/12 6:44,,,
2021/08/12 6:45,,,
2021/08/12 6:46,,,
2021/08/12 6:47,,,
2021/08/12 6:48,,,
2021/08/12 6:49,,,
2021/08/12 6:50,,,
2021/08/12 6:51,,,
2021/08/12 6:52,,,
2021/08/12 6:53,,,
2021/08/12 6:54,,,
2021/08/12 6:55,,,
2021/08/12 6:56,,,
2021/08/12 6:57,,,
2021/08/12 6:58,,,
2021/08/12 6:59,,,
2021/08/12 7:00,0.0,,
2021/08/12 7:01,0.0,,
2021/08/12 7:02,0.0,,
2021/08/12 7:03,0.0,,
2021/08/12 7:04,0.0,,
2021/08/12 7:05,0.0,,
2021/08/12 7:06,0.0,,
2021/08/12 7:07,0.0,,
2021/08/12 7:08,0.0,,
2021/08/12 7:09,0.0,,
2021/08/12 7:10,0.0,,
2021/08/12 7:11,,,
2021/08/12 7:12,0.0,,
2021/08/12 7:13,0.0,,
2021/08/12 7:14,0.0,,
2021/08/12 7:15,0.0,,
2021/08/12 7:16,0.0,,
2021/08/12 7:17,0.0,,
2021/08/12 7:18,0.0,,
2021/08/12 7:19,0.0,,
2021/08/12 7:20,0.0,,
2021/08/12 7:21,0.0,,
2021/08/12 7:22,0.0,,
2021/08/12 7:23,0.0,,
2021/08/12 7:24,0.0,,
2021/08/12 7:25,0.0,,
2021/08/12 7:26,,,
2021/08/12 7:27,,,
