Date,Visibility
2021/08/29 0:00,40520.0,
2021/08/29 0:01,39510.0,
2021/08/29 0:02,39970.0,
2021/08/29 0:03,38660.0,
2021/08/29 0:04,37330.0,
2021/08/29 0:05,36540.0,
2021/08/29 0:06,34110.0,
2021/08/29 0:07,34860.0,
2021/08/29 0:08,33880.0,
2021/08/29 0:09,35320.0,
2021/08/29 0:10,34150.0,
2021/08/29 0:11,34050.0,
2021/08/29 0:12,34800.0,
2021/08/29 0:13,35830.0,
2021/08/29 0:14,35700.0,
2021/08/29 0:15,36830.0,
2021/08/29 0:16,38140.0,
2021/08/29 0:17,38020.0,
2021/08/29 0:18,39150.0,
2021/08/29 0:19,37870.0,
2021/08/29 0:20,37940.0,
2021/08/29 0:21,39560.0,
2021/08/29 0:22,37960.0,
2021/08/29 0:23,37940.0,
2021/08/29 0:24,38320.0,
2021/08/29 0:25,37880.0,
2021/08/29 0:26,38750.0,
2021/08/29 0:27,37360.0,
2021/08/29 0:28,38770.0,
2021/08/29 0:29,39110.0,
2021/08/29 0:30,39620.0,
2021/08/29 0:31,38520.0,
2021/08/29 0:32,39760.0,
2021/08/29 0:33,37870.0,
2021/08/29 0:34,37130.0,
2021/08/29 0:35,37780.0,
2021/08/29 0:36,38080.0,
2021/08/29 0:37,39130.0,
2021/08/29 0:38,38910.0,
2021/08/29 0:39,38620.0,
2021/08/29 0:40,38270.0,
2021/08/29 0:41,38790.0,
2021/08/29 0:42,39040.0,
2021/08/29 0:43,39210.0,
2021/08/29 0:44,40890.0,
2021/08/29 0:45,41130.0,
2021/08/29 0:46,40620.0,
2021/08/29 0:47,40220.0,
2021/08/29 0:48,39810.0,
2021/08/29 0:49,39720.0,
2021/08/29 0:50,39740.0,
2021/08/29 0:51,39920.0,
2021/08/29 0:52,39740.0,
2021/08/29 0:53,40000.0,
2021/08/29 0:54,38700.0,
2021/08/29 0:55,38150.0,
2021/08/29 0:56,37330.0,
2021/08/29 0:57,38300.0,
2021/08/29 0:58,39760.0,
2021/08/29 0:59,40560.0,
2021/08/29 1:00,40690.0,
2021/08/29 1:01,39520.0,
2021/08/29 1:02,38830.0,
2021/08/29 1:03,39680.0,
2021/08/29 1:04,39990.0,
2021/08/29 1:05,38700.0,
2021/08/29 1:06,37550.0,
2021/08/29 1:07,35690.0,
2021/08/29 1:08,33570.0,
2021/08/29 1:09,33450.0,
2021/08/29 1:10,32560.0,
2021/08/29 1:11,32730.0,
2021/08/29 1:12,33080.0,
2021/08/29 1:13,33240.0,
2021/08/29 1:14,32700.0,
2021/08/29 1:15,33040.0,
2021/08/29 1:16,34470.0,
2021/08/29 1:17,35200.0,
2021/08/29 1:18,36010.0,
2021/08/29 1:19,36090.0,
2021/08/29 1:20,36430.0,
2021/08/29 1:21,36540.0,
2021/08/29 1:22,36450.0,
2021/08/29 1:23,35790.0,
2021/08/29 1:24,35950.0,
2021/08/29 1:25,36030.0,
2021/08/29 1:26,36100.0,
2021/08/29 1:27,37310.0,
