Date,Grass Temperature
2021/07/15 17:00,36.9,
2021/07/15 17:01,36.8,
2021/07/15 17:02,36.7,
2021/07/15 17:03,36.7,
2021/07/15 17:04,36.7,
2021/07/15 17:05,36.6,
2021/07/15 17:06,36.7,
2021/07/15 17:07,36.6,
2021/07/15 17:08,36.5,
2021/07/15 17:09,36.5,
2021/07/15 17:10,36.5,
2021/07/15 17:11,36.4,
2021/07/15 17:12,36.3,
2021/07/15 17:13,36.3,
2021/07/15 17:14,36.3,
2021/07/15 17:15,36.3,
2021/07/15 17:16,36.4,
2021/07/15 17:17,36.4,
2021/07/15 17:18,36.4,
2021/07/15 17:19,36.4,
2021/07/15 17:20,36.4,
2021/07/15 17:21,36.2,
2021/07/15 17:22,36.1,
2021/07/15 17:23,36.0,
2021/07/15 17:24,35.9,
2021/07/15 17:25,35.9,
2021/07/15 17:26,35.8,
2021/07/15 17:27,35.7,
2021/07/15 17:28,35.5,
2021/07/15 17:29,35.4,
2021/07/15 17:30,35.3,
2021/07/15 17:31,35.2,
2021/07/15 17:32,35.1,
2021/07/15 17:33,35.0,
2021/07/15 17:34,34.8,
2021/07/15 17:35,34.7,
2021/07/15 17:36,34.6,
2021/07/15 17:37,34.5,
2021/07/15 17:38,34.3,
2021/07/15 17:39,34.2,
2021/07/15 17:40,34.1,
2021/07/15 17:41,34.1,
2021/07/15 17:42,34.2,
2021/07/15 17:43,34.2,
2021/07/15 17:44,34.2,
2021/07/15 17:45,34.1,
2021/07/15 17:46,33.9,
2021/07/15 17:47,33.8,
2021/07/15 17:48,33.7,
2021/07/15 17:49,33.6,
2021/07/15 17:50,33.5,
2021/07/15 17:51,33.3,
2021/07/15 17:52,33.2,
2021/07/15 17:53,33.1,
2021/07/15 17:54,33.0,
2021/07/15 17:55,33.0,
2021/07/15 17:56,32.9,
2021/07/15 17:57,32.8,
2021/07/15 17:58,32.7,
2021/07/15 17:59,32.6,
2021/07/15 18:00,32.5,
2021/07/15 18:01,32.4,
2021/07/15 18:02,32.3,
2021/07/15 18:03,32.2,
2021/07/15 18:04,32.2,
2021/07/15 18:05,32.2,
2021/07/15 18:06,32.1,
2021/07/15 18:07,32.1,
2021/07/15 18:08,32.0,
2021/07/15 18:09,31.9,
2021/07/15 18:10,31.9,
2021/07/15 18:11,31.8,
2021/07/15 18:12,31.8,
2021/07/15 18:13,31.6,
2021/07/15 18:14,31.5,
2021/07/15 18:15,31.5,
2021/07/15 18:16,31.4,
2021/07/15 18:17,31.3,
2021/07/15 18:18,31.3,
2021/07/15 18:19,31.3,
2021/07/15 18:20,31.2,
2021/07/15 18:21,31.2,
2021/07/15 18:22,31.1,
2021/07/15 18:23,31.1,
2021/07/15 18:24,31.0,
2021/07/15 18:25,31.0,
2021/07/15 18:26,31.0,
2021/07/15 18:27,31.0,
2021/07/15 18:28,30.9,
2021/07/15 18:29,30.9,
2021/07/15 18:30,30.8,
2021/07/15 18:31,30.8,
2021/07/15 18:32,30.8,
2021/07/15 18:33,30.7,
2021/07/15 18:34,30.6,
2021/07/15 18:35,30.6,
2021/07/15 18:36,30.5,
2021/07/15 18:37,30.6,
2021/07/15 18:38,30.5,
2021/07/15 18:39,30.4,
2021/07/15 18:40,30.4,
2021/07/15 18:41,30.4,
2021/07/15 18:42,30.4,
2021/07/15 18:43,30.4,
2021/07/15 18:44,30.3,
2021/07/15 18:45,30.2,
2021/07/15 18:46,30.3,
2021/07/15 18:47,30.2,
2021/07/15 18:48,30.2,
2021/07/15 18:49,30.2,
2021/07/15 18:50,30.1,
2021/07/15 18:51,30.1,
2021/07/15 18:52,30.1,
2021/07/15 18:53,30.1,
2021/07/15 18:54,30.0,
2021/07/15 18:55,30.0,
2021/07/15 18:56,30.0,
2021/07/15 18:57,30.0,
2021/07/15 18:58,29.9,
2021/07/15 18:59,29.9,
2021/07/15 19:00,29.9,
2021/07/15 19:01,29.8,
2021/07/15 19:02,29.8,
2021/07/15 19:03,29.7,
2021/07/15 19:04,29.8,
2021/07/15 19:05,29.8,
2021/07/15 19:06,29.7,
2021/07/15 19:07,29.7,
2021/07/15 19:08,29.7,
2021/07/15 19:09,29.7,
2021/07/15 19:10,29.7,
2021/07/15 19:11,29.6,
2021/07/15 19:12,29.6,
2021/07/15 19:13,29.6,
2021/07/15 19:14,29.6,
2021/07/15 19:15,29.5,
2021/07/15 19:16,29.5,
2021/07/15 19:17,29.5,
2021/07/15 19:18,29.5,
2021/07/15 19:19,29.5,
2021/07/15 19:20,29.4,
2021/07/15 19:21,29.4,
2021/07/15 19:22,29.4,
2021/07/15 19:23,29.4,
2021/07/15 19:24,29.4,
2021/07/15 19:25,29.3,
2021/07/15 19:26,29.3,
2021/07/15 19:27,29.3,
2021/07/15 19:28,29.3,
2021/07/15 19:29,29.2,
2021/07/15 19:30,29.2,
2021/07/15 19:31,29.2,
2021/07/15 19:32,29.2,
2021/07/15 19:33,29.2,
2021/07/15 19:34,29.2,
2021/07/15 19:35,29.2,
2021/07/15 19:36,29.1,
2021/07/15 19:37,29.1,
2021/07/15 19:38,29.1,
2021/07/15 19:39,29.1,
2021/07/15 19:40,29.2,
2021/07/15 19:41,29.1,
2021/07/15 19:42,29.1,
2021/07/15 19:43,29.1,
2021/07/15 19:44,29.0,
2021/07/15 19:45,29.0,
2021/07/15 19:46,29.0,
2021/07/15 19:47,29.0,
2021/07/15 19:48,29.0,
2021/07/15 19:49,29.0,
2021/07/15 19:50,29.0,
2021/07/15 19:51,29.0,
2021/07/15 19:52,29.0,
2021/07/15 19:53,29.1,
2021/07/15 19:54,29.0,
2021/07/15 19:55,28.9,
2021/07/15 19:56,28.9,
2021/07/15 19:57,28.9,
2021/07/15 19:58,28.9,
2021/07/15 19:59,28.9,
2021/07/15 20:00,28.9,
2021/07/15 20:01,28.9,
2021/07/15 20:02,28.9,
2021/07/15 20:03,28.9,
2021/07/15 20:04,28.9,
2021/07/15 20:05,28.9,
2021/07/15 20:06,28.9,
2021/07/15 20:07,28.8,
2021/07/15 20:08,28.8,
2021/07/15 20:09,28.8,
2021/07/15 20:10,28.8,
2021/07/15 20:11,28.8,
2021/07/15 20:12,28.8,
2021/07/15 20:13,28.8,
2021/07/15 20:14,28.7,
2021/07/15 20:15,28.7,
2021/07/15 20:16,28.7,
2021/07/15 20:17,28.7,
2021/07/15 20:18,28.8,
2021/07/15 20:19,28.8,
2021/07/15 20:20,28.8,
2021/07/15 20:21,28.8,
2021/07/15 20:22,28.8,
2021/07/15 20:23,28.8,
2021/07/15 20:24,28.8,
2021/07/15 20:25,28.8,
2021/07/15 20:26,28.7,
2021/07/15 20:27,28.6,
2021/07/15 20:28,28.6,
2021/07/15 20:29,28.6,
2021/07/15 20:30,28.7,
2021/07/15 20:31,28.7,
2021/07/15 20:32,28.7,
2021/07/15 20:33,28.6,
2021/07/15 20:34,28.6,
2021/07/15 20:35,28.5,
2021/07/15 20:36,28.6,
2021/07/15 20:37,28.6,
2021/07/15 20:38,28.6,
2021/07/15 20:39,28.6,
2021/07/15 20:40,28.6,
2021/07/15 20:41,28.6,
2021/07/15 20:42,28.6,
2021/07/15 20:43,28.6,
2021/07/15 20:44,28.6,
2021/07/15 20:45,28.6,
2021/07/15 20:46,28.6,
2021/07/15 20:47,28.6,
2021/07/15 20:48,28.6,
2021/07/15 20:49,28.6,
2021/07/15 20:50,28.6,
2021/07/15 20:51,28.6,
2021/07/15 20:52,28.6,
2021/07/15 20:53,28.6,
2021/07/15 20:54,28.6,
2021/07/15 20:55,28.6,
2021/07/15 20:56,28.6,
2021/07/15 20:57,28.5,
2021/07/15 20:58,28.5,
2021/07/15 20:59,28.5,
2021/07/15 21:00,28.6,
2021/07/15 21:01,28.5,
2021/07/15 21:02,28.5,
2021/07/15 21:03,28.5,
2021/07/15 21:04,28.4,
2021/07/15 21:05,28.4,
2021/07/15 21:06,28.4,
2021/07/15 21:07,28.4,
