2021/08/20,5:00,0.0
2021/08/20,5:15,0.0
2021/08/20,5:30,0.0
2021/08/20,5:45,0.0
2021/08/20,6:00,0.0
2021/08/20,6:15,0.5
2021/08/20,6:30,1.9
2021/08/20,6:45,3.9
2021/08/20,7:00,6.3
2021/08/20,7:15,9.0
2021/08/20,7:30,11.4
2021/08/20,7:45,13.7
2021/08/20,8:00,19.9
2021/08/20,8:15,22.1
2021/08/20,8:30,22.1
2021/08/20,8:45,28.3
2021/08/20,9:00,31.1
2021/08/20,9:15,38.1
2021/08/20,9:30,41.3
2021/08/20,9:45,45.1
2021/08/20,10:00,46.2
2021/08/20,10:15,50.7
2021/08/20,10:30,53.6
2021/08/20,10:45,55.8
2021/08/20,11:00,57.9
2021/08/20,11:15,59.8
2021/08/20,11:30,61.3
2021/08/20,11:45,62.6
2021/08/20,12:00,62.7
2021/08/20,12:15,63.5
2021/08/20,12:30,63.5
2021/08/20,12:45,63.1
2021/08/20,13:00,62.3
2021/08/20,13:15,61.9
2021/08/20,13:30,61.7
2021/08/20,13:45,60.1
2021/08/20,14:00,58.3
2021/08/20,14:15,56.4
2021/08/20,14:30,55.1
2021/08/20,14:45,52.9
2021/08/20,15:00,49.5
2021/08/20,15:15,41.9
2021/08/20,15:30,42.7
2021/08/20,15:45,39.4
2021/08/20,16:00,35.9
2021/08/20,16:15,32.1
2021/08/20,16:30,28.7
2021/08/20,16:45,24.9
2021/08/20,17:00,21.1
2021/08/20,17:15,17.4
2021/08/20,17:30,13.6
2021/08/20,17:45,10.0
2021/08/20,18:00,6.7
2021/08/20,18:15,4.3
2021/08/20,18:30,2.5
2021/08/20,18:45,1.1
2021/08/20,19:00,0.1
2021/08/20,19:15,0.0
2021/08/20,19:30,0.0
2021/08/20,19:45,0.0
2021/08/20,20:00,0.0
