Date,Temp,RH
2021/08/22 0:00,28.5,,
2021/08/22 0:01,28.5,,
2021/08/22 0:02,28.5,,
2021/08/22 0:03,28.5,,
2021/08/22 0:04,28.5,,
2021/08/22 0:05,28.5,,
2021/08/22 0:06,28.5,,
2021/08/22 0:07,28.5,,
2021/08/22 0:08,28.5,,
2021/08/22 0:09,28.5,,
2021/08/22 0:10,28.6,,
2021/08/22 0:11,28.6,,
2021/08/22 0:12,28.6,,
2021/08/22 0:13,28.6,,
2021/08/22 0:14,28.5,,
2021/08/22 0:15,28.5,,
2021/08/22 0:16,28.5,,
2021/08/22 0:17,28.5,,
2021/08/22 0:18,28.5,,
2021/08/22 0:19,28.5,,
2021/08/22 0:20,28.5,,
2021/08/22 0:21,28.5,,
2021/08/22 0:22,28.5,,
2021/08/22 0:23,28.5,,
2021/08/22 0:24,28.5,,
2021/08/22 0:25,28.5,,
2021/08/22 0:26,28.5,,
2021/08/22 0:27,28.5,,
2021/08/22 0:28,28.5,,
2021/08/22 0:29,28.5,,
2021/08/22 0:30,28.5,,
2021/08/22 0:31,28.5,,
2021/08/22 0:32,28.5,,
2021/08/22 0:33,28.4,,
2021/08/22 0:34,28.4,,
2021/08/22 0:35,28.4,,
2021/08/22 0:36,28.4,,
2021/08/22 0:37,28.4,,
2021/08/22 0:38,28.5,,
2021/08/22 0:39,28.5,,
2021/08/22 0:40,28.4,,
2021/08/22 0:41,28.4,,
2021/08/22 0:42,28.4,,
2021/08/22 0:43,28.4,,
2021/08/22 0:44,28.4,,
2021/08/22 0:45,28.4,,
2021/08/22 0:46,28.4,,
2021/08/22 0:47,28.4,,
2021/08/22 0:48,28.4,,
2021/08/22 0:49,28.4,,
2021/08/22 0:50,28.3,,
2021/08/22 0:51,28.4,,
2021/08/22 0:52,28.4,,
2021/08/22 0:53,28.3,,
2021/08/22 0:54,28.3,,
2021/08/22 0:55,28.3,,
2021/08/22 0:56,28.3,,
2021/08/22 0:57,28.3,,
2021/08/22 0:58,28.3,,
2021/08/22 0:59,28.3,,
2021/08/22 1:00,28.3,,
2021/08/22 1:01,28.3,,
2021/08/22 1:02,28.3,,
2021/08/22 1:03,28.3,,
2021/08/22 1:04,28.3,,
2021/08/22 1:05,28.3,,
2021/08/22 1:06,28.3,,
2021/08/22 1:07,28.3,,
2021/08/22 1:08,28.3,,
2021/08/22 1:09,28.3,,
2021/08/22 1:10,28.3,,
2021/08/22 1:11,28.2,,
2021/08/22 1:12,28.2,,
2021/08/22 1:13,28.2,,
2021/08/22 1:14,28.2,,
2021/08/22 1:15,28.3,,
2021/08/22 1:16,28.3,,
2021/08/22 1:17,28.3,,
2021/08/22 1:18,28.3,,
2021/08/22 1:19,28.3,,
2021/08/22 1:20,28.3,,
2021/08/22 1:21,28.3,,
2021/08/22 1:22,28.2,,
2021/08/22 1:23,28.2,,
2021/08/22 1:24,28.2,,
2021/08/22 1:25,28.2,,
2021/08/22 1:26,28.2,,
2021/08/22 1:27,28.3,,
2021/08/22 1:28,28.3,,
2021/08/22 1:29,28.2,,
2021/08/22 1:30,28.2,,
2021/08/22 1:31,28.2,,
2021/08/22 1:32,28.2,,
2021/08/22 1:33,28.1,,
2021/08/22 1:34,28.1,,
2021/08/22 1:35,28.1,,
2021/08/22 1:36,28.0,,
2021/08/22 1:37,27.9,,
2021/08/22 1:38,27.9,,
2021/08/22 1:39,28.0,,
2021/08/22 1:40,28.0,,
2021/08/22 1:41,28.0,,
2021/08/22 1:42,28.0,,
2021/08/22 1:43,28.0,,
2021/08/22 1:44,28.0,,
2021/08/22 1:45,28.0,,
2021/08/22 1:46,28.0,,
2021/08/22 1:47,28.0,,
2021/08/22 1:48,28.0,,
2021/08/22 1:49,28.0,,
2021/08/22 1:50,28.0,,
2021/08/22 1:51,28.0,,
2021/08/22 1:52,28.0,,
2021/08/22 1:53,28.0,,
2021/08/22 1:54,27.9,,
2021/08/22 1:55,27.9,,
2021/08/22 1:56,27.9,,
2021/08/22 1:57,27.9,,
2021/08/22 1:58,27.9,,
2021/08/22 1:59,27.8,,
2021/08/22 2:00,27.8,,
2021/08/22 2:01,27.9,,
2021/08/22 2:02,27.9,,
2021/08/22 2:03,27.9,,
2021/08/22 2:04,27.9,,
2021/08/22 2:05,27.9,,
2021/08/22 2:06,27.8,,
2021/08/22 2:07,27.8,,
2021/08/22 2:08,27.8,,
2021/08/22 2:09,27.8,,
2021/08/22 2:10,27.8,,
2021/08/22 2:11,27.8,,
2021/08/22 2:12,27.8,,
2021/08/22 2:13,27.8,,
2021/08/22 2:14,27.8,,
2021/08/22 2:15,27.8,,
2021/08/22 2:16,27.8,,
2021/08/22 2:17,27.8,,
2021/08/22 2:18,27.8,,
2021/08/22 2:19,27.8,,
2021/08/22 2:20,27.8,,
2021/08/22 2:21,27.8,,
2021/08/22 2:22,27.9,,
2021/08/22 2:23,27.9,,
2021/08/22 2:24,27.9,,
2021/08/22 2:25,27.9,,
2021/08/22 2:26,27.8,,
2021/08/22 2:27,27.8,,
2021/08/22 2:28,27.8,,
2021/08/22 2:29,27.7,,
2021/08/22 2:30,27.8,,
2021/08/22 2:31,27.8,,
2021/08/22 2:32,27.8,,
2021/08/22 2:33,27.8,,
2021/08/22 2:34,27.8,,
2021/08/22 2:35,27.8,,
2021/08/22 2:36,27.8,,
2021/08/22 2:37,27.8,,
2021/08/22 2:38,27.8,,
2021/08/22 2:39,27.8,,
2021/08/22 2:40,27.8,,
2021/08/22 2:41,27.8,,
2021/08/22 2:42,27.8,,
2021/08/22 2:43,27.8,,
2021/08/22 2:44,27.8,,
2021/08/22 2:45,27.8,,
2021/08/22 2:46,27.8,,
2021/08/22 2:47,27.8,,
2021/08/22 2:48,27.8,,
2021/08/22 2:49,27.8,,
2021/08/22 2:50,27.8,,
2021/08/22 2:51,27.8,,
2021/08/22 2:52,27.7,,
2021/08/22 2:53,27.7,,
2021/08/22 2:54,27.7,,
2021/08/22 2:55,27.7,,
2021/08/22 2:56,27.7,,
2021/08/22 2:57,27.7,,
2021/08/22 2:58,27.7,,
2021/08/22 2:59,27.7,,
2021/08/22 3:00,27.6,,
2021/08/22 3:01,27.6,,
2021/08/22 3:02,27.6,,
2021/08/22 3:03,27.6,,
2021/08/22 3:04,27.5,,
2021/08/22 3:05,27.5,,
2021/08/22 3:06,27.4,,
2021/08/22 3:07,27.4,,
2021/08/22 3:08,27.4,,
2021/08/22 3:09,27.4,,
2021/08/22 3:10,27.4,,
2021/08/22 3:11,27.4,,
2021/08/22 3:12,27.4,,
2021/08/22 3:13,27.4,,
2021/08/22 3:14,27.4,,
2021/08/22 3:15,27.4,,
2021/08/22 3:16,27.4,,
2021/08/22 3:17,27.4,,
2021/08/22 3:18,27.4,,
2021/08/22 3:19,27.4,,
2021/08/22 3:20,27.4,,
2021/08/22 3:21,27.4,,
2021/08/22 3:22,27.4,,
2021/08/22 3:23,27.4,,
2021/08/22 3:24,27.5,,
2021/08/22 3:25,27.6,,
2021/08/22 3:26,27.6,,
2021/08/22 3:27,27.7,,
2021/08/22 3:28,27.7,,
2021/08/22 3:29,27.8,,
2021/08/22 3:30,27.8,,
2021/08/22 3:31,27.8,,
2021/08/22 3:32,27.8,,
2021/08/22 3:33,27.8,,
2021/08/22 3:34,27.9,,
2021/08/22 3:35,27.9,,
2021/08/22 3:36,27.9,,
2021/08/22 3:37,27.8,,
2021/08/22 3:38,27.8,,
2021/08/22 3:39,27.8,,
2021/08/22 3:40,27.8,,
2021/08/22 3:41,27.8,,
2021/08/22 3:42,27.7,,
2021/08/22 3:43,27.7,,
2021/08/22 3:44,27.7,,
2021/08/22 3:45,27.6,,
2021/08/22 3:46,27.6,,
2021/08/22 3:47,27.6,,
2021/08/22 3:48,27.6,,
2021/08/22 3:49,27.6,,
2021/08/22 3:50,27.6,,
2021/08/22 3:51,27.5,,
2021/08/22 3:52,27.5,,
2021/08/22 3:53,27.5,,
2021/08/22 3:54,27.5,,
2021/08/22 3:55,27.4,,
2021/08/22 3:56,27.4,,
2021/08/22 3:57,27.4,,
2021/08/22 3:58,27.4,,
2021/08/22 3:59,27.3,,
2021/08/22 4:00,27.3,,
2021/08/22 4:01,27.3,,
2021/08/22 4:02,27.3,,
2021/08/22 4:03,27.4,,
2021/08/22 4:04,27.4,,
2021/08/22 4:05,27.4,,
2021/08/22 4:06,27.4,,
2021/08/22 4:07,27.4,,
2021/08/22 4:08,27.4,,
2021/08/22 4:09,27.4,,
2021/08/22 4:10,27.4,,
2021/08/22 4:11,27.4,,
2021/08/22 4:12,27.4,,
2021/08/22 4:13,27.4,,
2021/08/22 4:14,27.5,,
2021/08/22 4:15,27.5,,
2021/08/22 4:16,27.4,,
2021/08/22 4:17,27.4,,
2021/08/22 4:18,27.4,,
2021/08/22 4:19,27.4,,
2021/08/22 4:20,27.4,,
2021/08/22 4:21,27.3,,
2021/08/22 4:22,27.3,,
2021/08/22 4:23,27.3,,
2021/08/22 4:24,27.3,,
2021/08/22 4:25,27.3,,
2021/08/22 4:26,27.3,,
2021/08/22 4:27,27.3,,
2021/08/22 4:28,27.3,,
2021/08/22 4:29,27.3,,
2021/08/22 4:30,27.3,,
2021/08/22 4:31,27.3,,
2021/08/22 4:32,27.3,,
2021/08/22 4:33,27.3,,
2021/08/22 4:34,27.4,,
2021/08/22 4:35,27.4,,
2021/08/22 4:36,27.5,,
2021/08/22 4:37,27.5,,
2021/08/22 4:38,27.5,,
2021/08/22 4:39,27.5,,
2021/08/22 4:40,27.5,,
2021/08/22 4:41,27.5,,
2021/08/22 4:42,27.5,,
2021/08/22 4:43,27.5,,
2021/08/22 4:44,27.5,,
2021/08/22 4:45,27.6,,
2021/08/22 4:46,27.6,,
2021/08/22 4:47,27.6,,
2021/08/22 4:48,27.6,,
2021/08/22 4:49,27.6,,
2021/08/22 4:50,27.6,,
2021/08/22 4:51,27.6,,
2021/08/22 4:52,27.5,,
2021/08/22 4:53,27.6,,
2021/08/22 4:54,27.5,,
2021/08/22 4:55,27.5,,
2021/08/22 4:56,27.5,,
2021/08/22 4:57,27.5,,
2021/08/22 4:58,27.5,,
2021/08/22 4:59,27.5,,
2021/08/22 5:00,27.5,,
2021/08/22 5:01,27.5,,
2021/08/22 5:02,27.5,,
2021/08/22 5:03,27.5,,
2021/08/22 5:04,27.5,,
2021/08/22 5:05,27.5,,
2021/08/22 5:06,27.5,,
2021/08/22 5:07,27.5,,
2021/08/22 5:08,27.5,,
2021/08/22 5:09,27.6,,
2021/08/22 5:10,27.6,,
2021/08/22 5:11,27.6,,
2021/08/22 5:12,27.6,,
2021/08/22 5:13,27.6,,
2021/08/22 5:14,27.6,,
2021/08/22 5:15,27.6,,
2021/08/22 5:16,27.6,,
2021/08/22 5:17,27.6,,
2021/08/22 5:18,27.6,,
2021/08/22 5:19,27.6,,
2021/08/22 5:20,27.6,,
2021/08/22 5:21,27.6,,
2021/08/22 5:22,27.6,,
2021/08/22 5:23,27.6,,
2021/08/22 5:24,27.6,,
2021/08/22 5:25,27.6,,
2021/08/22 5:26,27.5,,
2021/08/22 5:27,27.6,,
2021/08/22 5:28,27.6,,
2021/08/22 5:29,27.6,,
2021/08/22 5:30,27.5,,
2021/08/22 5:31,27.5,,
2021/08/22 5:32,27.5,,
2021/08/22 5:33,27.5,,
2021/08/22 5:34,27.5,,
2021/08/22 5:35,27.5,,
2021/08/22 5:36,27.5,,
2021/08/22 5:37,27.4,,
2021/08/22 5:38,27.4,,
2021/08/22 5:39,27.3,,
2021/08/22 5:40,27.3,,
2021/08/22 5:41,27.3,,
2021/08/22 5:42,27.3,,
2021/08/22 5:43,27.3,,
2021/08/22 5:44,27.3,,
2021/08/22 5:45,27.3,,
2021/08/22 5:46,27.2,,
2021/08/22 5:47,27.2,,
2021/08/22 5:48,27.2,,
2021/08/22 5:49,27.2,,
2021/08/22 5:50,27.3,,
2021/08/22 5:51,27.3,,
2021/08/22 5:52,27.2,,
2021/08/22 5:53,27.3,,
2021/08/22 5:54,27.3,,
2021/08/22 5:55,27.3,,
2021/08/22 5:56,27.3,,
2021/08/22 5:57,27.3,,
2021/08/22 5:58,27.2,,
2021/08/22 5:59,27.2,,
2021/08/22 6:00,27.2,,
2021/08/22 6:01,27.2,,
2021/08/22 6:02,27.2,,
2021/08/22 6:03,27.2,,
2021/08/22 6:04,27.2,,
2021/08/22 6:05,27.2,,
2021/08/22 6:06,27.2,,
2021/08/22 6:07,27.2,,
2021/08/22 6:08,27.2,,
2021/08/22 6:09,27.2,,
2021/08/22 6:10,27.2,,
2021/08/22 6:11,27.2,,
2021/08/22 6:12,27.2,,
2021/08/22 6:13,27.2,,
2021/08/22 6:14,27.2,,
2021/08/22 6:15,27.2,,
2021/08/22 6:16,27.1,,
2021/08/22 6:17,27.1,,
2021/08/22 6:18,27.1,,
2021/08/22 6:19,27.1,,
2021/08/22 6:20,27.1,,
2021/08/22 6:21,27.1,,
2021/08/22 6:22,27.1,,
2021/08/22 6:23,27.2,,
2021/08/22 6:24,27.2,,
2021/08/22 6:25,27.2,,
2021/08/22 6:26,27.2,,
2021/08/22 6:27,27.2,,
2021/08/22 6:28,27.3,,
2021/08/22 6:29,27.4,,
2021/08/22 6:30,27.4,,
2021/08/22 6:31,27.5,,
2021/08/22 6:32,27.5,,
2021/08/22 6:33,27.5,,
2021/08/22 6:34,27.5,,
2021/08/22 6:35,27.5,,
2021/08/22 6:36,27.5,,
2021/08/22 6:37,27.6,,
2021/08/22 6:38,27.6,,
2021/08/22 6:39,27.6,,
2021/08/22 6:40,27.6,,
2021/08/22 6:41,27.6,,
2021/08/22 6:42,27.6,,
2021/08/22 6:43,27.6,,
2021/08/22 6:44,27.7,,
2021/08/22 6:45,27.7,,
2021/08/22 6:46,27.7,,
2021/08/22 6:47,27.7,,
2021/08/22 6:48,27.7,,
2021/08/22 6:49,27.7,,
2021/08/22 6:50,27.7,,
2021/08/22 6:51,27.7,,
2021/08/22 6:52,27.7,,
2021/08/22 6:53,27.7,,
2021/08/22 6:54,27.8,,
2021/08/22 6:55,27.8,,
2021/08/22 6:56,27.8,,
2021/08/22 6:57,27.8,,
2021/08/22 6:58,27.8,,
2021/08/22 6:59,27.8,,
2021/08/22 7:00,27.8,,
2021/08/22 7:01,27.8,,
2021/08/22 7:02,27.8,,
2021/08/22 7:03,27.8,,
2021/08/22 7:04,27.8,,
2021/08/22 7:05,27.8,,
2021/08/22 7:06,27.8,,
2021/08/22 7:07,27.8,,
2021/08/22 7:08,27.8,,
2021/08/22 7:09,27.9,,
2021/08/22 7:10,27.9,,
2021/08/22 7:11,28.0,,
2021/08/22 7:12,28.0,,
2021/08/22 7:13,28.1,,
2021/08/22 7:14,28.1,,
2021/08/22 7:15,28.1,,
2021/08/22 7:16,28.2,,
2021/08/22 7:17,28.2,,
2021/08/22 7:18,28.2,,
2021/08/22 7:19,28.3,,
2021/08/22 7:20,28.3,,
2021/08/22 7:21,28.4,,
2021/08/22 7:22,28.5,,
2021/08/22 7:23,28.5,,
2021/08/22 7:24,28.6,,
2021/08/22 7:25,28.6,,
2021/08/22 7:26,28.7,,
2021/08/22 7:27,28.7,,
2021/08/22 7:28,28.7,,
2021/08/22 7:29,28.8,,
2021/08/22 7:30,28.8,,
2021/08/22 7:31,28.9,,
2021/08/22 7:32,28.9,,
2021/08/22 7:33,28.9,,
2021/08/22 7:34,29.0,,
2021/08/22 7:35,29.0,,
2021/08/22 7:36,29.1,,
2021/08/22 7:37,29.1,,
2021/08/22 7:38,29.1,,
2021/08/22 7:39,29.2,,
2021/08/22 7:40,29.2,,
2021/08/22 7:41,29.2,,
2021/08/22 7:42,29.2,,
2021/08/22 7:43,29.3,,
2021/08/22 7:44,29.3,,
2021/08/22 7:45,29.3,,
2021/08/22 7:46,29.3,,
2021/08/22 7:47,29.4,,
2021/08/22 7:48,29.4,,
2021/08/22 7:49,29.5,,
2021/08/22 7:50,29.5,,
2021/08/22 7:51,29.6,,
2021/08/22 7:52,29.6,,
2021/08/22 7:53,29.7,,
2021/08/22 7:54,29.7,,
2021/08/22 7:55,29.7,,
2021/08/22 7:56,29.8,,
2021/08/22 7:57,29.8,,
2021/08/22 7:58,29.8,,
2021/08/22 7:59,29.9,,
2021/08/22 8:00,29.9,,
2021/08/22 8:01,29.9,,
2021/08/22 8:02,29.9,,
2021/08/22 8:03,30.0,,
2021/08/22 8:04,30.1,,
2021/08/22 8:05,30.2,,
2021/08/22 8:06,30.4,,
2021/08/22 8:07,30.4,,
2021/08/22 8:08,30.4,,
2021/08/22 8:09,30.3,,
2021/08/22 8:10,30.2,,
2021/08/22 8:11,30.2,,
2021/08/22 8:12,30.2,,
2021/08/22 8:13,30.2,,
2021/08/22 8:14,30.3,,
2021/08/22 8:15,30.3,,
2021/08/22 8:16,30.3,,
2021/08/22 8:17,30.4,,
2021/08/22 8:18,30.5,,
2021/08/22 8:19,30.6,,
2021/08/22 8:20,30.7,,
2021/08/22 8:21,30.9,,
2021/08/22 8:22,31.1,,
2021/08/22 8:23,31.2,,
2021/08/22 8:24,31.3,,
2021/08/22 8:25,31.4,,
2021/08/22 8:26,31.3,,
2021/08/22 8:27,31.2,,
2021/08/22 8:28,31.2,,
2021/08/22 8:29,31.1,,
2021/08/22 8:30,30.9,,
2021/08/22 8:31,30.8,,
2021/08/22 8:32,30.7,,
2021/08/22 8:33,30.8,,
2021/08/22 8:34,30.9,,
2021/08/22 8:35,30.9,,
2021/08/22 8:36,30.8,,
2021/08/22 8:37,30.8,,
2021/08/22 8:38,30.9,,
2021/08/22 8:39,31.0,,
2021/08/22 8:40,31.1,,
2021/08/22 8:41,31.3,,
2021/08/22 8:42,31.4,,
2021/08/22 8:43,31.5,,
2021/08/22 8:44,31.6,,
2021/08/22 8:45,31.7,,
2021/08/22 8:46,31.7,,
2021/08/22 8:47,31.6,,
2021/08/22 8:48,31.7,,
2021/08/22 8:49,31.7,,
2021/08/22 8:50,31.7,,
2021/08/22 8:51,31.7,,
2021/08/22 8:52,31.7,,
2021/08/22 8:53,31.8,,
2021/08/22 8:54,31.8,,
2021/08/22 8:55,31.8,,
2021/08/22 8:56,31.8,,
2021/08/22 8:57,31.8,,
2021/08/22 8:58,31.9,,
2021/08/22 8:59,32.0,,
2021/08/22 9:00,32.1,,
2021/08/22 9:01,32.1,,
