2021/08/11,5:00,0.0
2021/08/11,5:15,0.0
2021/08/11,5:30,0.0
2021/08/11,5:45,0.0
2021/08/11,6:00,0.0
2021/08/11,6:15,0.6
2021/08/11,6:30,2.0
2021/08/11,6:45,3.1
2021/08/11,7:00,5.4
2021/08/11,7:15,7.1
2021/08/11,7:30,7.7
2021/08/11,7:45,10.5
2021/08/11,8:00,4.9
2021/08/11,8:15,6.7
2021/08/11,8:30,6.2
2021/08/11,8:45,15.3
2021/08/11,9:00,18.9
2021/08/11,9:15,22.1
2021/08/11,9:30,38.2
2021/08/11,9:45,33.7
2021/08/11,10:00,40.5
2021/08/11,10:15,38.5
2021/08/11,10:30,20.9
2021/08/11,10:45,43.5
2021/08/11,11:00,47.5
2021/08/11,11:15,43.4
2021/08/11,11:30,41.4
2021/08/11,11:45,24.5
2021/08/11,12:00,38.7
2021/08/11,12:15,38.7
2021/08/11,12:30,46.9
2021/08/11,12:45,46.9
2021/08/11,13:00,34.4
2021/08/11,13:15,22.2
2021/08/11,13:30,18.7
2021/08/11,13:45,28.1
2021/08/11,14:00,26.6
2021/08/11,14:15,46.9
2021/08/11,14:30,36.3
2021/08/11,14:45,24.3
2021/08/11,15:00,37.0
2021/08/11,15:15,30.6
2021/08/11,15:30,40.6
2021/08/11,15:45,37.1
2021/08/11,16:00,21.5
2021/08/11,16:15,19.2
2021/08/11,16:30,25.0
2021/08/11,16:45,28.3
2021/08/11,17:00,25.8
2021/08/11,17:15,21.9
2021/08/11,17:30,14.6
2021/08/11,17:45,12.1
2021/08/11,18:00,9.3
2021/08/11,18:15,3.3
2021/08/11,18:30,1.9
2021/08/11,18:45,1.1
2021/08/11,19:00,0.2
2021/08/11,19:15,0.0
2021/08/11,19:30,0.0
2021/08/11,19:45,0.0
2021/08/11,20:00,0.0
