Date,Grass Temperature
2021/07/05 17:00,23.6,
2021/07/05 17:01,23.6,
2021/07/05 17:02,23.5,
2021/07/05 17:03,23.5,
2021/07/05 17:04,23.5,
2021/07/05 17:05,23.5,
2021/07/05 17:06,23.5,
2021/07/05 17:07,23.5,
2021/07/05 17:08,23.5,
2021/07/05 17:09,23.5,
2021/07/05 17:10,23.5,
2021/07/05 17:11,23.5,
2021/07/05 17:12,23.5,
2021/07/05 17:13,23.5,
2021/07/05 17:14,23.5,
2021/07/05 17:15,23.4,
2021/07/05 17:16,23.4,
2021/07/05 17:17,23.4,
2021/07/05 17:18,23.3,
2021/07/05 17:19,23.3,
2021/07/05 17:20,23.3,
2021/07/05 17:21,23.3,
2021/07/05 17:22,23.3,
2021/07/05 17:23,23.3,
2021/07/05 17:24,23.3,
2021/07/05 17:25,23.3,
2021/07/05 17:26,23.3,
2021/07/05 17:27,23.3,
2021/07/05 17:28,23.3,
2021/07/05 17:29,23.3,
2021/07/05 17:30,23.2,
2021/07/05 17:31,23.2,
2021/07/05 17:32,23.2,
2021/07/05 17:33,23.2,
2021/07/05 17:34,23.2,
2021/07/05 17:35,23.1,
2021/07/05 17:36,23.1,
2021/07/05 17:37,23.1,
2021/07/05 17:38,23.1,
2021/07/05 17:39,23.1,
2021/07/05 17:40,23.1,
2021/07/05 17:41,23.0,
2021/07/05 17:42,23.0,
2021/07/05 17:43,23.0,
2021/07/05 17:44,22.9,
2021/07/05 17:45,22.9,
2021/07/05 17:46,22.9,
2021/07/05 17:47,22.9,
2021/07/05 17:48,22.9,
2021/07/05 17:49,22.9,
2021/07/05 17:50,22.8,
2021/07/05 17:51,22.8,
2021/07/05 17:52,22.8,
2021/07/05 17:53,22.8,
2021/07/05 17:54,22.8,
2021/07/05 17:55,22.8,
2021/07/05 17:56,22.8,
2021/07/05 17:57,22.7,
2021/07/05 17:58,22.7,
2021/07/05 17:59,22.7,
2021/07/05 18:00,22.7,
2021/07/05 18:01,22.7,
2021/07/05 18:02,22.7,
2021/07/05 18:03,22.7,
2021/07/05 18:04,22.7,
2021/07/05 18:05,22.7,
2021/07/05 18:06,22.7,
2021/07/05 18:07,22.7,
2021/07/05 18:08,22.7,
2021/07/05 18:09,22.6,
2021/07/05 18:10,22.6,
2021/07/05 18:11,22.6,
2021/07/05 18:12,22.6,
2021/07/05 18:13,22.6,
2021/07/05 18:14,22.6,
2021/07/05 18:15,22.6,
2021/07/05 18:16,22.6,
2021/07/05 18:17,22.6,
2021/07/05 18:18,22.6,
2021/07/05 18:19,22.6,
2021/07/05 18:20,22.6,
2021/07/05 18:21,22.5,
2021/07/05 18:22,22.5,
2021/07/05 18:23,22.5,
2021/07/05 18:24,22.5,
2021/07/05 18:25,22.5,
2021/07/05 18:26,22.4,
2021/07/05 18:27,22.4,
2021/07/05 18:28,22.4,
2021/07/05 18:29,22.4,
2021/07/05 18:30,22.4,
2021/07/05 18:31,22.4,
2021/07/05 18:32,22.4,
2021/07/05 18:33,22.3,
2021/07/05 18:34,22.3,
2021/07/05 18:35,22.3,
2021/07/05 18:36,22.3,
2021/07/05 18:37,22.3,
2021/07/05 18:38,22.3,
2021/07/05 18:39,22.3,
2021/07/05 18:40,22.3,
2021/07/05 18:41,22.3,
2021/07/05 18:42,22.3,
2021/07/05 18:43,22.3,
2021/07/05 18:44,22.2,
2021/07/05 18:45,22.2,
2021/07/05 18:46,22.2,
2021/07/05 18:47,22.2,
2021/07/05 18:48,22.2,
2021/07/05 18:49,22.2,
2021/07/05 18:50,22.2,
2021/07/05 18:51,22.2,
2021/07/05 18:52,22.2,
2021/07/05 18:53,22.2,
2021/07/05 18:54,22.2,
2021/07/05 18:55,22.2,
2021/07/05 18:56,22.2,
2021/07/05 18:57,22.2,
2021/07/05 18:58,22.2,
2021/07/05 18:59,22.2,
2021/07/05 19:00,22.2,
2021/07/05 19:01,22.2,
2021/07/05 19:02,22.1,
2021/07/05 19:03,22.1,
2021/07/05 19:04,22.1,
2021/07/05 19:05,22.1,
2021/07/05 19:06,22.1,
2021/07/05 19:07,22.0,
2021/07/05 19:08,22.0,
2021/07/05 19:09,22.0,
2021/07/05 19:10,22.0,
2021/07/05 19:11,22.0,
2021/07/05 19:12,22.0,
2021/07/05 19:13,22.0,
2021/07/05 19:14,22.0,
2021/07/05 19:15,22.0,
2021/07/05 19:16,22.0,
2021/07/05 19:17,22.0,
2021/07/05 19:18,22.0,
2021/07/05 19:19,22.0,
2021/07/05 19:20,21.9,
2021/07/05 19:21,22.0,
2021/07/05 19:22,22.0,
2021/07/05 19:23,22.0,
2021/07/05 19:24,22.0,
2021/07/05 19:25,22.0,
2021/07/05 19:26,22.0,
2021/07/05 19:27,22.0,
2021/07/05 19:28,22.0,
2021/07/05 19:29,22.0,
2021/07/05 19:30,22.0,
2021/07/05 19:31,22.1,
2021/07/05 19:32,22.1,
2021/07/05 19:33,22.1,
2021/07/05 19:34,22.1,
2021/07/05 19:35,22.1,
2021/07/05 19:36,22.1,
2021/07/05 19:37,22.1,
2021/07/05 19:38,22.1,
2021/07/05 19:39,22.1,
2021/07/05 19:40,22.1,
2021/07/05 19:41,22.1,
2021/07/05 19:42,22.1,
2021/07/05 19:43,22.1,
2021/07/05 19:44,22.1,
2021/07/05 19:45,22.0,
2021/07/05 19:46,22.0,
2021/07/05 19:47,22.0,
2021/07/05 19:48,22.0,
2021/07/05 19:49,22.0,
2021/07/05 19:50,22.0,
2021/07/05 19:51,22.0,
2021/07/05 19:52,22.0,
2021/07/05 19:53,22.0,
2021/07/05 19:54,22.0,
2021/07/05 19:55,22.0,
2021/07/05 19:56,22.0,
2021/07/05 19:57,22.0,
2021/07/05 19:58,22.0,
2021/07/05 19:59,22.0,
2021/07/05 20:00,22.0,
2021/07/05 20:01,22.0,
2021/07/05 20:02,22.0,
2021/07/05 20:03,22.0,
2021/07/05 20:04,22.0,
2021/07/05 20:05,22.0,
2021/07/05 20:06,22.0,
2021/07/05 20:07,22.0,
2021/07/05 20:08,22.0,
2021/07/05 20:09,22.0,
2021/07/05 20:10,22.0,
2021/07/05 20:11,22.0,
2021/07/05 20:12,22.0,
2021/07/05 20:13,22.0,
2021/07/05 20:14,22.0,
2021/07/05 20:15,22.0,
2021/07/05 20:16,22.0,
2021/07/05 20:17,22.0,
2021/07/05 20:18,22.0,
2021/07/05 20:19,22.0,
2021/07/05 20:20,22.0,
2021/07/05 20:21,22.0,
2021/07/05 20:22,22.0,
2021/07/05 20:23,22.0,
2021/07/05 20:24,22.0,
2021/07/05 20:25,22.0,
2021/07/05 20:26,22.0,
2021/07/05 20:27,22.0,
2021/07/05 20:28,22.0,
2021/07/05 20:29,22.0,
2021/07/05 20:30,22.0,
2021/07/05 20:31,22.0,
2021/07/05 20:32,22.0,
2021/07/05 20:33,22.0,
2021/07/05 20:34,22.0,
2021/07/05 20:35,22.0,
2021/07/05 20:36,22.0,
2021/07/05 20:37,22.0,
2021/07/05 20:38,22.0,
2021/07/05 20:39,22.0,
2021/07/05 20:40,22.0,
2021/07/05 20:41,22.0,
2021/07/05 20:42,22.0,
2021/07/05 20:43,22.0,
2021/07/05 20:44,22.0,
2021/07/05 20:45,22.0,
2021/07/05 20:46,22.0,
2021/07/05 20:47,22.0,
