Date,Grass Temperature
2021/07/06 17:00,21.0,
2021/07/06 17:01,21.0,
2021/07/06 17:02,21.0,
2021/07/06 17:03,21.0,
2021/07/06 17:04,21.1,
2021/07/06 17:05,21.1,
2021/07/06 17:06,21.1,
2021/07/06 17:07,21.1,
2021/07/06 17:08,21.1,
2021/07/06 17:09,21.1,
2021/07/06 17:10,21.2,
2021/07/06 17:11,21.2,
2021/07/06 17:12,21.2,
2021/07/06 17:13,21.2,
2021/07/06 17:14,21.3,
2021/07/06 17:15,21.3,
2021/07/06 17:16,21.3,
2021/07/06 17:17,21.3,
2021/07/06 17:18,21.3,
2021/07/06 17:19,21.3,
2021/07/06 17:20,21.4,
2021/07/06 17:21,21.4,
2021/07/06 17:22,21.4,
2021/07/06 17:23,21.4,
2021/07/06 17:24,21.4,
2021/07/06 17:25,21.5,
2021/07/06 17:26,21.5,
2021/07/06 17:27,21.6,
2021/07/06 17:28,21.6,
2021/07/06 17:29,21.6,
2021/07/06 17:30,21.7,
2021/07/06 17:31,21.7,
2021/07/06 17:32,21.7,
2021/07/06 17:33,21.8,
2021/07/06 17:34,21.8,
2021/07/06 17:35,21.8,
2021/07/06 17:36,21.8,
2021/07/06 17:37,21.8,
2021/07/06 17:38,21.9,
2021/07/06 17:39,21.9,
2021/07/06 17:40,21.9,
2021/07/06 17:41,22.0,
2021/07/06 17:42,22.0,
2021/07/06 17:43,22.0,
2021/07/06 17:44,22.0,
2021/07/06 17:45,22.0,
2021/07/06 17:46,22.0,
2021/07/06 17:47,22.0,
2021/07/06 17:48,22.0,
2021/07/06 17:49,22.0,
2021/07/06 17:50,22.0,
2021/07/06 17:51,22.0,
2021/07/06 17:52,22.0,
2021/07/06 17:53,22.0,
2021/07/06 17:54,22.0,
2021/07/06 17:55,22.0,
2021/07/06 17:56,22.0,
2021/07/06 17:57,22.0,
2021/07/06 17:58,22.0,
2021/07/06 17:59,22.0,
2021/07/06 18:00,22.0,
2021/07/06 18:01,22.0,
2021/07/06 18:02,22.0,
2021/07/06 18:03,22.0,
2021/07/06 18:04,22.0,
2021/07/06 18:05,22.0,
2021/07/06 18:06,22.0,
2021/07/06 18:07,22.0,
2021/07/06 18:08,22.0,
2021/07/06 18:09,22.0,
