20210824
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.2
7.25	0.2
7.50	0.5
7.75	0.8
8.00	1.1
8.25	1.3
8.50	1.8
8.75	2.0
9.00	3.2
9.25	2.6
9.50	1.4
9.75	1.2
10.00	2.6
10.25	5.4
10.50	8.5
10.75	6.8
11.00	6.6
11.25	5.1
11.50	5.3
11.75	4.5
12.00	3.5
12.25	9.2
12.50	6.8
12.75	7.7
13.00	7.0
13.25	4.3
13.50	6.6
13.75	9.1
14.00	9.6
14.25	8.9
14.50	8.3
14.75	6.6
15.00	6.7
15.25	5.8
15.50	3.1
15.75	4.6
16.00	3.4
16.25	2.2
16.50	1.9
16.75	1.5
17.00	1.4
17.25	1.0
17.50	0.7
17.75	0.5
18.00	0.3
18.25	0.1
18.50	0.0
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
