20210821
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.2
7.25	0.4
7.50	0.6
7.75	0.9
8.00	1.3
8.25	1.7
8.50	2.3
8.75	2.9
9.00	3.6
9.25	4.2
9.50	5.0
9.75	5.8
10.00	6.5
10.25	7.3
10.50	8.0
10.75	8.5
11.00	9.2
11.25	9.9
11.50	10.3
11.75	10.7
12.00	11.0
12.25	11.1
12.50	11.2
12.75	11.1
13.00	11.0
13.25	10.8
13.50	10.4
13.75	10.1
14.00	9.6
14.25	8.9
14.50	8.4
14.75	7.6
15.00	6.0
15.25	6.0
15.50	4.0
15.75	3.1
16.00	3.0
16.25	3.2
16.50	2.3
16.75	1.8
17.00	1.3
17.25	1.0
17.50	0.7
17.75	0.4
18.00	0.3
18.25	0.1
18.50	0.0
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
