Date,Wind Spd, Wind Dir
2021/08/13 0:00,0.0,,
2021/08/13 0:01,0.0,,
2021/08/13 0:02,0.0,,
2021/08/13 0:03,0.0,,
2021/08/13 0:04,0.0,,
2021/08/13 0:05,0.0,,
2021/08/13 0:06,0.0,,
2021/08/13 0:07,0.0,,
2021/08/13 0:08,0.0,,
2021/08/13 0:09,0.0,,
2021/08/13 0:10,0.0,,
2021/08/13 0:11,0.0,,
2021/08/13 0:12,0.0,,
2021/08/13 0:13,0.0,,
2021/08/13 0:14,0.0,,
2021/08/13 0:15,0.0,,
2021/08/13 0:16,0.0,,
2021/08/13 0:17,0.0,,
2021/08/13 0:18,0.0,,
2021/08/13 0:19,0.0,,
2021/08/13 0:20,0.0,,
2021/08/13 0:21,0.0,,
2021/08/13 0:22,0.0,,
2021/08/13 0:23,0.0,,
2021/08/13 0:24,0.0,,
2021/08/13 0:25,0.0,,
2021/08/13 0:26,0.0,,
2021/08/13 0:27,0.0,,
2021/08/13 0:28,0.0,,
2021/08/13 0:29,0.0,,
2021/08/13 0:30,0.0,,
2021/08/13 0:31,,,
2021/08/13 0:32,,,
2021/08/13 0:33,,,
2021/08/13 0:34,,,
2021/08/13 0:35,,,
2021/08/13 0:36,,,
2021/08/13 0:37,,,
2021/08/13 0:38,0.0,,
2021/08/13 0:39,0.0,,
2021/08/13 0:40,0.0,,
2021/08/13 0:41,0.0,,
2021/08/13 0:42,0.0,,
2021/08/13 0:43,0.0,,
2021/08/13 0:44,0.0,,
2021/08/13 0:45,0.0,,
2021/08/13 0:46,0.0,,
2021/08/13 0:47,0.0,,
2021/08/13 0:48,0.0,,
2021/08/13 0:49,0.0,,
2021/08/13 0:50,0.0,,
2021/08/13 0:51,0.0,,
2021/08/13 0:52,0.0,,
2021/08/13 0:53,1.0,,
2021/08/13 0:54,1.0,,
2021/08/13 0:55,1.0,,
2021/08/13 0:56,1.0,,
2021/08/13 0:57,1.0,,
2021/08/13 0:58,1.0,,
2021/08/13 0:59,1.0,,
2021/08/13 1:00,1.0,,
2021/08/13 1:01,1.0,,
2021/08/13 1:02,1.0,,
2021/08/13 1:03,0.0,,
2021/08/13 1:04,0.0,,
2021/08/13 1:05,0.0,,
2021/08/13 1:06,0.0,,
2021/08/13 1:07,0.0,,
2021/08/13 1:08,0.0,,
2021/08/13 1:09,0.0,,
2021/08/13 1:10,0.0,,
2021/08/13 1:11,0.0,,
2021/08/13 1:12,0.0,,
2021/08/13 1:13,0.0,,
2021/08/13 1:14,0.0,,
2021/08/13 1:15,0.0,,
2021/08/13 1:16,0.0,,
2021/08/13 1:17,1.0,,
2021/08/13 1:18,1.0,,
2021/08/13 1:19,1.0,,
2021/08/13 1:20,1.0,,
2021/08/13 1:21,1.0,,
2021/08/13 1:22,1.0,,
2021/08/13 1:23,1.0,,
2021/08/13 1:24,1.0,,
2021/08/13 1:25,1.0,,
2021/08/13 1:26,1.0,,
2021/08/13 1:27,1.0,,
2021/08/13 1:28,1.0,,
2021/08/13 1:29,1.0,,
2021/08/13 1:30,1.0,,
2021/08/13 1:31,1.0,,
2021/08/13 1:32,1.0,,
2021/08/13 1:33,1.0,,
