20210825
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.2
7.25	0.3
7.50	0.5
7.75	0.6
8.00	1.0
8.25	1.2
8.50	1.4
8.75	1.0
9.00	2.3
9.25	3.5
9.50	4.0
9.75	4.9
10.00	6.2
10.25	7.5
10.50	8.1
10.75	9.2
11.00	8.5
11.25	6.9
11.50	9.9
11.75	10.7
12.00	10.7
12.25	7.5
12.50	8.7
12.75	8.8
13.00	8.6
13.25	7.9
13.50	10.5
13.75	10.8
14.00	10.3
14.25	9.8
14.50	8.0
14.75	7.5
15.00	3.4
15.25	1.7
15.50	1.0
15.75	0.8
16.00	1.1
16.25	1.4
16.50	1.6
16.75	1.6
17.00	1.4
17.25	1.0
17.50	0.6
17.75	0.4
18.00	0.2
18.25	0.1
18.50	0.0
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
