Date,Wind Spd, Wind Dir
2021/07/09 0:00,,,
2021/07/09 0:01,,,
2021/07/09 0:02,,,
2021/07/09 0:03,,,
2021/07/09 0:04,,,
2021/07/09 0:05,,,
2021/07/09 0:06,,,
2021/07/09 0:07,,,
2021/07/09 0:08,,,
2021/07/09 0:09,,,
2021/07/09 0:10,,,
2021/07/09 0:11,,,
2021/07/09 0:12,,,
2021/07/09 0:13,,,
2021/07/09 0:14,,,
2021/07/09 0:15,,,
2021/07/09 0:16,,,
2021/07/09 0:17,,,
2021/07/09 0:18,,,
2021/07/09 0:19,,,
2021/07/09 0:20,,,
2021/07/09 0:21,,,
2021/07/09 0:22,,,
2021/07/09 0:23,,,
2021/07/09 0:24,,,
2021/07/09 0:25,,,
2021/07/09 0:26,,,
2021/07/09 0:27,,,
2021/07/09 0:28,,,
2021/07/09 0:29,,,
2021/07/09 0:30,,,
2021/07/09 0:31,,,
2021/07/09 0:32,,,
2021/07/09 0:33,,,
2021/07/09 0:34,,,
2021/07/09 0:35,,,
2021/07/09 0:36,,,
2021/07/09 0:37,,,
2021/07/09 0:38,,,
2021/07/09 0:39,,,
2021/07/09 0:40,,,
2021/07/09 0:41,,,
2021/07/09 0:42,,,
2021/07/09 0:43,,,
2021/07/09 0:44,,,
2021/07/09 0:45,,,
2021/07/09 0:46,,,
2021/07/09 0:47,,,
2021/07/09 0:48,,,
2021/07/09 0:49,,,
2021/07/09 0:50,,,
2021/07/09 0:51,,,
2021/07/09 0:52,,,
2021/07/09 0:53,,,
2021/07/09 0:54,,,
2021/07/09 0:55,,,
2021/07/09 0:56,,,
2021/07/09 0:57,,,
2021/07/09 0:58,,,
2021/07/09 0:59,,,
2021/07/09 1:00,,,
2021/07/09 1:01,,,
2021/07/09 1:02,,,
2021/07/09 1:03,,,
2021/07/09 1:04,,,
2021/07/09 1:05,,,
2021/07/09 1:06,,,
2021/07/09 1:07,,,
2021/07/09 1:08,,,
2021/07/09 1:09,,,
2021/07/09 1:10,,,
2021/07/09 1:11,,,
2021/07/09 1:12,,,
2021/07/09 1:13,,,
2021/07/09 1:14,,,
2021/07/09 1:15,,,
2021/07/09 1:16,,,
2021/07/09 1:17,,,
2021/07/09 1:18,,,
2021/07/09 1:19,,,
2021/07/09 1:20,,,
