Date,Wind Spd, Wind Dir
2021/08/05 0:00,5.0,,
2021/08/05 0:01,4.0,,
2021/08/05 0:02,4.0,,
2021/08/05 0:03,3.0,,
2021/08/05 0:04,3.0,,
2021/08/05 0:05,1.0,,
2021/08/05 0:06,1.0,,
2021/08/05 0:07,1.0,,
2021/08/05 0:08,1.0,,
2021/08/05 0:09,1.0,,
2021/08/05 0:10,1.0,,
2021/08/05 0:11,1.0,,
2021/08/05 0:12,1.0,,
2021/08/05 0:13,1.0,,
2021/08/05 0:14,1.0,,
2021/08/05 0:15,1.0,,
2021/08/05 0:16,1.0,,
2021/08/05 0:17,1.0,,
2021/08/05 0:18,1.0,,
2021/08/05 0:19,1.0,,
2021/08/05 0:20,1.0,,
2021/08/05 0:21,1.0,,
2021/08/05 0:22,1.0,,
2021/08/05 0:23,1.0,,
2021/08/05 0:24,1.0,,
2021/08/05 0:25,1.0,,
2021/08/05 0:26,1.0,,
2021/08/05 0:27,0.0,,
2021/08/05 0:28,0.0,,
2021/08/05 0:29,0.0,,
2021/08/05 0:30,0.0,,
2021/08/05 0:31,0.0,,
2021/08/05 0:32,1.0,,
2021/08/05 0:33,1.0,,
2021/08/05 0:34,1.0,,
2021/08/05 0:35,2.0,,
2021/08/05 0:36,3.0,,
2021/08/05 0:37,3.0,,
2021/08/05 0:38,4.0,,
2021/08/05 0:39,4.0,,
2021/08/05 0:40,4.0,,
2021/08/05 0:41,4.0,,
2021/08/05 0:42,3.0,,
2021/08/05 0:43,3.0,,
2021/08/05 0:44,3.0,,
2021/08/05 0:45,3.0,,
2021/08/05 0:46,3.0,,
2021/08/05 0:47,3.0,,
2021/08/05 0:48,3.0,,
2021/08/05 0:49,3.0,,
2021/08/05 0:50,3.0,,
2021/08/05 0:51,3.0,,
2021/08/05 0:52,3.0,,
2021/08/05 0:53,3.0,,
2021/08/05 0:54,3.0,,
2021/08/05 0:55,3.0,,
2021/08/05 0:56,2.0,,
2021/08/05 0:57,3.0,,
2021/08/05 0:58,3.0,,
2021/08/05 0:59,3.0,,
2021/08/05 1:00,3.0,,
2021/08/05 1:01,3.0,,
2021/08/05 1:02,3.0,,
2021/08/05 1:03,3.0,,
2021/08/05 1:04,3.0,,
2021/08/05 1:05,3.0,,
2021/08/05 1:06,3.0,,
2021/08/05 1:07,3.0,,
2021/08/05 1:08,3.0,,
2021/08/05 1:09,3.0,,
2021/08/05 1:10,2.0,,
2021/08/05 1:11,2.0,,
2021/08/05 1:12,3.0,,
2021/08/05 1:13,3.0,,
2021/08/05 1:14,3.0,,
2021/08/05 1:15,3.0,,
2021/08/05 1:16,3.0,,
2021/08/05 1:17,3.0,,
2021/08/05 1:18,3.0,,
2021/08/05 1:19,3.0,,
2021/08/05 1:20,3.0,,
2021/08/05 1:21,2.0,,
2021/08/05 1:22,2.0,,
2021/08/05 1:23,2.0,,
2021/08/05 1:24,2.0,,
2021/08/05 1:25,1.0,,
2021/08/05 1:26,2.0,,
2021/08/05 1:27,2.0,,
2021/08/05 1:28,2.0,,
2021/08/05 1:29,3.0,,
2021/08/05 1:30,3.0,,
2021/08/05 1:31,3.0,,
2021/08/05 1:32,3.0,,
2021/08/05 1:33,3.0,,
2021/08/05 1:34,3.0,,
2021/08/05 1:35,4.0,,
2021/08/05 1:36,4.0,,
2021/08/05 1:37,4.0,,
2021/08/05 1:38,4.0,,
2021/08/05 1:39,4.0,,
2021/08/05 1:40,4.0,,
2021/08/05 1:41,3.0,,
2021/08/05 1:42,3.0,,
2021/08/05 1:43,3.0,,
2021/08/05 1:44,3.0,,
2021/08/05 1:45,1.0,,
2021/08/05 1:46,1.0,,
2021/08/05 1:47,1.0,,
2021/08/05 1:48,1.0,,
2021/08/05 1:49,1.0,,
2021/08/05 1:50,1.0,,
2021/08/05 1:51,1.0,,
2021/08/05 1:52,1.0,,
2021/08/05 1:53,1.0,,
2021/08/05 1:54,1.0,,
2021/08/05 1:55,1.0,,
2021/08/05 1:56,1.0,,
2021/08/05 1:57,1.0,,
2021/08/05 1:58,1.0,,
2021/08/05 1:59,1.0,,
2021/08/05 2:00,1.0,,
2021/08/05 2:01,1.0,,
2021/08/05 2:02,1.0,,
2021/08/05 2:03,1.0,,
2021/08/05 2:04,1.0,,
2021/08/05 2:05,1.0,,
2021/08/05 2:06,1.0,,
2021/08/05 2:07,1.0,,
2021/08/05 2:08,1.0,,
2021/08/05 2:09,1.0,,
2021/08/05 2:10,1.0,,
2021/08/05 2:11,1.0,,
2021/08/05 2:12,1.0,,
2021/08/05 2:13,1.0,,
2021/08/05 2:14,1.0,,
2021/08/05 2:15,1.0,,
2021/08/05 2:16,1.0,,
2021/08/05 2:17,1.0,,
2021/08/05 2:18,2.0,,
2021/08/05 2:19,3.0,,
2021/08/05 2:20,3.0,,
2021/08/05 2:21,4.0,,
2021/08/05 2:22,5.0,,
2021/08/05 2:23,5.0,,
2021/08/05 2:24,6.0,,
2021/08/05 2:25,6.0,,
2021/08/05 2:26,6.0,,
2021/08/05 2:27,6.0,,
2021/08/05 2:28,6.0,,
2021/08/05 2:29,6.0,,
2021/08/05 2:30,6.0,,
2021/08/05 2:31,6.0,,
2021/08/05 2:32,6.0,,
2021/08/05 2:33,6.0,,
2021/08/05 2:34,5.0,,
2021/08/05 2:35,6.0,,
2021/08/05 2:36,6.0,,
2021/08/05 2:37,6.0,,
2021/08/05 2:38,6.0,,
2021/08/05 2:39,5.0,,
2021/08/05 2:40,5.0,,
2021/08/05 2:41,5.0,,
2021/08/05 2:42,6.0,,
2021/08/05 2:43,6.0,,
2021/08/05 2:44,6.0,,
2021/08/05 2:45,6.0,,
2021/08/05 2:46,6.0,,
2021/08/05 2:47,6.0,,
2021/08/05 2:48,6.0,,
2021/08/05 2:49,6.0,,
2021/08/05 2:50,6.0,,
2021/08/05 2:51,5.0,,
2021/08/05 2:52,5.0,,
2021/08/05 2:53,5.0,,
2021/08/05 2:54,5.0,,
2021/08/05 2:55,4.0,,
2021/08/05 2:56,4.0,,
2021/08/05 2:57,4.0,,
2021/08/05 2:58,4.0,,
2021/08/05 2:59,3.0,,
2021/08/05 3:00,4.0,,
2021/08/05 3:01,4.0,,
2021/08/05 3:02,4.0,,
