2021-08-26 00:00,----,1.83
2021-08-26 00:01,----,1.83
2021-08-26 00:02,----,1.83
2021-08-26 00:03,----,1.83
2021-08-26 00:04,----,1.84
2021-08-26 00:05,----,1.84
2021-08-26 00:06,----,1.84
2021-08-26 00:07,----,1.84
2021-08-26 00:08,----,1.84
2021-08-26 00:09,----,1.84
2021-08-26 00:10,----,1.84
2021-08-26 00:11,----,1.83
2021-08-26 00:12,----,1.83
2021-08-26 00:13,----,1.83
2021-08-26 00:14,----,1.83
2021-08-26 00:15,----,1.83
2021-08-26 00:16,----,1.83
2021-08-26 00:17,----,1.83
2021-08-26 00:18,----,1.83
2021-08-26 00:19,----,1.83
2021-08-26 00:20,----,1.83
2021-08-26 00:21,----,1.83
2021-08-26 00:22,----,1.83
2021-08-26 00:23,----,1.83
2021-08-26 00:24,----,1.83
2021-08-26 00:25,----,1.83
2021-08-26 00:26,----,1.83
2021-08-26 00:27,----,1.83
2021-08-26 00:28,----,1.83
2021-08-26 00:29,----,1.83
2021-08-26 00:30,----,1.83
2021-08-26 00:31,----,1.83
2021-08-26 00:32,----,1.83
2021-08-26 00:33,----,1.83
2021-08-26 00:34,----,1.83
2021-08-26 00:35,----,1.83
2021-08-26 00:36,----,1.83
2021-08-26 00:37,----,1.83
2021-08-26 00:38,----,1.83
2021-08-26 00:39,----,1.83
2021-08-26 00:40,----,1.82
2021-08-26 00:41,----,1.82
2021-08-26 00:42,----,1.82
2021-08-26 00:43,----,1.82
2021-08-26 00:44,----,1.82
2021-08-26 00:45,----,1.82
2021-08-26 00:46,----,1.82
2021-08-26 00:47,----,1.82
2021-08-26 00:48,----,1.82
2021-08-26 00:49,----,1.82
2021-08-26 00:50,----,1.82
2021-08-26 00:51,----,1.82
2021-08-26 00:52,----,1.82
2021-08-26 00:53,----,1.81
2021-08-26 00:54,----,1.81
2021-08-26 00:55,----,1.81
2021-08-26 00:56,----,1.81
2021-08-26 00:57,----,1.81
2021-08-26 00:58,----,1.81
2021-08-26 00:59,----,1.80
2021-08-26 01:00,----,1.80
2021-08-26 01:01,----,1.80
2021-08-26 01:02,----,1.80
2021-08-26 01:03,----,1.80
2021-08-26 01:04,----,1.79
2021-08-26 01:05,----,1.79
2021-08-26 01:06,----,1.79
2021-08-26 01:07,----,1.79
2021-08-26 01:08,----,1.79
2021-08-26 01:09,----,1.78
2021-08-26 01:10,----,1.78
2021-08-26 01:11,----,1.78
2021-08-26 01:12,----,1.78
2021-08-26 01:13,----,1.78
2021-08-26 01:14,----,1.77
2021-08-26 01:15,----,1.77
2021-08-26 01:16,----,1.77
2021-08-26 01:17,----,1.77
2021-08-26 01:18,----,1.76
2021-08-26 01:19,----,1.76
2021-08-26 01:20,----,1.76
2021-08-26 01:21,----,1.75
2021-08-26 01:22,----,1.75
2021-08-26 01:23,----,1.75
2021-08-26 01:24,----,1.75
2021-08-26 01:25,----,1.74
2021-08-26 01:26,----,1.74
2021-08-26 01:27,----,1.74
2021-08-26 01:28,----,1.73
2021-08-26 01:29,----,1.73
2021-08-26 01:30,----,1.73
2021-08-26 01:31,----,1.73
2021-08-26 01:32,----,1.72
2021-08-26 01:33,----,1.72
2021-08-26 01:34,----,1.72
2021-08-26 01:35,----,1.71
2021-08-26 01:36,----,1.71
2021-08-26 01:37,----,1.71
2021-08-26 01:38,----,1.70
2021-08-26 01:39,----,1.70
2021-08-26 01:40,----,1.70
2021-08-26 01:41,----,1.69
2021-08-26 01:42,----,1.69
2021-08-26 01:43,----,1.69
2021-08-26 01:44,----,1.68
2021-08-26 01:45,----,1.68
2021-08-26 01:46,----,1.68
2021-08-26 01:47,----,1.67
2021-08-26 01:48,----,1.67
2021-08-26 01:49,----,1.67
2021-08-26 01:50,----,1.66
2021-08-26 01:51,----,1.66
2021-08-26 01:52,----,1.66
2021-08-26 01:53,----,1.66
2021-08-26 01:54,----,1.65
2021-08-26 01:55,----,1.65
2021-08-26 01:56,----,1.65
2021-08-26 01:57,----,1.64
2021-08-26 01:58,----,1.64
2021-08-26 01:59,----,1.64
2021-08-26 02:00,----,1.63
2021-08-26 02:01,----,1.63
2021-08-26 02:02,----,1.63
2021-08-26 02:03,----,1.62
2021-08-26 02:04,----,1.62
2021-08-26 02:05,----,1.62
2021-08-26 02:06,----,1.61
2021-08-26 02:07,----,1.61
2021-08-26 02:08,----,1.61
2021-08-26 02:09,----,1.60
2021-08-26 02:10,----,1.60
2021-08-26 02:11,----,1.60
2021-08-26 02:12,----,1.59
2021-08-26 02:13,----,1.59
2021-08-26 02:14,----,1.59
2021-08-26 02:15,----,1.58
2021-08-26 02:16,----,1.58
2021-08-26 02:17,----,1.58
2021-08-26 02:18,----,1.57
2021-08-26 02:19,----,1.57
