20210716
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.1
7.25	0.2
7.50	0.4
7.75	0.5
8.00	0.6
8.25	0.8
8.50	1.0
8.75	1.3
9.00	1.2
9.25	0.9
9.50	1.0
9.75	0.6
10.00	1.2
10.25	3.7
10.50	3.9
10.75	3.5
11.00	4.4
11.25	5.0
11.50	5.6
11.75	3.8
12.00	2.3
12.25	2.2
12.50	1.9
12.75	1.2
13.00	1.7
13.25	3.0
13.50	4.2
13.75	4.6
14.00	3.1
14.25	3.3
14.50	3.4
14.75	2.3
15.00	2.3
15.25	2.2
15.50	1.8
15.75	1.2
16.00	0.9
16.25	0.8
16.50	0.7
16.75	0.7
17.00	0.6
17.25	0.5
17.50	0.5
17.75	0.4
18.00	0.3
18.25	0.2
18.50	0.1
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
