2021/08/10,5:00,0.0
2021/08/10,5:15,0.0
2021/08/10,5:30,0.0
2021/08/10,5:45,0.0
2021/08/10,6:00,0.0
2021/08/10,6:15,0.1
2021/08/10,6:30,1.0
2021/08/10,6:45,1.0
2021/08/10,7:00,2.7
2021/08/10,7:15,3.3
2021/08/10,7:30,4.6
2021/08/10,7:45,5.5
2021/08/10,8:00,7.5
2021/08/10,8:15,9.7
2021/08/10,8:30,16.9
2021/08/10,8:45,13.0
2021/08/10,9:00,18.7
2021/08/10,9:15,18.5
2021/08/10,9:30,8.9
2021/08/10,9:45,3.4
2021/08/10,10:00,6.1
2021/08/10,10:15,5.3
2021/08/10,10:30,3.6
2021/08/10,10:45,4.5
2021/08/10,11:00,4.3
2021/08/10,11:15,5.3
2021/08/10,11:30,6.8
2021/08/10,11:45,12.7
2021/08/10,12:00,14.6
2021/08/10,12:15,17.4
2021/08/10,12:30,11.7
2021/08/10,12:45,32.7
2021/08/10,13:00,37.3
2021/08/10,13:15,23.1
2021/08/10,13:30,21.5
2021/08/10,13:45,26.6
2021/08/10,14:00,14.8
2021/08/10,14:15,12.8
2021/08/10,14:30,11.0
2021/08/10,14:45,11.8
2021/08/10,15:00,19.4
2021/08/10,15:15,12.4
2021/08/10,15:30,9.8
2021/08/10,15:45,7.5
2021/08/10,16:00,19.6
2021/08/10,16:15,17.2
2021/08/10,16:30,16.3
2021/08/10,16:45,12.9
2021/08/10,17:00,13.4
2021/08/10,17:15,8.9
2021/08/10,17:30,6.5
2021/08/10,17:45,4.5
2021/08/10,18:00,2.1
2021/08/10,18:15,2.7
2021/08/10,18:30,2.5
2021/08/10,18:45,1.3
2021/08/10,19:00,0.2
2021/08/10,19:15,0.0
2021/08/10,19:30,0.0
2021/08/10,19:45,0.0
2021/08/10,20:00,0.0
