20210818
5.00	0.0
5.25	0.0
5.50	0.0
5.75	0.0
6.00	0.0
6.25	0.0
6.50	0.0
6.75	0.1
7.00	0.2
7.25	0.3
7.50	0.5
7.75	0.8
8.00	1.0
8.25	1.4
8.50	1.7
8.75	2.6
9.00	3.3
9.25	4.1
9.50	4.7
9.75	4.9
10.00	5.8
10.25	6.9
10.50	7.3
10.75	8.2
11.00	8.2
11.25	9.5
11.50	9.8
11.75	10.2
12.00	10.6
12.25	10.7
12.50	10.8
12.75	10.9
13.00	10.7
13.25	10.5
13.50	10.1
13.75	8.6
14.00	8.8
14.25	7.4
14.50	4.7
14.75	2.7
15.00	1.6
15.25	0.9
15.50	0.6
15.75	0.4
16.00	0.3
16.25	0.3
16.50	0.1
16.75	0.2
17.00	0.2
17.25	0.2
17.50	0.2
17.75	0.2
18.00	0.1
18.25	0.1
18.50	0.0
18.75	0.0
19.00	0.0
19.25	0.0
19.50	0.0
19.75	0.0
20.00	0.0
