Date,Visibility
2021/07/12 0:00,42940.0,
2021/07/12 0:01,42470.0,
2021/07/12 0:02,41380.0,
2021/07/12 0:03,40570.0,
2021/07/12 0:04,39300.0,
2021/07/12 0:05,40230.0,
2021/07/12 0:06,41760.0,
2021/07/12 0:07,42340.0,
2021/07/12 0:08,41750.0,
2021/07/12 0:09,41720.0,
2021/07/12 0:10,40580.0,
2021/07/12 0:11,39700.0,
2021/07/12 0:12,38550.0,
2021/07/12 0:13,38450.0,
2021/07/12 0:14,39120.0,
2021/07/12 0:15,39900.0,
2021/07/12 0:16,39150.0,
2021/07/12 0:17,38420.0,
2021/07/12 0:18,38690.0,
2021/07/12 0:19,38670.0,
2021/07/12 0:20,39080.0,
2021/07/12 0:21,40940.0,
2021/07/12 0:22,41290.0,
2021/07/12 0:23,40900.0,
2021/07/12 0:24,40160.0,
2021/07/12 0:25,39740.0,
2021/07/12 0:26,39100.0,
2021/07/12 0:27,39430.0,
2021/07/12 0:28,37830.0,
2021/07/12 0:29,38190.0,
2021/07/12 0:30,37940.0,
2021/07/12 0:31,36940.0,
2021/07/12 0:32,37870.0,
2021/07/12 0:33,39120.0,
2021/07/12 0:34,35860.0,
2021/07/12 0:35,32490.0,
2021/07/12 0:36,30830.0,
2021/07/12 0:37,28920.0,
2021/07/12 0:38,29150.0,
2021/07/12 0:39,29160.0,
2021/07/12 0:40,28830.0,
2021/07/12 0:41,28480.0,
2021/07/12 0:42,27830.0,
2021/07/12 0:43,28200.0,
2021/07/12 0:44,30660.0,
2021/07/12 0:45,32220.0,
2021/07/12 0:46,33710.0,
2021/07/12 0:47,36470.0,
2021/07/12 0:48,38020.0,
2021/07/12 0:49,38840.0,
2021/07/12 0:50,38940.0,
2021/07/12 0:51,38500.0,
2021/07/12 0:52,38850.0,
2021/07/12 0:53,37670.0,
2021/07/12 0:54,37080.0,
2021/07/12 0:55,38710.0,
2021/07/12 0:56,38950.0,
2021/07/12 0:57,38030.0,
2021/07/12 0:58,36500.0,
2021/07/12 0:59,35590.0,
2021/07/12 1:00,35980.0,
2021/07/12 1:01,36100.0,
2021/07/12 1:02,35840.0,
2021/07/12 1:03,34940.0,
2021/07/12 1:04,34100.0,
2021/07/12 1:05,32650.0,
2021/07/12 1:06,32280.0,
2021/07/12 1:07,31780.0,
2021/07/12 1:08,32890.0,
2021/07/12 1:09,33500.0,
2021/07/12 1:10,33460.0,
2021/07/12 1:11,34400.0,
2021/07/12 1:12,35020.0,
2021/07/12 1:13,36130.0,
2021/07/12 1:14,38340.0,
2021/07/12 1:15,40470.0,
2021/07/12 1:16,42070.0,
2021/07/12 1:17,42690.0,
2021/07/12 1:18,41540.0,
2021/07/12 1:19,40860.0,
2021/07/12 1:20,41130.0,
2021/07/12 1:21,41150.0,
2021/07/12 1:22,41260.0,
2021/07/12 1:23,41620.0,
2021/07/12 1:24,40070.0,
2021/07/12 1:25,40110.0,
2021/07/12 1:26,39740.0,
2021/07/12 1:27,40430.0,
2021/07/12 1:28,41950.0,
2021/07/12 1:29,42770.0,
2021/07/12 1:30,41450.0,
2021/07/12 1:31,40730.0,
2021/07/12 1:32,41820.0,
2021/07/12 1:33,,
2021/07/12 1:34,41190.0,
2021/07/12 1:35,41060.0,
2021/07/12 1:36,40180.0,
2021/07/12 1:37,40960.0,
2021/07/12 1:38,38880.0,
2021/07/12 1:39,38920.0,
2021/07/12 1:40,38990.0,
2021/07/12 1:41,37820.0,
2021/07/12 1:42,37430.0,
2021/07/12 1:43,37310.0,
2021/07/12 1:44,36600.0,
2021/07/12 1:45,36330.0,
2021/07/12 1:46,36060.0,
2021/07/12 1:47,36200.0,
2021/07/12 1:48,37510.0,
2021/07/12 1:49,36750.0,
2021/07/12 1:50,38180.0,
2021/07/12 1:51,39580.0,
2021/07/12 1:52,39970.0,
2021/07/12 1:53,41800.0,
2021/07/12 1:54,43420.0,
2021/07/12 1:55,43760.0,
2021/07/12 1:56,43250.0,
2021/07/12 1:57,42300.0,
2021/07/12 1:58,40890.0,
2021/07/12 1:59,42090.0,
2021/07/12 2:00,40880.0,
2021/07/12 2:01,39490.0,
2021/07/12 2:02,39300.0,
2021/07/12 2:03,38300.0,
2021/07/12 2:04,38410.0,
2021/07/12 2:05,39070.0,
2021/07/12 2:06,39740.0,
2021/07/12 2:07,39830.0,
2021/07/12 2:08,40980.0,
2021/07/12 2:09,40840.0,
2021/07/12 2:10,42010.0,
2021/07/12 2:11,42720.0,
