2021/08/01,5:00,0.0
2021/08/01,5:15,0.0
2021/08/01,5:30,0.0
2021/08/01,5:45,0.0
2021/08/01,6:00,0.0
2021/08/01,6:15,0.7
2021/08/01,6:30,1.2
2021/08/01,6:45,2.6
2021/08/01,7:00,6.0
2021/08/01,7:15,10.2
2021/08/01,7:30,13.1
2021/08/01,7:45,12.3
2021/08/01,8:00,20.1
2021/08/01,8:15,23.1
2021/08/01,8:30,31.1
2021/08/01,8:45,23.5
2021/08/01,9:00,24.7
2021/08/01,9:15,37.3
2021/08/01,9:30,42.9
2021/08/01,9:45,43.4
2021/08/01,10:00,47.2
2021/08/01,10:15,47.1
2021/08/01,10:30,52.5
2021/08/01,10:45,55.0
2021/08/01,11:00,58.5
2021/08/01,11:15,53.1
2021/08/01,11:30,64.0
2021/08/01,11:45,68.7
2021/08/01,12:00,65.3
2021/08/01,12:15,51.5
2021/08/01,12:30,49.9
2021/08/01,12:45,48.3
2021/08/01,13:00,37.6
2021/08/01,13:15,40.1
2021/08/01,13:30,45.8
2021/08/01,13:45,55.3
2021/08/01,14:00,44.9
2021/08/01,14:15,22.7
2021/08/01,14:30,13.4
2021/08/01,14:45,8.7
2021/08/01,15:00,8.7
2021/08/01,15:15,4.9
2021/08/01,15:30,5.9
2021/08/01,15:45,6.1
2021/08/01,16:00,7.7
2021/08/01,16:15,9.0
2021/08/01,16:30,8.7
2021/08/01,16:45,7.4
2021/08/01,17:00,7.0
2021/08/01,17:15,6.1
2021/08/01,17:30,5.2
2021/08/01,17:45,4.3
2021/08/01,18:00,3.5
2021/08/01,18:15,1.9
2021/08/01,18:30,1.0
2021/08/01,18:45,0.6
2021/08/01,19:00,0.0
2021/08/01,19:15,0.0
2021/08/01,19:30,0.0
2021/08/01,19:45,0.0
2021/08/01,20:00,0.0
