Date,Visibility
2021/07/16 0:00,47630.0,
2021/07/16 0:01,48580.0,
2021/07/16 0:02,49270.0,
2021/07/16 0:03,50000.0,
2021/07/16 0:04,50000.0,
2021/07/16 0:05,49730.0,
2021/07/16 0:06,48540.0,
2021/07/16 0:07,49800.0,
2021/07/16 0:08,48270.0,
2021/07/16 0:09,47770.0,
2021/07/16 0:10,47420.0,
2021/07/16 0:11,46840.0,
2021/07/16 0:12,46590.0,
2021/07/16 0:13,45940.0,
2021/07/16 0:14,46950.0,
2021/07/16 0:15,47660.0,
2021/07/16 0:16,47870.0,
2021/07/16 0:17,47550.0,
2021/07/16 0:18,49190.0,
2021/07/16 0:19,49410.0,
2021/07/16 0:20,48990.0,
2021/07/16 0:21,49790.0,
2021/07/16 0:22,47570.0,
2021/07/16 0:23,44910.0,
2021/07/16 0:24,43520.0,
2021/07/16 0:25,41300.0,
2021/07/16 0:26,39440.0,
2021/07/16 0:27,38610.0,
2021/07/16 0:28,37040.0,
2021/07/16 0:29,36720.0,
2021/07/16 0:30,35770.0,
2021/07/16 0:31,35730.0,
2021/07/16 0:32,36730.0,
2021/07/16 0:33,35350.0,
2021/07/16 0:34,34960.0,
2021/07/16 0:35,35150.0,
2021/07/16 0:36,35160.0,
2021/07/16 0:37,36070.0,
2021/07/16 0:38,37120.0,
2021/07/16 0:39,36780.0,
2021/07/16 0:40,37850.0,
2021/07/16 0:41,37300.0,
2021/07/16 0:42,36870.0,
2021/07/16 0:43,40430.0,
2021/07/16 0:44,41790.0,
2021/07/16 0:45,43250.0,
2021/07/16 0:46,46590.0,
2021/07/16 0:47,44930.0,
2021/07/16 0:48,45620.0,
2021/07/16 0:49,46750.0,
2021/07/16 0:50,47050.0,
2021/07/16 0:51,46830.0,
2021/07/16 0:52,48130.0,
2021/07/16 0:53,48030.0,
2021/07/16 0:54,47590.0,
2021/07/16 0:55,46030.0,
2021/07/16 0:56,43240.0,
2021/07/16 0:57,44300.0,
2021/07/16 0:58,44850.0,
2021/07/16 0:59,44190.0,
2021/07/16 1:00,43350.0,
2021/07/16 1:01,44390.0,
2021/07/16 1:02,44700.0,
2021/07/16 1:03,45340.0,
2021/07/16 1:04,45330.0,
2021/07/16 1:05,47820.0,
2021/07/16 1:06,50000.0,
2021/07/16 1:07,49830.0,
2021/07/16 1:08,48220.0,
2021/07/16 1:09,49130.0,
2021/07/16 1:10,47850.0,
2021/07/16 1:11,46140.0,
2021/07/16 1:12,46000.0,
2021/07/16 1:13,46040.0,
2021/07/16 1:14,45200.0,
2021/07/16 1:15,45700.0,
2021/07/16 1:16,46970.0,
2021/07/16 1:17,46590.0,
2021/07/16 1:18,48500.0,
2021/07/16 1:19,46690.0,
2021/07/16 1:20,48200.0,
2021/07/16 1:21,49720.0,
2021/07/16 1:22,49880.0,
2021/07/16 1:23,49660.0,
2021/07/16 1:24,50000.0,
2021/07/16 1:25,50000.0,
2021/07/16 1:26,49440.0,
2021/07/16 1:27,49390.0,
2021/07/16 1:28,47690.0,
2021/07/16 1:29,50000.0,
2021/07/16 1:30,50000.0,
2021/07/16 1:31,49140.0,
2021/07/16 1:32,48510.0,
2021/07/16 1:33,48650.0,
2021/07/16 1:34,48130.0,
2021/07/16 1:35,48000.0,
2021/07/16 1:36,47540.0,
2021/07/16 1:37,48740.0,
2021/07/16 1:38,47430.0,
2021/07/16 1:39,48470.0,
2021/07/16 1:40,45210.0,
2021/07/16 1:41,45100.0,
2021/07/16 1:42,44530.0,
2021/07/16 1:43,44990.0,
2021/07/16 1:44,44960.0,
2021/07/16 1:45,45910.0,
2021/07/16 1:46,45240.0,
2021/07/16 1:47,44750.0,
2021/07/16 1:48,47590.0,
2021/07/16 1:49,47250.0,
2021/07/16 1:50,50000.0,
2021/07/16 1:51,48160.0,
2021/07/16 1:52,,
2021/07/16 1:53,47720.0,
2021/07/16 1:54,47760.0,
2021/07/16 1:55,46660.0,
2021/07/16 1:56,47490.0,
2021/07/16 1:57,48870.0,
2021/07/16 1:58,48750.0,
2021/07/16 1:59,49480.0,
2021/07/16 2:00,,
2021/07/16 2:01,50000.0,
2021/07/16 2:02,50000.0,
2021/07/16 2:03,50000.0,
2021/07/16 2:04,50000.0,
2021/07/16 2:05,50000.0,
2021/07/16 2:06,50000.0,
2021/07/16 2:07,49730.0,
2021/07/16 2:08,48200.0,
2021/07/16 2:09,47990.0,
2021/07/16 2:10,47910.0,
2021/07/16 2:11,47230.0,
2021/07/16 2:12,48460.0,
