2021/07/18,5:00,0.0
2021/07/18,5:15,0.0
2021/07/18,5:30,0.0
2021/07/18,5:45,0.0
2021/07/18,6:00,0.0
2021/07/18,6:15,0.6
2021/07/18,6:30,1.3
2021/07/18,6:45,0.7
2021/07/18,7:00,0.4
2021/07/18,7:15,0.7
2021/07/18,7:30,1.0
2021/07/18,7:45,1.1
2021/07/18,8:00,2.0
2021/07/18,8:15,2.9
2021/07/18,8:30,3.7
2021/07/18,8:45,4.9
2021/07/18,9:00,5.9
2021/07/18,9:15,4.3
2021/07/18,9:30,6.5
2021/07/18,9:45,6.5
2021/07/18,10:00,5.4
2021/07/18,10:15,9.3
2021/07/18,10:30,14.5
2021/07/18,10:45,19.4
2021/07/18,11:00,24.5
2021/07/18,11:15,29.1
2021/07/18,11:30,27.3
2021/07/18,11:45,28.7
2021/07/18,12:00,46.3
2021/07/18,12:15,50.4
2021/07/18,12:30,22.7
2021/07/18,12:45,14.7
2021/07/18,13:00,4.9
2021/07/18,13:15,11.3
2021/07/18,13:30,14.2
2021/07/18,13:45,16.9
2021/07/18,14:00,10.9
2021/07/18,14:15,8.5
2021/07/18,14:30,17.2
2021/07/18,14:45,15.2
2021/07/18,15:00,13.9
2021/07/18,15:15,16.9
2021/07/18,15:30,8.3
2021/07/18,15:45,7.1
2021/07/18,16:00,6.2
2021/07/18,16:15,10.5
2021/07/18,16:30,10.1
2021/07/18,16:45,9.5
2021/07/18,17:00,5.7
2021/07/18,17:15,5.4
2021/07/18,17:30,6.6
2021/07/18,17:45,5.1
2021/07/18,18:00,5.0
2021/07/18,18:15,4.1
2021/07/18,18:30,2.1
2021/07/18,18:45,1.0
2021/07/18,19:00,0.9
2021/07/18,19:15,0.0
2021/07/18,19:30,0.0
2021/07/18,19:45,0.0
2021/07/18,20:00,0.0
