Date,Wind Spd, Wind Dir
2021/07/19 0:00,9.0,,
2021/07/19 0:01,9.0,,
2021/07/19 0:02,10.0,,
2021/07/19 0:03,11.0,,
2021/07/19 0:04,12.0,,
2021/07/19 0:05,12.0,,
2021/07/19 0:06,13.0,,
2021/07/19 0:07,14.0,,
2021/07/19 0:08,15.0,,
2021/07/19 0:09,16.0,,
2021/07/19 0:10,16.0,,
2021/07/19 0:11,17.0,,
2021/07/19 0:12,17.0,,
2021/07/19 0:13,16.0,,
2021/07/19 0:14,15.0,,
2021/07/19 0:15,14.0,,
2021/07/19 0:16,12.0,,
2021/07/19 0:17,12.0,,
2021/07/19 0:18,10.0,,
2021/07/19 0:19,9.0,,
2021/07/19 0:20,10.0,,
2021/07/19 0:21,10.0,,
2021/07/19 0:22,10.0,,
2021/07/19 0:23,11.0,,
2021/07/19 0:24,12.0,,
2021/07/19 0:25,12.0,,
2021/07/19 0:26,12.0,,
2021/07/19 0:27,13.0,,
2021/07/19 0:28,13.0,,
2021/07/19 0:29,14.0,,
2021/07/19 0:30,12.0,,
2021/07/19 0:31,13.0,,
2021/07/19 0:32,12.0,,
2021/07/19 0:33,12.0,,
2021/07/19 0:34,11.0,,
2021/07/19 0:35,11.0,,
2021/07/19 0:36,13.0,,
2021/07/19 0:37,14.0,,
2021/07/19 0:38,14.0,,
2021/07/19 0:39,14.0,,
2021/07/19 0:40,14.0,,
2021/07/19 0:41,13.0,,
2021/07/19 0:42,15.0,,
2021/07/19 0:43,15.0,,
2021/07/19 0:44,15.0,,
2021/07/19 0:45,17.0,,
2021/07/19 0:46,15.0,,
2021/07/19 0:47,15.0,,
2021/07/19 0:48,17.0,,
2021/07/19 0:49,17.0,,
2021/07/19 0:50,19.0,,
2021/07/19 0:51,20.0,,
2021/07/19 0:52,19.0,,
2021/07/19 0:53,19.0,,
2021/07/19 0:54,19.0,,
2021/07/19 0:55,19.0,,
2021/07/19 0:56,18.0,,
2021/07/19 0:57,18.0,,
