Date,Wind Spd, Wind Dir
2021/08/11 0:00,4.0,,
2021/08/11 0:01,4.0,,
2021/08/11 0:02,4.0,,
2021/08/11 0:03,3.0,,
2021/08/11 0:04,3.0,,
2021/08/11 0:05,3.0,,
2021/08/11 0:06,2.0,,
2021/08/11 0:07,2.0,,
2021/08/11 0:08,2.0,,
2021/08/11 0:09,2.0,,
2021/08/11 0:10,2.0,,
2021/08/11 0:11,2.0,,
2021/08/11 0:12,2.0,,
2021/08/11 0:13,2.0,,
2021/08/11 0:14,2.0,,
2021/08/11 0:15,3.0,,
2021/08/11 0:16,3.0,,
2021/08/11 0:17,3.0,,
2021/08/11 0:18,1.0,,
2021/08/11 0:19,1.0,,
2021/08/11 0:20,1.0,,
2021/08/11 0:21,1.0,,
2021/08/11 0:22,1.0,,
2021/08/11 0:23,2.0,,
2021/08/11 0:24,2.0,,
2021/08/11 0:25,2.0,,
2021/08/11 0:26,2.0,,
2021/08/11 0:27,3.0,,
2021/08/11 0:28,3.0,,
2021/08/11 0:29,3.0,,
2021/08/11 0:30,3.0,,
2021/08/11 0:31,3.0,,
2021/08/11 0:32,4.0,,
2021/08/11 0:33,4.0,,
2021/08/11 0:34,4.0,,
2021/08/11 0:35,4.0,,
2021/08/11 0:36,4.0,,
2021/08/11 0:37,4.0,,
2021/08/11 0:38,4.0,,
2021/08/11 0:39,5.0,,
2021/08/11 0:40,5.0,,
2021/08/11 0:41,5.0,,
2021/08/11 0:42,5.0,,
2021/08/11 0:43,5.0,,
2021/08/11 0:44,5.0,,
2021/08/11 0:45,5.0,,
2021/08/11 0:46,5.0,,
2021/08/11 0:47,6.0,,
2021/08/11 0:48,6.0,,
2021/08/11 0:49,6.0,,
2021/08/11 0:50,6.0,,
2021/08/11 0:51,6.0,,
2021/08/11 0:52,5.0,,
2021/08/11 0:53,4.0,,
2021/08/11 0:54,4.0,,
2021/08/11 0:55,4.0,,
2021/08/11 0:56,4.0,,
2021/08/11 0:57,4.0,,
2021/08/11 0:58,4.0,,
2021/08/11 0:59,4.0,,
2021/08/11 1:00,4.0,,
2021/08/11 1:01,4.0,,
2021/08/11 1:02,4.0,,
2021/08/11 1:03,4.0,,
2021/08/11 1:04,4.0,,
2021/08/11 1:05,4.0,,
2021/08/11 1:06,4.0,,
2021/08/11 1:07,4.0,,
2021/08/11 1:08,3.0,,
2021/08/11 1:09,2.0,,
2021/08/11 1:10,1.0,,
2021/08/11 1:11,1.0,,
2021/08/11 1:12,1.0,,
2021/08/11 1:13,1.0,,
2021/08/11 1:14,2.0,,
2021/08/11 1:15,2.0,,
2021/08/11 1:16,2.0,,
2021/08/11 1:17,2.0,,
2021/08/11 1:18,2.0,,
2021/08/11 1:19,3.0,,
2021/08/11 1:20,3.0,,
2021/08/11 1:21,3.0,,
2021/08/11 1:22,3.0,,
2021/08/11 1:23,3.0,,
2021/08/11 1:24,3.0,,
2021/08/11 1:25,3.0,,
2021/08/11 1:26,3.0,,
2021/08/11 1:27,3.0,,
2021/08/11 1:28,4.0,,
2021/08/11 1:29,4.0,,
2021/08/11 1:30,4.0,,
2021/08/11 1:31,4.0,,
2021/08/11 1:32,4.0,,
2021/08/11 1:33,4.0,,
2021/08/11 1:34,4.0,,
2021/08/11 1:35,4.0,,
2021/08/11 1:36,4.0,,
2021/08/11 1:37,5.0,,
2021/08/11 1:38,5.0,,
2021/08/11 1:39,5.0,,
2021/08/11 1:40,6.0,,
2021/08/11 1:41,6.0,,
2021/08/11 1:42,6.0,,
2021/08/11 1:43,6.0,,
2021/08/11 1:44,6.0,,
2021/08/11 1:45,6.0,,
2021/08/11 1:46,6.0,,
2021/08/11 1:47,6.0,,
2021/08/11 1:48,6.0,,
2021/08/11 1:49,6.0,,
2021/08/11 1:50,6.0,,
2021/08/11 1:51,5.0,,
2021/08/11 1:52,5.0,,
2021/08/11 1:53,5.0,,
2021/08/11 1:54,4.0,,
2021/08/11 1:55,4.0,,
2021/08/11 1:56,4.0,,
2021/08/11 1:57,4.0,,
2021/08/11 1:58,4.0,,
2021/08/11 1:59,4.0,,
2021/08/11 2:00,4.0,,
2021/08/11 2:01,4.0,,
2021/08/11 2:02,4.0,,
2021/08/11 2:03,4.0,,
2021/08/11 2:04,4.0,,
2021/08/11 2:05,5.0,,
2021/08/11 2:06,4.0,,
2021/08/11 2:07,4.0,,
2021/08/11 2:08,5.0,,
2021/08/11 2:09,5.0,,
2021/08/11 2:10,4.0,,
2021/08/11 2:11,5.0,,
