Date,Visibility
2021/08/19 0:00,50000.0,
2021/08/19 0:01,50000.0,
2021/08/19 0:02,50000.0,
2021/08/19 0:03,50000.0,
2021/08/19 0:04,50000.0,
2021/08/19 0:05,50000.0,
2021/08/19 0:06,50000.0,
2021/08/19 0:07,50000.0,
2021/08/19 0:08,50000.0,
2021/08/19 0:09,50000.0,
2021/08/19 0:10,50000.0,
2021/08/19 0:11,48570.0,
2021/08/19 0:12,48060.0,
2021/08/19 0:13,48050.0,
2021/08/19 0:14,46860.0,
2021/08/19 0:15,47130.0,
2021/08/19 0:16,47630.0,
2021/08/19 0:17,47860.0,
2021/08/19 0:18,48010.0,
2021/08/19 0:19,48060.0,
2021/08/19 0:20,49400.0,
2021/08/19 0:21,50000.0,
2021/08/19 0:22,50000.0,
2021/08/19 0:23,50000.0,
2021/08/19 0:24,,
2021/08/19 0:25,,
2021/08/19 0:26,50000.0,
2021/08/19 0:27,50000.0,
2021/08/19 0:28,50000.0,
2021/08/19 0:29,50000.0,
2021/08/19 0:30,50000.0,
2021/08/19 0:31,48960.0,
2021/08/19 0:32,47000.0,
2021/08/19 0:33,47470.0,
2021/08/19 0:34,47200.0,
2021/08/19 0:35,45980.0,
2021/08/19 0:36,44640.0,
2021/08/19 0:37,45650.0,
2021/08/19 0:38,46150.0,
2021/08/19 0:39,45950.0,
2021/08/19 0:40,44960.0,
2021/08/19 0:41,47130.0,
2021/08/19 0:42,48470.0,
2021/08/19 0:43,49110.0,
2021/08/19 0:44,50000.0,
2021/08/19 0:45,50000.0,
2021/08/19 0:46,50000.0,
2021/08/19 0:47,50000.0,
2021/08/19 0:48,50000.0,
2021/08/19 0:49,,
2021/08/19 0:50,49770.0,
2021/08/19 0:51,50000.0,
2021/08/19 0:52,47890.0,
2021/08/19 0:53,47590.0,
2021/08/19 0:54,45930.0,
2021/08/19 0:55,46250.0,
2021/08/19 0:56,44890.0,
2021/08/19 0:57,45270.0,
2021/08/19 0:58,45280.0,
2021/08/19 0:59,46850.0,
2021/08/19 1:00,46920.0,
2021/08/19 1:01,46980.0,
2021/08/19 1:02,48340.0,
2021/08/19 1:03,46120.0,
2021/08/19 1:04,47170.0,
2021/08/19 1:05,47710.0,
2021/08/19 1:06,49450.0,
2021/08/19 1:07,50000.0,
2021/08/19 1:08,50000.0,
2021/08/19 1:09,50000.0,
2021/08/19 1:10,50000.0,
2021/08/19 1:11,50000.0,
2021/08/19 1:12,50000.0,
2021/08/19 1:13,50000.0,
2021/08/19 1:14,50000.0,
2021/08/19 1:15,50000.0,
2021/08/19 1:16,48740.0,
2021/08/19 1:17,48400.0,
2021/08/19 1:18,47720.0,
2021/08/19 1:19,47910.0,
2021/08/19 1:20,48620.0,
2021/08/19 1:21,48400.0,
2021/08/19 1:22,47170.0,
2021/08/19 1:23,47840.0,
2021/08/19 1:24,49380.0,
2021/08/19 1:25,49210.0,
2021/08/19 1:26,49010.0,
2021/08/19 1:27,47730.0,
2021/08/19 1:28,47170.0,
2021/08/19 1:29,46190.0,
2021/08/19 1:30,45560.0,
2021/08/19 1:31,45150.0,
2021/08/19 1:32,45280.0,
2021/08/19 1:33,44200.0,
2021/08/19 1:34,44090.0,
2021/08/19 1:35,43700.0,
2021/08/19 1:36,44150.0,
2021/08/19 1:37,45330.0,
2021/08/19 1:38,45830.0,
2021/08/19 1:39,46880.0,
2021/08/19 1:40,46840.0,
2021/08/19 1:41,45930.0,
2021/08/19 1:42,46830.0,
2021/08/19 1:43,46990.0,
2021/08/19 1:44,46040.0,
2021/08/19 1:45,45380.0,
2021/08/19 1:46,43680.0,
2021/08/19 1:47,43370.0,
2021/08/19 1:48,43430.0,
2021/08/19 1:49,42410.0,
2021/08/19 1:50,43030.0,
2021/08/19 1:51,44670.0,
2021/08/19 1:52,43260.0,
2021/08/19 1:53,42890.0,
2021/08/19 1:54,44200.0,
2021/08/19 1:55,45290.0,
2021/08/19 1:56,46990.0,
2021/08/19 1:57,47730.0,
2021/08/19 1:58,47360.0,
2021/08/19 1:59,48200.0,
2021/08/19 2:00,47940.0,
2021/08/19 2:01,47530.0,
2021/08/19 2:02,49160.0,
2021/08/19 2:03,49920.0,
2021/08/19 2:04,47340.0,
2021/08/19 2:05,47770.0,
2021/08/19 2:06,46210.0,
2021/08/19 2:07,44210.0,
2021/08/19 2:08,43880.0,
2021/08/19 2:09,44260.0,
