Date,Visibility
2021/08/09 0:00,22500.0,
2021/08/09 0:01,22330.0,
2021/08/09 0:02,21960.0,
2021/08/09 0:03,21640.0,
2021/08/09 0:04,19680.0,
2021/08/09 0:05,17990.0,
2021/08/09 0:06,16880.0,
2021/08/09 0:07,16750.0,
2021/08/09 0:08,16700.0,
2021/08/09 0:09,16630.0,
2021/08/09 0:10,16660.0,
2021/08/09 0:11,16560.0,
2021/08/09 0:12,16600.0,
2021/08/09 0:13,16510.0,
2021/08/09 0:14,17830.0,
2021/08/09 0:15,19950.0,
2021/08/09 0:16,22090.0,
2021/08/09 0:17,22170.0,
2021/08/09 0:18,22030.0,
2021/08/09 0:19,21620.0,
2021/08/09 0:20,20920.0,
2021/08/09 0:21,20940.0,
2021/08/09 0:22,21050.0,
2021/08/09 0:23,21370.0,
2021/08/09 0:24,21240.0,
2021/08/09 0:25,20740.0,
2021/08/09 0:26,19960.0,
2021/08/09 0:27,19710.0,
2021/08/09 0:28,19600.0,
2021/08/09 0:29,19780.0,
2021/08/09 0:30,20010.0,
2021/08/09 0:31,19880.0,
2021/08/09 0:32,19720.0,
2021/08/09 0:33,19510.0,
2021/08/09 0:34,19530.0,
2021/08/09 0:35,19540.0,
2021/08/09 0:36,19740.0,
2021/08/09 0:37,20340.0,
2021/08/09 0:38,20780.0,
2021/08/09 0:39,20780.0,
2021/08/09 0:40,21130.0,
2021/08/09 0:41,21390.0,
2021/08/09 0:42,21240.0,
2021/08/09 0:43,21130.0,
2021/08/09 0:44,21260.0,
2021/08/09 0:45,21200.0,
2021/08/09 0:46,21240.0,
2021/08/09 0:47,21150.0,
2021/08/09 0:48,20960.0,
2021/08/09 0:49,20980.0,
2021/08/09 0:50,20740.0,
2021/08/09 0:51,20540.0,
2021/08/09 0:52,20570.0,
2021/08/09 0:53,20550.0,
2021/08/09 0:54,20390.0,
2021/08/09 0:55,20600.0,
2021/08/09 0:56,20580.0,
2021/08/09 0:57,20090.0,
2021/08/09 0:58,20020.0,
2021/08/09 0:59,19910.0,
2021/08/09 1:00,20080.0,
2021/08/09 1:01,20120.0,
2021/08/09 1:02,20040.0,
2021/08/09 1:03,20130.0,
2021/08/09 1:04,20260.0,
2021/08/09 1:05,20160.0,
2021/08/09 1:06,20200.0,
2021/08/09 1:07,20350.0,
2021/08/09 1:08,20390.0,
2021/08/09 1:09,20380.0,
2021/08/09 1:10,19710.0,
2021/08/09 1:11,19090.0,
2021/08/09 1:12,18710.0,
2021/08/09 1:13,18450.0,
2021/08/09 1:14,18140.0,
2021/08/09 1:15,17670.0,
2021/08/09 1:16,17150.0,
2021/08/09 1:17,16780.0,
2021/08/09 1:18,16140.0,
2021/08/09 1:19,15680.0,
2021/08/09 1:20,15670.0,
2021/08/09 1:21,15850.0,
2021/08/09 1:22,15980.0,
2021/08/09 1:23,15880.0,
2021/08/09 1:24,15810.0,
2021/08/09 1:25,15760.0,
2021/08/09 1:26,14500.0,
2021/08/09 1:27,13260.0,
2021/08/09 1:28,11870.0,
2021/08/09 1:29,11400.0,
2021/08/09 1:30,11090.0,
2021/08/09 1:31,10870.0,
2021/08/09 1:32,10820.0,
2021/08/09 1:33,10860.0,
2021/08/09 1:34,10850.0,
2021/08/09 1:35,10850.0,
2021/08/09 1:36,11660.0,
2021/08/09 1:37,12750.0,
2021/08/09 1:38,14600.0,
2021/08/09 1:39,15650.0,
2021/08/09 1:40,16310.0,
2021/08/09 1:41,16740.0,
2021/08/09 1:42,17010.0,
2021/08/09 1:43,17160.0,
2021/08/09 1:44,17230.0,
2021/08/09 1:45,17440.0,
2021/08/09 1:46,17480.0,
2021/08/09 1:47,17460.0,
2021/08/09 1:48,17540.0,
2021/08/09 1:49,17600.0,
2021/08/09 1:50,17740.0,
2021/08/09 1:51,17860.0,
2021/08/09 1:52,17610.0,
2021/08/09 1:53,17520.0,
2021/08/09 1:54,17300.0,
2021/08/09 1:55,17360.0,
2021/08/09 1:56,17330.0,
2021/08/09 1:57,17410.0,
2021/08/09 1:58,17360.0,
2021/08/09 1:59,17060.0,
2021/08/09 2:00,16620.0,
2021/08/09 2:01,16210.0,
2021/08/09 2:02,16200.0,
2021/08/09 2:03,16150.0,
2021/08/09 2:04,16260.0,
2021/08/09 2:05,16130.0,
2021/08/09 2:06,15770.0,
2021/08/09 2:07,15220.0,
2021/08/09 2:08,15240.0,
2021/08/09 2:09,15300.0,
2021/08/09 2:10,15340.0,
2021/08/09 2:11,15130.0,
2021/08/09 2:12,15100.0,
2021/08/09 2:13,14880.0,
2021/08/09 2:14,14750.0,
2021/08/09 2:15,14680.0,
2021/08/09 2:16,14980.0,
2021/08/09 2:17,15600.0,
2021/08/09 2:18,15660.0,
2021/08/09 2:19,15920.0,
2021/08/09 2:20,16270.0,
2021/08/09 2:21,17010.0,
2021/08/09 2:22,17290.0,
2021/08/09 2:23,17660.0,
2021/08/09 2:24,18130.0,
2021/08/09 2:25,18590.0,
2021/08/09 2:26,18990.0,
2021/08/09 2:27,18500.0,
2021/08/09 2:28,18440.0,
2021/08/09 2:29,18180.0,
2021/08/09 2:30,18210.0,
2021/08/09 2:31,18100.0,
2021/08/09 2:32,17960.0,
2021/08/09 2:33,18190.0,
2021/08/09 2:34,18040.0,
2021/08/09 2:35,17610.0,
2021/08/09 2:36,17160.0,
2021/08/09 2:37,17300.0,
