Date,Visibility
2021/08/04 0:00,49180.0,
2021/08/04 0:01,47760.0,
2021/08/04 0:02,47120.0,
2021/08/04 0:03,46710.0,
2021/08/04 0:04,46350.0,
2021/08/04 0:05,42120.0,
2021/08/04 0:06,39560.0,
2021/08/04 0:07,38510.0,
2021/08/04 0:08,35550.0,
2021/08/04 0:09,36220.0,
2021/08/04 0:10,36120.0,
2021/08/04 0:11,36710.0,
2021/08/04 0:12,36830.0,
2021/08/04 0:13,35760.0,
2021/08/04 0:14,35970.0,
2021/08/04 0:15,38140.0,
2021/08/04 0:16,40380.0,
2021/08/04 0:17,41600.0,
2021/08/04 0:18,44570.0,
2021/08/04 0:19,44700.0,
2021/08/04 0:20,42950.0,
2021/08/04 0:21,42420.0,
2021/08/04 0:22,40350.0,
2021/08/04 0:23,40280.0,
2021/08/04 0:24,39950.0,
2021/08/04 0:25,40520.0,
2021/08/04 0:26,40080.0,
2021/08/04 0:27,40420.0,
2021/08/04 0:28,40430.0,
2021/08/04 0:29,,
2021/08/04 0:30,41380.0,
2021/08/04 0:31,41300.0,
2021/08/04 0:32,40840.0,
2021/08/04 0:33,41820.0,
2021/08/04 0:34,40810.0,
2021/08/04 0:35,37940.0,
2021/08/04 0:36,36990.0,
2021/08/04 0:37,36940.0,
2021/08/04 0:38,35520.0,
2021/08/04 0:39,34460.0,
2021/08/04 0:40,33900.0,
2021/08/04 0:41,33530.0,
2021/08/04 0:42,33890.0,
2021/08/04 0:43,34040.0,
2021/08/04 0:44,35460.0,
2021/08/04 0:45,37170.0,
2021/08/04 0:46,36050.0,
2021/08/04 0:47,37000.0,
2021/08/04 0:48,37440.0,
2021/08/04 0:49,39630.0,
2021/08/04 0:50,40170.0,
2021/08/04 0:51,40230.0,
2021/08/04 0:52,40690.0,
2021/08/04 0:53,41730.0,
2021/08/04 0:54,41510.0,
2021/08/04 0:55,41620.0,
2021/08/04 0:56,43580.0,
2021/08/04 0:57,43660.0,
2021/08/04 0:58,44480.0,
2021/08/04 0:59,43340.0,
2021/08/04 1:00,42740.0,
2021/08/04 1:01,43680.0,
2021/08/04 1:02,44620.0,
2021/08/04 1:03,42550.0,
2021/08/04 1:04,41350.0,
2021/08/04 1:05,39440.0,
2021/08/04 1:06,39230.0,
2021/08/04 1:07,,
2021/08/04 1:08,37570.0,
2021/08/04 1:09,37370.0,
2021/08/04 1:10,37060.0,
2021/08/04 1:11,35910.0,
2021/08/04 1:12,35500.0,
2021/08/04 1:13,35790.0,
